index	word	definition	morphology_type
9193	அலித்தன்மை	உடல் அமைப்பைக் கொண்டு ஆண் என்றோ பெண் என்றோ விவரிக்க முடியாத நபர்.
9194	ஆண்தன்மையின்மை	ஆணின் இயல்பாக அல்லது தன்மையாக மரபு ரீதியாககூறப்படும் உடல் வலிமை பலம் போன்றவை இல்லந்த தன்மையை இலந்த தன்மை.
9196	சுவாமிபக்தன்	சுவாமி அல்லது அன்னதானத்தின் செயல் அல்லது சேவையை பொறுப்பாக செய்யக்கூடியவர்
9204	நடனகலைஞர்	இசைக்கு ஏற்றவாறு உடலையும் உறுப்புகளையும் அசைத்து, முகத்தில் தகுந்த பாவங்களை வெளிப்படுத்தி நிகழ்த்தும் கலையை செய்பவர்.
9211	போதைப்பொருள்தடை	அதிக அளவில் போதையைத் தந்து நாளடைவில் உடலுக்குத் தீங்கு ஏற்படுத்தும் வேதிப்பொருளை நிறுத்துவது.
9212	குளிக்கச்செய்	மற்றவரை குளிக்க சொல்லுவது
9215	நிர்வாணதுறவி	உடை அணியாமல் சைவ சம்பிரதாய ஒரு துறவி
9217	தாய்நாகம்	நாகத்தின் தாய்
9225	நாமக்கீர்த்தனை	கடவுளின் பெயரால் ஜபம்
9228	வழிவருவோர்	பெயரை சொல்லக்கூடிய ஒருவர்
9229	பெயர்எழுதுதல்	ஒருவரிடமிருந்து மற்றொருவரை அல்லது ஒன்றிலிருந்து மற்றொன்றை வேறுபடுத்தித் தெரிந்துகொள்ளவும் சுட்டிக் காட்டவும் பயன்படுத்தும் அடையாளச் சொல்லை பதிவு செய்தல்.
9230	பெயர்யெழுதப்பட்ட	பெயர் எழுதியிருப்பது.
9233	பேரிக்காய்மரம்	பெரும்பாலும் மலைப்பகுதிகளில் விளையும் காப்பிப் பொடி நிறத்தில் புள்ளிகள் நிறைந்த பச்சை நிறத் தோலையும், நீர்சத்து மிகுந்த சதைப் பகுதியையும் உடைய பழத்தைத் தரும் மரம்.
9239	பிரகாசிக்கசெய்	பளிச்சென்ற வெளிச்சம் வர செய்தல்.
9245	சமாதானம்செய்	ஏமாற்றம், வருத்தம், கோபம் போன்ற உணர்வுகளைப் போக்கி ஆறுதல் ஏற்படுத்துதல்.
9248	நிம்கி	மைதாவிலான உப்பு, நெய் அல்லது எண்ணெய் கலந்து பிசையப்பட்டு எண்ணெயில் பொரித்த உணவு
9258	விவாதமில்லாத	ஒன்றைக் குறித்துக் குறிப்பிட்ட நிலையை மேற்கொண்டு கருத்துகளைத் தெரிவித்து நிகழ்த்தும் உரையாடல் அல்லது அப்படிப் பலரும் பேசிக்கொள்ளாத நிலை.
9263	கபடமின்மை	தீய உள்நோக்கம் இல்லாதத் தன்மை.
9265	நடுக்கமில்லாத	ஒன்றில் ஒரு வகையான நடுக்கம் அல்லது ஆட்டம் இல்லாதது
9276	மேடையின்பின்புறம்	மேடையின்பின்பக்கத்தை குறிப்பது.
9281	கடற்படைத்தலைவர்	போர்க்கப்பல்கள் கொண்ட இராணுவப் பிரிவுக்குத்  தலைவர்.
9285	பஞ்சகௌட்	சாரஸ்வத், கன்யாகுப்ஜ், ஹௌட், கைதில் மற்றும் இந்த ஐந்து வகையான பிராமணர்களின் பிரிவு
9288	பஞ்சபாத்திரம்	இதில் ஐந்து பாத்திரங்கள் வைத்து பூசை சடங்கு செய்யப்படும் ஒரு முறை
9311	தோற்கடி	போட்டியில் ஒருவரை தோல்வியடைய செய்தல்
9315	துடிதுடிக்கவை	ஏதாவதொரு பொருளை ஒலிக்கச் செய்வது அல்லது பட்படென சத்தம் உண்டாக்குவது
9320	படிக்ககூறு	படிக்கும் வேலையை மற்றவர்கள் மூலமாக செய்வது
9328	பத்திரிக்கைஇயல்	பத்திரிக்கைப் பற்றி படிக்கும் பிரிவு.
9329	கடிதபோக்குவரத்து	இருவருக்கிடையே நிகழும் கடிதப் பரிமாற்றம்.
9332	ஸ்தம்பி	செயலற்று அல்லது உணர்வற்று இருப்பது
9333	கற்சட்டி	கற்சட்டி
9339	கவிதைவடிவிலான	யாப்பின் முறையில் உருவாக்கப்பட்ட
9342	வெற்றிலைப்பெட்டி	வெற்றிலை, பாக்கு வைக்கும் ஒரு சிறிய பெட்டி
9345	இறக்கையில்லாத	ஒன்றினுடைய இறக்கை அல்லது வெட்டப்பட்டிருப்பது
9353	படபடவென்றுசிரி	வேகமாக சிரித்தல்
9365	துறக்கப்பட்ட	ஒரு செயலை அல்லது பொருளை வேண்டாமென்று விட்டுவிடுதல்.
9367	இலைகுடிசை	இலைகளால் மேயப்பட்ட அல்லது உருவாக்கப்பட்ட குடிசை
9370	இரக்கம்குணம்	பிற உயிர்களின் துன்பம் கண்டு வருந்தும் சுவாபம்.
9371	விலங்குவளர்ப்பு	விலங்குகளை வளர்க்கும் செயல்.
9372	வியர்த்துவடி	வியர்வையில் நனைந்து போவது
9374	உடையணி	உடைகளை அணிந்து இரு
9391	பாய்மரத்துணி	பாய்மரத்தில் போடப்படும் நீண்ட துணி
9421	தூளாக்கு	ஒரு பொருள் மாவாக அல்லது சிறு துகள்களாகச் செய்தல்.
9423	அரைகூலி	அரைக்கும் கூலியாள்
9431	மகனைபோல	மகனுக்கு சமமாக
9443	பூர்ணஹோமம்	யாகம் அல்லது ஹோமம் முடிவானவுடன் முடிவில் கொடுக்கப்படும் ஹோமம்
9446	நொண்டிநட	நொண்டி போல நடப்பது
9463	கால்சேர்	கால் லிட்டர் அளவு அளக்கும் பாத்திரம்
9480	வேண்டிக்கொண்டதற்கிணங்க	வேண்டுகிற தகுதி இருப்பது
9483	முதிர்க்கன்னி	வயதான தன்மை மற்றும் இளவயதுக்கிடையே இருக்கும் வயதுடைய பெண்அதிக வயதுள்ள பெண்
9487	பழஆகாரத்தை	பழங்களால் உருவாக்கப்பட்ட
9492	பட்பட்	ஏதாவது ஒரு பொருள் பறப்பதினால் ஏற்படும் சத்தம்
9494	அச்சுவார்படி	ஒரே முறையில் அச்சகத்தில் அச்சிடப்படும் ஒரு காகிதம்
9500	மிலார்	உடலில் குத்தக்கூடிய முட்களுக்கு சமமாக இருக்கும் மூங்கில், மரத்திலான துண்டு
9501	எறியச்செய்	எறியும் வேலையை மற்றவர்கள் மூலம் செய்தல்
9504	திரும்பிவா	மீண்டும் வரும் செயல்.
9505	வழுக்குதல்	ஒரு பொருள் எங்கே தங்கமுடியா
9506	வழுக்குதல்	வழுக்கும் செயல்
9513	வாசனைத்தைலம்	பூக்களின் மகரந்தத்திலிருந்து நறுமணமாக்கப்பட்ட எண்ணெய்
9520	சுற்றச்செய்	ஒவ்வொன்றாக செய்து அனைவரின் முன்னே நிறுத்துவது
9523	அலைந்துவியாபாரம்செய்தல்	பல இடங்களுக்குச் சென்று பொருட்களை விற்பனை செய்தல்.
9529	வெள்ளைபுறா	வெண்மையாக உடல் மற்றும் கருப்பு அலகுகளையுடைய புறா
9536	தீயொழுக்கமுடைய	தீயொழுக்கத்துடன் சம்பந்தப்பட்ட
9549	மணிஒலி	சத்தம் ஏற்பட செய்யும் செயல்.
9555	பாதுசா	சீனி, மைதாவினால் உருவாக்கப்பட்ட ஒரு வகை இனிப்பு
9557	முப்பத்திரண்டுபற்கள்	மனிதனுடைய வாயில் காணப்படும் பற்களின் எண்ணிக்கை.
9562	மனக்குகுழப்பமுள்ள	ஒருவருடைய சிந்தனையும் செயலும் யதார்த்தத்திலிருந்து விலகி இருப்பதால் உண்டாகும் மனநோய்.
9579	குடியேறச்செய்	குடியிருப்பதற்காக இடம் கொடுப்பது
9580	துர்நாற்றம்வீசுதல்	பொறுத்துக்கொள்ள முடியாத நாற்றம் வீசுதல்
9582	பெருகிஓடு	அளவில், தன்மையில் ஒன்று அதிகரித்து செல்லுதல்.
9583	சகோதரிஉணர்வு	சகோதரியாக கருதப்படும் ஒரு உறவு
9593	புத்லேகண்டா	இதில் ஜாவொன், ஜான்சி, ஹமிர்புர், லாலிதபூர், மகோலா,பாந்தா முதலிய ஜில்லாக்கள் இருக்கும் உத்திரபிரதேசம்
9600	ரீங்காரமிடு	பன் - பன் என சத்தம் கொடுப்பது
9611	போஜ்பத்ரம்	இமயமலையில் இருக்கக்கூடிய ஒரு மலையில் எழுதும் வேலைக்கு பயன்பட இருக்கும் ஒரு பட்டைஇதன் பட்டை எழுதும் வேலைக்கு பயன்படும் இமயமலையில் இருக்கக்கூடிய ஒரு மலை
9616	மறைந்துபோ	கடந்த காலத்தில் நிகழ்ந்த ஒன்றை அல்லது தனக்குத் தெரிந்ததை நினைவுக்குச் கொண்டுவர முடியாமல் போதல்.
9619	பாரம்சுமக்கும்	கனத்தை சுமக்கும் நிலை.
9622	பிச்சைத்தொழில்	பிச்சையெடுத்து வாழ்க்கையை நடத்தும் செயல்
9624	மறதிநபர்	பெரும்பாலும் மறக்ககூடிய நபர்
9635	மறதியான	ஒருவரின் இயல்பு மறதியாக இருப்பது
9636	பூமிஹார்	பீகார்மாநிலம் உத்தரபிரதேசத்தில் இருக்கக்கூடிய ஒரு ஜாதி
9644	கிணற்றுத்தவளை	கிணற்றில் வசிக்கக்கூடிய தவளை
9648	போஜ்பத்ரம்	புனிதமாக கருதப்படும் பழங்காலத்தில் சிலவற்றை எழுதுவதற்கு பயன்படும் ஒரு மரத்தின் பட்டை
9650	தீயச்செயல்	தீமை விளைவிக்கும் செயல்.
9656	நிலபரப்புசம்பந்தமான	பூமி தொடர்பானவை
9657	கிரந்திப்புண்	கிரந்திப்புண், மேகப்புண்
9659	வரவழை	ஒரு பொருளை ஒருவரைக் கொண்டு வாங்கி வரச் செய்தல்
9669	வெல்வெட்டினாலான	வெல்வெட்டினாலான
9670	போதைத்தரக்கூடிய	போதை தொடர்பான
9672	வாந்திவா	வாந்தி வருவது போல் இருப்பது
9673	சிறுகட்டில்	கட்டிலை போலிருக்கும் ஒரு சிறிய பொருள்
9674	மகரரேகை	பூமத்திய ரேகையிலிருந்து இருபத்து மூன்று டிகிரி தெற்கில் அமைந்துள்ள ஒரு கற்பனையான கோடு
9681	உப்புரொட்டி	மைதாவிலான மொறுமொறுப்பான வட்டமான ஒரு வகை தின்பண்டம்
9699	இசைவி	ஒத்துக் கொள்ளும் வேலையை மற்றவர்கள் மூலம் செய்வது
9710	உடற்பயிற்சிகம்பம்	ஒரு விதமான கம்பம் இதில் ஏறி இறங்கி பலவிதமான உடற்பயிற்சி செய்யலாம்,
9716	தீவட்டிக்காரன்	எரிகின்ற தீவட்டியை கையில் எடுத்து செல்கிற நபர்
9720	அவரைச்செடி	இதன் பருப்பு வேகவைக்கப்படும் ஒரு வகை இரட்டையாக இருக்கக்கூடிய ஒரு தானியம்
9723	செப்புமாரி	பணப்பையை கத்தரிக்கக்கூடிய
9726	வட்டிவியாபாரம்	பணம் கொடுக்கல் வாங்கல் வியாபாரம்
9727	வட்டிவியாபாரம்	ஒன்றில் அளவில்லாமல் இருக்கும் வட்டி வியாபாரத்தொழிலின் ஒரு எழுத்து
9734	மகாசங்கு	ஒன்றின் மீது பதினேழு பூஜ்யங்கள் வரும் எண்ணிக்கை
9742	மகோத்துவம்	மிகப்பெரிய உற்சவம்
9746	பெண்இன	பெண் இனத்தைசார்ந்த
9755	மதுமல்லி	ஒரு அடர்ந்த கொடியில் பூக்கும் பூ
9759	மாதாமாதமான	மாதம் ஒருமுறை அல்லது ஒவ்வொரு மாதமும்
9763	மதுமல்லி	ஒரு வகை வெண்மை நிற நறுமண மலர்
9768	இனியப்பண்பு	மிகவும் நன்றாக சேர்ந்திருக்கும் நிலை அல்லது தன்மை
9789	முகவடிவிலானமுகமூடி	
9790	அதிகாரபத்திரம்	இதன் மூலமாக ஒரு நபருக்கு ஏதாவது ஒரு பக்கமிருந்து நீதிமன்றம் தொடர்பாக செயல்படும் உரிமை இருக்கும் ஒரு கடிதம்
9793	மொட்டையடி	தலை முடியை முழுதுமாக மழித்தல்
9796	சிறுநீர்கழிக்கசெய்	ஒருவரை சிறுநீர் கழிப்பதை தூண்டும் செயல்
9804	பரிசளிப்பவர்கள்	பரிசளிக்கக்கூடிய நபர்கள்
9807	மரணஆசை	இறப்பினை விரும்புவது
9811	சிறுநீர்கழிக்கு	சிறுநீர் தியாகம் செய்.
9812	சிறுநீர்க்கழிக்குமிடம்	சிறுநீரகம் கழிக்கும் இடம்
9816	எழுதும்மேசை	எழுதுவதற்கு பயன்படும்  நான்கு கால்களை கொண்ட மேசை.
9821	செம்மறியாட்டுக்குட்டி	கம்பளிக்குத் தேவையான ரோமத்தை பெறுவதற்காகவும் இறைச்சிக்காவும் வளர்க்கப்படும் ஒரு வகை செம்பழுப்பு நிற ஆட்டின் குட்டி.
9825	மோகரா	ஒன்றின் மீது வெள்ளை நிற நறுமண பூக்கள் பூக்கும் ஒருவகைச் செடி
9826	மோகரா	ஒரு வெள்ளை நிற பூ
9832	மெழுகுத்துணி	மெழுகு பூசப்பட்டிருக்கும் துணி
9835	மெழுகுகாகிதம்	ஒன்றின் மீது மெழுகு பூசப்படும் ஒரு காகிதம்
9840	வாய்மொழியாயான	எழுத்துமூலமாக இல்லாமல் பேச்சின் மூலமாக வெளிப்படுத்தப்படுவது.
9844	வானிலைஆராய்ச்சிநிலையம்	குறிப்பிட்ட இடத்தில் நிலவும் காற்று, ஈரப்பதம், மழை, வெயில் போன்றவறை ஆராய்ச்சி செய்யும் இடம்.
9847	லேலந்தா	ஒரு மலை மரம்
9868	ரஷ்பரி	இதன் பழம் வட்டமாகவும் புளிப்பாகவும் இருக்கும் ஒரு ச்
9873	சக்கரவள்ளிக்கிழங்கு	ஒரு வகை இனிப்பு கிழங்கு
9885	பட்டறைக்கல்	இரும்பை கீழே வைத்து அடிப்பதற்கு ஏற்ற வகையில் உள்ள கல்
9889	ராசோ	ஏதாவது ஒரு ராஜாவின் வீரத்துடன் வீரர்களின் விவரங்கள் உள்ள பாடலில் எழுதப்பட்ட வாழ்க்கை சரித்தரம்
9898	பஞ்சுள்ள	ஒன்றில் பஞ்சு இருப்பது
9899	மாதிரிவரைபடம்	உருவாக்கப்படும் வடிவம் அல்லது செய்யப்படும் வேலைக்கு வடிவ முறையின் அறிமுகமானது ஒரு நிலையான அனுமானங்கள்
9912	நேர்குத்துக்கோடு	ஒரு வகை நேர்க்கோடு
9915	சிறுநீர்கழித்தல்	மனிதனின் அல்லது விலங்கின் இரத்ததிலிருந்து சிறுநீரகங்களால் பிரித்தெடுக்கப்பட்டு உடலிலிருந்து பிறப்புறுப்பின் வழியாகக் கழிவாக வெளியேற்றப்படுதல்.
9921	தாம்புகயிறு	கயிறு அல்லது கயிற்றினால் திரிக்கப்பட்ட நீண்ட புரி
9922	லேன்டி	கட்டப்பட்ட மலத்தின் பத்தி
9926	சுமயேற்று	மறைக்கப்பட்ட அல்லது முழுமையாக இருப்பது
9935	ஆசைகாட்டு	ஒரு வேலையை செய்வதற்காக ஒருவரின் மனதில் ஆசையை ஏற்படுத்துவது
9936	ஆசைகாட்டு	ஒருவரிடம் காரியம் சாதித்துக்கொள்வதற்காக அவருக்கு ஏதாவதொன்றைக் காட்டுவது
9940	லசிகா	லசிகா ஓட்டல்களில் மற்றும் அந்த குன்றில் அமைந்துள்ள ஒரு நிறமில்லாத தொலைநோக்குள்ள தெளிந்த ஒரு திரவப்பொருள்
9953	உறங்கவை	மற்றவரை தூங்கவைத்தல்
9956	லீசி	உண்ணப்படும் ஒரு பசுமையான மரத்தின் வட்டமான இனிப்பான பழம்
9957	லீசி	வடிவத்தில் வட்டமாக இருக்கும் ஒரு சாறுள்ள இனிப்பான பழம்
9961	பறிகொடு	நம்மிடம் உள்ள பொருளை அந்நியர்கள் யாராவது கவர்ந்துகொள்ளல்
9962	பறிகொடு	மிகவும் மலிவான விலையில் விற்பது
9963	உருட்டிவிடு	இந்த வகையில் விடுவது அல்லது சக்கரத்தை போல சில தூரம் வரை செல்வது
9966	பெண்கவிஞர்	கவிதை இயற்றுபவர்.
9968	நாட்டுபுறக்கலை	குறிப்பிட்ட நிலப்பகுதியில் வாழும் மக்களின் பண்பாட்டைப் பிரதிபலிக்கும் கலை.
9969	மக்கள்தொண்டு	மனித இனத்திற்கு தன்னலம் கருதாமல், எந்த வித ஆதாயத்தையும் எதிர்பார்க்காமல் ஒன்றின் நன்மைக்காக அல்லது வளர்ச்சி போன்றவற்றுக்காகச் செய்யும் பணி,சேவை
9970	மக்கள்தொண்டு	மனித இனத்திற்கு தன்னலம் கருதாமல், எந்த வித ஆதாயத்தையும் எதிர்பார்க்காமல் ஒன்றின் நன்மைக்காக அல்லது வளர்ச்சி போன்றவற்றுக்காகச் செய்யும் பணி,சேவை
9980	இடிவிழுதல்	திடீரென ஏற்படக்கூடிய மிகப் பெரிய பேரிடர் அல்லது இடுக்கண்
9983	தூக்கிலேற்றுபவன்	உயிர் போகும் தண்டனையைக் நிறைவேற்றும் நபர்
9989	வார்தைஜாலம்	மனத்தைப் கவரும் வகையில் அலங்காரமான வார்த்தைகளைப் பயன்படுத்திப் பேசும் அல்லது எழுதும் செயல்.
9990	வாகீஸ்வர்	மிகவும் நன்றாக பேசப்படும் அல்லது ஏதாவது ஒரு மொழியினை நன்றாக அறிந்த ஒருவர்
9993	சிந்திக்கும்திறனுடைய	மனிதனுக்கு மட்டும் உரியதாக்க் கருதப்படும் அறிவைப் பயன்படுத்திப் பகுத்து பார்க்கும் திறனுடைய.
9997	பேச்சித்திறன்கொண்ட	நன்றாக பேசும் திறமை
9998	வாதிப்பவன்	தர்க்கம் புரியும் ஒருவன்
10003	பொதிசுமக்கக்கூடிய	பாரம் இருக்கக்கூடிய அல்லது எடுத்துச்செல்லக்கூடிய
10008	பேதிமருந்து	வயிற்றுப்போக்கு ஏற்படுத்தும் மருந்து.
10014	பேதிஉண்டாதலான	மலம் இளகிப் போதல்,வயிற்றுப்போக்கு உண்டாதலான
10026	மரம்நடுதல்	பொதுவாக நீண்டநாள் நிலைக்கூடிய தாவரங்களை மண்ணில் பதித்தல்.
10032	இலக்கணவியலார்	இலக்கணத்தில் புலமைப் பெற்ற நபர்
10037	விரதமிருப்பவன்	ஒன்றின் விரதம் அல்லது உபவாசம் வைப்பது
10047	நூறுவயதான	நூறு ஆண்டுகள் நிரம்பியது
10058	அடைக்கலம்புகுந்த	ஒருவர் வசித்த இடத்திலிருந்து பலவந்தமாக வெளியேற்றப்பட்டு மேலும் மற்றொரு இடத்தில் தஞ்சமடைவது
10065	முன்பனிகாலத்திய	முன்பனி காலத்தினுடைய
10067	நூல்வல்லுணர்	நூல்களை நன்கு அறிந்தவர்
10069	பற்றுக்கருவி	அழுத்தும், இறுக்கும் ஒரு கருவி
10084	மரப்பாசி	நீரின் உள்ளே ஏற்படுகிற ஒரு வகை புல்
10087	ஆராய்ச்சிசெய்பவன்	ஆய்வு செய்பவர்
10098	ஆறுகால்களுடைய	ஆறு கால்களையுடைய
10108	சந்தேகதன்மையுள்ள	குற்றம் அல்லது தவறு நடந்திருக்கலாம் என்று நினைக்க வைக்கும் உணர்வு.
10109	ஒழுங்குப்படுத்து	ஒவ்வொரு செயலையும் செய்வற்தகு ஏற்பட்டிருக்கும் நியதி அல்லது பொருத்தமான முறை
10115	வாய்ப்புயிரு	ஒரு வேலை நடப்பது
10118	ஒப்பந்தபத்திரம்	நபர்கள், அமைப்புகள், நாடுகள் போன்றவை ஏதேனும் ஒன்றைத் தமக்குள் செயல்டுத்த முடிவுசெய்யும்போது அதற்காக நடைமுறைக் குறிப்புகளோடு ஏற்படுத்திக்கொள்ளும் உடன்படிக்கை பத்திரம்.
10123	அழுகிபோதல்	பொருளின்த்தில் மாற்றம் அடைந்து அதிலிருந்து துர்நாற்றம் வீசுதல்.
10124	வீணாகு	நீர்த்த பொருட்களில் புளிப்பைக் கொடுக்கும் ஈஸ்டின் விளைவு
10142	சப்தரிஷு	ஏழு ரிஷிகளின் கூட்டம்
10158	அடகுத்தொழில்	அடகுபிடிக்கும் வேலை அல்லது தொழில்
10159	பர்முடார்வாசி	பர்முடாசி
10161	எல்லாமறிந்தவனான	அனத்தும் அறிந்தவன்
10163	மாற்றுப்பெயர்	இலக்கணத்தில் பெயர்ச்சொல்லுக்கு பதிலாக பயன்படுத்தும் சொல்
10173	கூடப்படிப்பவன்	பள்ளியிலோ கல்லூரியிலோ ஒரே வகுப்பில் உடன்படிப்பவன்
10176	கூட்டுக்கல்வி	ஆண்களும் பெண்களும் ஒன்றாகச் சேர்ந்து படிக்கும் கல்வி
10179	சொத்துப்பற்றிய	சொத்துத் தொடர்பான
10180	மதம்தொடர்பான	இறைத் தத்துவத்தையும் ஆன்மீகத்தையும் அடிப்படையாக் கொண்ட நெறிமுறையான தொடர்பு
10181	இனத்தொடர்பான	மொழி, மதம் பொன்ற ஏதேனும் ஒரு காரMஅ அடிப்படையில் அமையும் மக்கள் பிரிவு.
10197	வஞ்சிக்கப்படு	ஒருவரின் மூலமாக வஞ்சிக்கப்படுவது
10205	எல்லைமுடிவு	அதிகாரபூர்வமாகவரையருக்கப் பட்ட நாடு, மாநிலம், நகரம் பொன்றவை முடியும் இடம்.
10216	சீர்திருத்துபவன்	ஒன்றினல்லது ஒருவரின் குறைகளை அல்லது பிரச்சினைகளை நீக்கிச் சரியானநிலையை அடையச் செய்பவன்.
10217	தங்கநிறமான	தங்கத்தின் நிறமுடைய
10222	நயநாகரிகம்	சிங்காரமும் கலைநய உணர்வும் கொண்டிருப்பது
10224	நன்குபடித்த	நன்றாக படித்த
10227	நுண்மான்நுழைபுலமுடைய	நுண்ணிய சிறு விஷயங்களை யோசித்து அல்லது புரிந்து வைத்திருக்கும் தன்மை.
10236	கொள்கைஉணர்ந்தவனான	தனி மனிதன், மதம் முதலியவை கடைபிடிக்க வேண்டும் என வைத்திருக்கும் நெறிமுறையை கடைபிடிப்பவனான.
10246	எதிர்த்துபோராடுவனான	எஏதேனும் ஒரு போட்டியில் எதிர்தரப்பில் இருந்து போராடுபவனான
10247	தொடுகைஉணர்வு	உடல் உறுப்புகளை தொடுவதால் ஏற்படும் உணர்வு.
10252	நினைவில்வைத்துக்கொள்ளத்தகுந்த	மனதில் எப்போதும் ஞாபகத்தில் வைத்துக் கொள்ளத்தகுந்த
10261	உரக்கக்கூப்பிடு	ஒருவரை சத்தமாக விளித்தல்
10265	திக்கிப்பேசு	சரியாக உச்சரிக்க முடியாத காரணத்தால் இடையிடையே வார்த்தைகளை நிறுத்திநிறுத்திப் பேசுவது
10281	பசுமைபுரட்சி	நவீன முறைகளால் குறிகிய காலத்தில் அதிக விளைச்சல் ஏற்படும் வகையில் 1960களில் இந்திய விவசாயத்தில் நடந்த பெரும் மாற்றம்.
10288	தளுக்கு-மினுக்கு	பேச்சு, உடல் அசைவு முதலியவற்றில் வெளிப்படுத்தும் மிகையான கவர்ச்சி.
10290	அச்சஒலி	தீங்கு, இழப்பு, ஆபத்து முதலியவை நேரக்கூடிய சூழ்நிலையில் ஏற்படுத்தும் ஒலி.
10296	வைத்தியம்செய்	நோயை போக்குவதற்கு ஏதாவது ஒரு செயலை பயன்படுத்துவது
10297	குதிரைகனைத்தல்	குதிர்ரைகனைக்கும் சத்தம்.
10298	பனியிலுள்ள	பனியில் இருக்கக்கூடிய அல்லது காணப்படக்கூடிய
10301	உரைவெப்பம்	வெப்பம் திரவமாக இருக்கும் பொருளும் கட்டியாகி விடுகின்ற நிலை.
10305	ஹீராமன்	தங்க நிறத்தையுடைய ஒரு கற்பனை கிளி
10318	அமரகோஷ்	அமரசிங்கால் உருவாக்கப்பட்ட ஒரு சொல் அகராதி
10321	கற்பித்தல்வழிமுறை	கற்றுக் கொடுத்தல் முறையாகச் செய்வதற்காகவோ பின்பற்றுவதற்காகவோ இருக்கும் வழி
10325	பட்டியல்அறிவுப்பு	அரசாங்கம் மூலமாக ஒரு செய்தியை மக்களுக்கு தெரிவிப்பது.
10328	சம்பிரதாயபடியில்லாத	சாஸ்திர சம்பிரதாய முறைபடி இல்லாமல்  இருப்பது.
10330	நோய்உண்டாக்குன்ன	பாக்டிரியா, வைரஸ் போன்றவற்றாலோ உடலின் இயக்கத்துக்கு காரணமானவை சீராக இயங்காத்தாலோ ஏற்படும் நலக்குறாஇ பாகங்களை அல்லது வளர்ச்சியைப் பாதிப்பது.
10331	மதுபானம்குடித்தல்	போதைதரக்கூடிய மது வகைகளை அருந்துதல்.
10337	ஊட்டச்சத்துகுறைவு	உடல்நலத்திற்கு அல்லது பயிர் வளத்திற்குத் தேவையான சத்துப் பொருள்
10351	வகுப்புத்தலைவன்	ஒரு கட்டளையை வகுப்பு முழுவதும் கடைபிடிக்க வைக்கக்கூடிய மாணவன்
10372	பொருளாதாரதிட்டம்	ஒரு நாட்டின் பொருள் உற்பத்தி, சேவைகள் ஆகியவை ஒட்டு மொத்தமாக உருவாக்கும் வளம் குறித்த பணிகளைக் குறிப்பிட்ட காலத்திற்கு செய்து முடிப்பதற்கு உரிய வழி முறைகளை ஆலோசித்துத் தயாரிக்கும் செயல்
10379	குறைவானவாக்குச்சீட்டு	குறைந்து காணப்படும் வாக்காளர் சீட்டு
10380	குறைந்தஎண்ணிக்கைஉடையவர்கள்	போதிய அளவு இல்லாதிருத்தல்
10383	அன்ரசா	ஒரு வகை இனிப்பு
10390	umaspirated	ஒன்றினுடைய உச்சரிபைக் காட்டிலும் குறைந்த காற்று வெளியேறும் ஒருவித மெய்யெழுத்து
10401	இனத்தொடர்பில்லாத	இனத்தொடர்பில்லாதது
10404	புள்ளிவிவரசாஸ்திரி	எண்ணிக்கை ரீதியில் தரப்படும் விவரம் தருபவர்
10406	ஆபத்தானநிலை	இழப்பு அல்லது தீங்கு ஏற்படும் சாத்தியக்கூறு ஏற்படும் சூழல்
10409	சேப்பக்கிழங்கு	உணவாகப்பயன்படும் வேக வைத்து மேல்தோலை உரித்தால் வழுவழுப்புத் தன்மையோடு இருக்கும் சிறிய கிழங்கு.
10415	சுயவுணர்வு	புத்தியின் நிலையில் உயிர்களை தன் வசப்படுத்துதல் மேலும் செயல்களின் அறிவை கொண்டிருத்தல்
10422	சங்கீதகாவியம்	காப்பியத்தை துதித்துப் பாடப்பட்ட பாடல்
10426	இறக்குமதிப்பொருட்கள்	வெளிநாட்டிலிருந்து பெறும் அல்லது வரவழைக்கும் பொருள்கள்
10431	நிலைவைப்புத்தொகை	செல்வத்தை ஒரு குறிப்பிட்ட காலம் வரை வங்கியில் வைத்திருப்பது
10432	சங்கீத-காவியம்	இசை காப்பியம்
10433	அட்டைப்பக்கம்	வார இதழ், புத்தகம் முதலியவற்றின் படத்தை அல்லது தலைப்பைத் தாங்கிய முன்பக்க,பின்பக்கத் தாளை உடைய பகுதி.
10435	உணவுஆலோசகர்	மனிதர்கள்,விலங்குகள் போன்றவை உயிர்வாழ்வதகாக எடுத்துக் கொள்ளும் சத்துக்களைப் பற்றி வல்லுநராக இருந்து ஆலோசனை கூறுபவர்.
10455	அயல்நாட்டுவாசி	வெளிநாட்டில் வசிப்பவர்.
10463	ரசாயணக்கூடம்	தொழிற்சாலை மற்றும் பள்ளிக்கூடங்களில் ரசாயனப் பொருட்களைக் கொண்டு தயாரிக்கும் இடம்
10464	வெப்பபூமி	பூமியின் வெப்பமண்டல எல்லைக்கோடு மகரரேகையின் நடுவில் காணப்படுகிறது
10471	மேற்ஜன்னல்	சுவரின் மேல் பகுதியில் ஒளி வருவதற்காக செய்த துவாரம்.
10473	உபபூமி	பூமிக்கு மேல் மேலும் கீழே காணப்படுகிற பாறைகளின் இடையில் உள்ள அடுக்கு
10476	சிதைந்துபோ	சிதறியுள்ளது
10479	உபசாதனம்	ஏதாவது ஒரு செயலைச் செய்வதற்கு உதவியாக இருக்கும் பொருள்
10489	பேகாடோனா	கருப்பு பழங்களையுடைய ஒரு முட்செடி
