index	word	definition	label
7402	செர்வாணி	ஒரு வகை நீளமான ஆடை	1
7403	மல்லிகைச்செடி	மணம் மிகுந்த சிறு கூம்பு வடிவ வெண்ணிறப் பூப் பூக்கும் கொடி.	1
7407	கரகரவென்றிருக்கும்	கரகரவென்றிருக்கும்,அரைகுறையாய் அரைக்கப்பட்ட,கரடுமுரடான	1
7424	மஞ்சள்நிறப்பூ	மஞ்சள் நிறத்தில் உள்ள பூக்கள்.	1
7431	விடைத்தா	பிரிந்து செல்லும் ஒருவரை போய்விட்டுத் திரும்ப வரும்படி வேண்டுதல்.	1
7435	உட்காரவை	உட்காரவை	1
7436	தண்டகௌரி	ஒரு அழகி	1
7440	அறிவிப்புஒலி	ஒரு செய்தியை அனைவரும் அறியும்படி தெரிவிக்க எழுப்பப்படும் சத்தம்.	1
7443	போஜ்ராஜா	சமஸ்கிருதத்தின் மிகவும் புகழ்பெற்ற கவிஞர் மேலும் மாலாவின் ஒரு புகழ்பெற்ற ராஜா	1
7448	விட்டுவிட்டுஎரி	திருத்திதிருத்திஎரித்தல்	1
7456	அலங்காரகுதிரை	சவாரிக்காக இல்லாமல் அலங்கரிக்கப்பட்டு கட்டப்பட்டு இருக்கும் ஒரு குதிரை	1
7464	மந்தரி	அரசனிப் அமைச்சன்.	1
7471	ஆழ்ந்தசிந்தனை	ஆழ்ந்த யோசனை	1
7472	ஒருவகைப்பூச்செடி	மணம் தரக்கூடிய ஒரு வகைப் பூச்செடி.	1
7479	உடற்பயிற்சிசெய்த	உடலை ஆரோக்கியமாகவும் வலிமையாகவும் வைத்துக்கொள்வதற்காக பயிற்சி செய்த நிலை.	1
7483	வீட்டுப்பறவை	வீட்டில் வளர்க்கப்படும் பறவை.	1
7496	புளித்தல்	ஒன்றில் கார்பானிக் பொருளை சிதைக்கும் நுண்ணிய உயிரி அல்லது என்சைன் மூலமாக நடைபெறும் ஒரு ரசாயண செயல்	1
7499	உற்சாகமுள்ள	எப்போதும் மகிழ்ச்சியாக இருக்கவும் மேலும்  சிரித்திருக்கக்கூடிய	1
7501	தினப்படிவேலை	தினசரி செய்யும் வேலை.	1
7503	சேல்கா	ஒரு வகை சிறிய மீன்	1
7509	தூங்கிவழிதல்	தூங்கிய மயக்கத்தின் காரணமாக ஏற்படும் சோம்பேறித்தனம்	1
7513	லாலுவார்	பழங்காலத்தில் நடைமுறையிலுள்ள ஒரு வகை வாள்	1
7524	பங்க்ஸ்மூர்க்கி	ஒரு வகை காட்டுப்பறவை	1
7536	சங்குசூடன்	கம்சனால் கிருஷ்ணனை கொல்வதற்காக அனுப்பப்பட்ட ஒரு ராட்சசன்	1
7550	மானசபுத்திரன்	ஒருவருடைய பிறப்பு விருப்பப்படியே இருக்கும் புராணங்களில் வர்ணிகப்படும் ஒரு புத்திரன்	1
7557	மாமிசஉண்ணி	இறைச்சியை உணவாக உட்கொள்ளும் பிராணி.	1
7560	நோட்புத்தகம்	எழுதுவதற்கான குறிப்பேடு.	1
7563	காலஞ்சர்	பாந்தாவிற்கு கிழக்கில் இருக்கும் ஒரு மலை	1
7571	அனுமதிக்கொடு	ஒருவர் ஒன்றை செய்வதற்கு அளிக்கும் சம்மதம் அல்லது இசைவு	1
7578	நோட்டுபுத்தம்	எழுதுவதற்கான குறிப்பேடு.	1
7579	அளவெடு	குறிப்பிட்ட அலகை அடிப்படையாகக் கொண்டு ஒன்று குறிப்பிட்ட முறையில் அமைந்திருக்கும் எடுக்கும் நிலை.	1
7580	சதுரங்ககாய்	சதுரங்க ஆட்டத்தில் விளையாட உதவும் சதுரங்ககாய்	1
7588	வசீகரமந்திரம்	தன்னுடைய வித்தையால் மற்றவர்களை தன் வசப்படுத்துதல்	1
7596	காளிஞ்சர்	காளிஞ்சர் மலையின் அருகருகில் உள்ள இடம்	1
7601	சனந்தன்	பிரம்மாஜியின் ஒரு மகன்	1
7607	மலைபகுதி	பூமியின் மேற்பரப்பில் மேல்நோக்கி உயர்ந்து அமைந்திருக்கும் உறுதியான பாறைகளின் தொகுதியின் பகுதி.	1
7610	நீர்பாம்பு	விஷம் மிகவும் குறைவாக காணப்படும் நீரில் வசிக்கக்கூடிய ஒரு பாம்பு	1
7618	இறந்துபோ	உடலைவிட்டு உயிர் நீக்கிக்கொள்ளுமாறு சொல்லுதல்.	1
7619	பாழாக்கு	உபயோகமற்ற வழியில் செலவழித்தல்.	1
7629	சிவப்புமிளகாய்	காரத்தன்மையைத் தரும் பொருள்.	1
7651	ஹீக்கா	ஒருவித ஹீக்கா	1
7655	அரபுவாசி	அரபு நாட்டுக்காரன், அரபு நாட்டில் வாழ்பவன், அரபுவாசி	1
7658	கொத்துனர்	கட்டடம் முதலியன கட்டும் வேலை செய்பவர்.	1
7665	அதிகபிரசங்கியான	மற்றவர்களுக்கு முன்னே போவதில் தயங்குவது	1
7678	தன்கையா	சீக்கிய பாடலில் மதத்திற்கெதிரான, செயலை செய்யும் கோஷம் போடும் குற்றவாளி	1
7681	கால்நடைமருத்துவம்	கால்நடைகளுக்கு பார்க்கப்படும் மருத்துவம்.	1
7686	அச்சடிப்பவர்	அச்சு அடிக்கும் செய்யும் தொழிலைச் செய்பவர்.	1
7695	லோட்கா	நிறமில்லாததும் மணமில்லாததுமான ஒருவகை சாராயம்	1
7700	கடவுள்சிலை	ஏதாவது ஒரு கடவுளின் சிலை	1
7724	நிகழ்ந்தஇடம்	ஒரு நிகழ்ச்சி அல்லது சம்பவம் நடந்த இடம்.	1
7726	யசூர்வேதம்	நான்கு வேதங்களில் இரண்டாவதைக் குறிப்பது	1
7735	கஹ்பா	தேநீரை போலிருக்கும் ஒரு திரவப்பொருள்	1
7741	ஆத்மஞானியான	ஒருவருக்கு ஆத்ம அறிவு இருப்பது	1
7767	வெள்ளிநிறமான	பளபளப்பான வெண்ணிற உலோகத்தின் வண்ணம்.	1
7770	சில்கோஜா	விதையுள்ள பழத்தின் ஒரு கொட்டை	1
7771	ஒளிகதிர்	சூரியன், சந்திரன், எரியும் பொருள் முதலியவற்றிலிருந்து வெளிபடும் கதிர்கள்.	1
7829	கொட்டைநீர்	கொட்டையிலிருந்து தயாரிக்கப்படும் பானம்.	1
7835	வலிஏற்பட்டது	உடம்பில் அல்லது ஏதேனும் ஒரு உறுப்பில் வேதனை தரும் உணர்வு உண்டாதல்.	1
7836	அயல்நாட்டினுடைய	வெளிநாடு சம்பந்தப்பட்ட	1
7839	பிணம்திண்ண	உயிர் போன உடலை உண்ணும் செயல்.	1
7843	அனைத்துண்ணியான	தாவரம், விலங்கு போன்ற எல்லாவற்றையும் உண்டு வாழும் உயிரினம்.	1
7844	முட்டையடை	பச்சை முட்டையை உடைத்து ஊற்றி அதில் வெங்காயம், உப்பு முதலியவற்றை கலந்து அதை சூடாக்கி எண்ணையில் போடப்படும் ஒரு உணவுப் பொருள்	1
7847	குடைபிடிப்பவன்	ராஜாக்களுக்கு குடைபிடிக்கும் ஒருவர்	1
7851	அமீர்முகரி	இதில் முதலில் கூறப்பட்ட விசயத்திலுள்ள வார்த்தைகளை மாற்றி சில விசயங்களை உருவாக்கிக் கூறும் ஒரு கவிதை	1
7856	கமோரா	மண்ணிலான அகலமான வாயையுடைய ஒரு வகை பானை போன்ற பாத்திரம்	1
7857	கோள்சொல்	கோள் சொல்வது	1
7858	ஒட்டவை	ஒன்றுடன் இன்னொன்றை சேர்ப்பது	1
7867	நாடகநடிகர்	நாடகத்தில் நடிப்பவர்.	1
7871	வீசியெறி	தரைமீது கிடப்பதைக் கட்டாயமாக எறிவது	1
7884	வாரிசற்ற	ஒன்று தலைவனாக இல்லாதது( பிராணி )	1
7886	சிங்கிகா	ஆகாயத்தில் பறக்கக்கூடியவற்றை அதன் நிழலின் மூலமாக பிடித்து சாப்பிடும் சமுத்திரத்தில் வசிக்கக்கூடிய ஒரு அரக்கி	1
7902	மக்களுக்குப்பிடித்த	மக்கள் விரும்புகின்றவை.	1
7904	பணத்தாசையுள்ள	பணத்தின் மேல் மிகுந்த பற்றுள்ள தன்மை.	1
7912	கோரக்பந்தி	கோரக்பந்தை பின்பற்றக்கூடிய துறவி	1
7913	சோப்புக்கல்	சோப்பை போல மென்மையாகவும் வழவழப்பாகவும் இருக்கும் ஒரு வகை கல்	1
7914	கோராச்சனை	பசுவின் பித்தபையிலிருந்து வெளியேறும் ஒரு மஞ்சள் நிற நறுமணப் பொருள்	1
7923	தரப்பிரிவு	ஒன்றை நிர்ணயம் செய்வதற்கு உரிய அளவு அல்லது நிலை.	1
7931	தற்கொலைசெய்கிற	தன் உயிரை தானே போக்கிக்கொள்ளும் செயல்	1
7935	சவாரிவிலங்கு	போக்குவரத்துக்கு பயன்படும் விலங்கு.	1
7939	மனஇயல்புகள்	மனம் செயல்படும் விதம்	1
7967	ஜலாஞ்சலி	நீரைக் கொண்டு இறந்து போனவர்களின் நோக்கத்திற்காக அஞ்சலி செலுத்தும் செயல்	1
7973	முன்னோர்களின்சொத்து	மூதாதையர்களின் பணம், நிலம் பொருள் போன்ற மதிப்புடையவைகளை குறிப்பது.	1
7981	உவமேயமான	இலக்கியத்தில் ஒப்பிடப்படும் பொருள்	1
7985	மலயகிரி	லவங்கப்பட்டை வகையை சார்ந்த மிகவும் உயரமான ஒரு மரம்	1
7986	கலகம்செய்பவன்	சண்டைச்செய்பவன்.	1
7988	கால்நடைநோய்	உடல்பகுதியின் சதை ஒரு பக்கமாக தொங்கிபோகும் காளைகளுக்கு ஏற்படும் ஒரு நோய்	1
7990	சதர்பங்க்	சதர்பங்க் நோயினால் பாதிக்கப்பட்ட (காளை)	1
7992	பன்பக்ராபறவை	காஷ்மீர் மற்றும் பூட்டான் போன்ற குளிர்தேசங்களில் காணப்படும் ஒரு பழுப்பு நிறப்பறவை	1
7994	பன்பசா	காஷ்மீர் மற்றும் ஹிமாலய மலையின் மற்றொரு இடங்களில் ஐயாயிரம் அடி வரை உயரம் இருக்கும் ஒரு சிறிய செடி	1
7999	கோணித்துணி	இதில் சாக்கு, பர்தா, விரிப்பு போன்றவை உருவாக்கப்படும் சணல் நார்களிலான மொத்தமான துணி	1
8019	புலனறியக்கூடிய	ஒன்றினுடைய அறிவு புலன்கள் மூலமாக இருப்பது	1
8027	தாவரஉண்ணி	தாவரங்களை உணவாக உண்ணும் பிராணி.	1
8029	அமைதியைவிரும்புகிற	சத்தங்களை விரும்பாத நிலை.	1
8032	நகரவாயில்	ஒரு நகரத்தின் நுழைவுப் பகுதி.	1
8033	முளைவிடல்	மரம்,கொடி முதலியவை பூமியை பிளந்து வெளியேறுவது	1
8038	மயதானவ்	மிகப்பெரிய சிற்பியான புராணங்களில் வர்ணிக்கப்படும் ஒரு தானவ்	1
8039	வினைஉரிச்சொல்	அனைத்து பால்களிலும் வேற்றுமையாகவும் வார்த்தைகளில் சமமான முறையிலும் பயன்படும் இலக்கணத்தின் ஒரு சொல்	1
8044	துரோணாச்சால்	மத நூல்களில் வர்ணிக்கப்படும் ஒரு மலை	1
8052	சுத்தோதனன்	கடவுள் புத்தரின் தந்தை	1
8054	மரணத்திற்குபின்னால்	மரணத்திற்குப் பிறகு	1
8055	சூர்சேனன்	வசுதேவரின் தந்தை மற்றும் கிருஷ்ணனின் பிதாமகர்	1
8067	சுருதியேற்று	இசைக்கருவிகளில் ஆதாரமான ஒலி வர அமைத்தல்	1
8068	ஜம்தக்னி	பரசுராமின் தந்தையான ஒரு ரிஷி	1
8075	அறுங்கோணம்	ஆறு பக்கங்கள் உடைய வடிவம்.	1
8081	முடிசாயம்	முடியின் வண்ணத்தை மாற்றுவதற்காக முடியில் பூசப்படும் ஒரு வகைத் திரவம்.	1
8082	நற்சேர்க்கை	ஒருவருடன் சேர்ந்து இருப்பதினால் உருவாகும் குற்றம் அல்லது கெட்டது	1
8093	சங்ராந்தி	சூரியன் ஒரு ராசியிலிருந்து மற்றொரு ராசிக்கு செல்லும் செயல்.	1
8109	மாற்றமடை	ஒரு தன்மை, கூறு, வடிவம், நிலைமை முதலியவை முற்றீலுமாகவோ குறிப்பிடும் அளவுக்கோ மாற்றம் அடைதல்.	1
8111	வைரம்வெட்டுபவன்	வைரத்தை வெட்டும் வேலை செய்யும் தொழிலாளி.	1
8112	உப்புமண்	உப்பு எடுக்கும் ஜாதியின் உப்பு எடுக்கும் ஒரு வகை மண்	1
8113	அபிரகம்	சுரங்களிலிருந்து பெறப்படும் ஒரு கண்ணாடிப் போன்ற பொருள்.	1
8119	சம்பாத்	ஒன்றையடி நீளம் ஒட்டுக்கள் இருக்கும் ஒரு மரம்	1
8121	தானியம்பொறுக்குபவர்	வயலில் தானியங்களை பொறுக்கி வாழ்க்கை நடத்தும் ஒரு நபர்	1
8124	கமலாஆரஞ்சு	மலைப் பகுதிகளில் விளையும் எளிதாக உரிக்கக்கூடிய, சிவந்த மஞ்சள் நிறத் தோலினுள் சுளைகளைக் கொண்ட பழம்.	1
8135	மாலைவழிபாடு	மாலை நேரத்தில் வழிபடும் ஆரியர்களின் ஒரு வழிபாடு	1
8144	பத்தியஉணவு	ஆயுர்வேத, சித்த மருத்துவ முறைகளில் மருந்துக்காகவோ உடல்நிலையைக் பொறுத்தோ எதை விலக்க வேண்டும், எதைச் சேர்த்துக்கொள்ள வேண்டும் என்ற உணவுக்கட்டுப்பாட்டுடவும் உண்ணும் உணவு.	1
8147	அச்சடிக்கும்பணி	அச்சடிக்கும் செயல்.	1
8148	காவிநிறசால்வை	யோகிகள் யோகா செய்யும் போது தலையிலிருந்து கால் வரை போர்த்திக் கொள்ளும் ஒரு சால்வை	1
8150	சிவாலி	ஒரு வகை மரகதக் கல்லின் இலேசான நிறம்	1
8161	உண்மையைகடைப்பிடிக்கிற	எப்பொழுதும் உண்மையில் நிலைத்திருத்தல்.	1
8166	பாஞ்ஜனியம்	கிருஷ்ணரின் சங்கு	1
8172	முசுகுந்த்	இவனுடைய கண்ணின் நெருப்பு பார்வையால் காளையவன் சாம்பலாகிப் போன மாந்தாதாவின் புத்திரன்	1
8180	தானப்பத்திரம்	பிறருக்கு நன்மை செய்யும் நோக்கத்தில் தன்னிடம் இருப்பதை அல்ல்து தன்னால் முடிந்ததை எந்த விதப் பயனையும் எதிர்பார்க்காமல் பிறருக்கு வழங்குதல்.	1
8181	தான-பாத்திரம்	தானம் வடிவத்தில் பெறப்படும் பொருள் அல்லது ரூபாயை போடப்படும் பாத்திரம்.	1
8182	தான-பத்திரம்	அடுத்தவர்களுக்கு தான வடிவில் கொடுக்கப்படும் சொத்துகள் எழுதப்பட்டிருக்கும் பத்திரம்.	1
8184	சரீரமில்லாமல்	இந்த சரீரத்துடன் அல்லது சரீரத்தை தியாகம் செய்யாமல்	1
8185	பழங்களுள்ள	பழங்கள் நிறைந்து காணப்படுவது.	1
8186	பழங்களுள்ள	பழங்கள் நிறைந்த.	1
8196	யோசனைகொடு	ஒன்றைக்குறித்து சிந்தித்து வெளிப்படுத்தும்  கருத்து, வழி முறை முதலியவை சொல்லும் செயல்	1
8201	இரட்டைஎண்	2,4,6,8 போன்ற இரண்டால் மீதியின்றி வகுபடும் எண்.	1
8202	காற்றின்மோதல்	வாயுவின் ஓட்டம்	1
8204	மகுனி	இதன் உள்ளே வேகவைக்கப்பட்ட பட்டாணி, உருளைகிழங்கு நிரப்பிட்யிருக்கும் ஒரு வகை ரொட்டி	1
8209	பஞ்சாயத்தினுடைய	கிராமசபையினுடைய	1
8222	அரிக்கன்விளக்கு	காற்றால் சுடர் அணைந்துவிடாதபடி கண்ணாடிக் கூண்டு பொருத்தப்பட்ட, கைப்பிடியுடன் கூடிய மண்ணெண்ணெய் விளக்கு.	1
8230	சகஊழியர்	ஒருவருடன் சேர்ந்து வேலைப்பார்க்கும் தொழிலாளி.	1
8241	பண்பாடுதொடர்பான	பண்பாடு தொடர்பான	1
8248	சுக்ரபுஷ்பம்	மருந்துச்செடிகளைப் போலிருக்கும் ஒரு முட்செடி	1
8249	பக்கவாத்தியக்காரர்	பாடகருடன் வாத்தியங்களை வாசிக்கக்கூடியவர்	1
8250	தேராளி	ரதத்தின் மீது ஏரி சண்டையிடக்கூடிய வீரன்	1
8251	சுவீகாரமகன்	ஒருவர் மற்றொருவருடைய குழந்தையைச் சட்டபூர்வமாகத் தன்னுடைய குழந்தையாக ஏற்றுக்கொண்ட மகன்.	1
8252	கட்வாமீன்	அதன் ஓரங்களில் முள் இருக்கும் ஒரு சிறிய மீன்	1
8259	தங்க-வெள்ளிவியாபாரி	தங்கம், வெள்ளி போன்ற உலோகங்களை விற்பவர்.	1
8267	காலயவன்	யவணர்களின் ஒரு ராஜாவும் கிருஷ்ணனின் எதிரியுமானவன்	1
8269	தியானத்தில்மூழ்கிய	தியானத்தில் மூழ்கியிருப்பது.	1
8270	பரிக்சித்	பாம்பு தீண்டியதாக கூறப்படும் அர்ஜீனரின் பேரன் மேலும் அபிமன்யுவின் மகன்	1
8271	திலகமிடல்	திருமணத்தின் சமயம் மாப்பிள்ளை பெண்ணின் நெற்றியில் செந்தூரம் வைக்கும் செயல்	1
8273	உடாரி	புல் வெட்டப் பயன்படும் மரத்தினாலான ஒரு பொருள்	1
8274	அழகானப்பெண்	மிகவும் அழகாக இருக்கும் பெண்.	1
8275	பயிற்சிஅளி	சிறப்பாக கற்றுக்கொள்வதற்கு ஏற்பாடு செய்வது.	1
8276	சண்டையிடுகின்ற	யுத்ததில் பங்குகொள்கிற.	1
8277	கல்விகற்றுதா	ஏதாவது ஒரு செய்தியைப் பற்றி சொல்லி தரும் செயல்.	1
8278	அழகானபெண்	அழகிய தோற்றமுடையவள்.	1
8294	நீச்சலடிக்கச்செய்	நீந்தும் வேலையை மற்றவர்கள் மூலமாக செய்வது	1
8303	திரவமாக்கல்	நீராவி திரவ முறையில் மாறுதல்	1
8305	பூசாறு	பூக்களின் சாறு.	1
8312	சோமதேவன்	ஒரு பழங்கால வைதீக தேவர்	1
8315	சுமங்கலிப்பாடல்	திருமணத்தின் சமயம் பெண்ணின் வீட்டிலிருந்து பெண்களால் பாடப்படும் ஒரு பாட்டு	1
8321	ஓடச்செய்	நடப்பதை விட விரைவாக செல்ல செய்தல்.	1
8323	பஞ்சௌலி	இதன் இலைகள் மற்றும் குச்சிகளிலிருந்து நறுமண எண்ணெய் வரும் ஒரு செடி	1
8331	கீழ்படிதலுள்ள	பின்பற்றுகிற, கீழ்படிதலுள்ள	1
8335	கல்யாணப்பாட்டு	திருமணத்தின் போது பாடப்படும் மங்கள கீதம்	1
8338	சேனைபடை	இராஜாக்கள் காலத்திய படைகள்.	1
8340	காற்றுவாங்கல்	ஆரோக்கியம் பெறுவதற்காக திறந்தவெளி காற்றில் சுற்றும் அல்லது உட்காரும் செயல்	1
8343	ஆரவாரமிடு	ஆடம்பரம், புகழ் முதலியவற்றை பரப்புவது	1
8350	முகத்தைபார்க்ககூடிய	எதிரில் இருந்தாலும் வெட்கப்படக்கூடிய	1
8351	உச்சரிக்குமிடம்	வாயின் உட்பகுதியில் எழுத்துக்கள் பிறக்கும் இடம்.	1
8353	அதேஇடத்தைச்சேர்ந்த	அந்த இடத்துடன் சம்பந்தப்பட்ட.	1
8362	புத்திரநாத்	தன்னுடைய அல்லது தன்னுடைய குடும்பங்களிலே இருக்கும் நான்கு வகை சந்நியாசிகளில் முதலாவது	1
8363	பொசுங்கிகருகுதல்	அதிக வெப்பத்தின் காரணமாக ஒரு பொருளின் மேல் பாகம் எரிதல் அல்லது கருகுதல்.	1
8364	வாள்வீச்சாளர்	நன்றாக வாள் வீசக்கூடிய ஒருவர்	1
8367	தெளிவாகஎழுதப்பட்ட	புரியும் படி அழகான எழுத்தால் எழுதப்பட்டது.	1
8368	பச்சைகுத்து	கரும்பச்சை நிற மையில் ஊசியைத் தொட்டுப் படம், பெயர் முதலியவற்றை உடலில் அழியாமல் இருக்கும்படி குத்திப் பதிய வைத்தல்.	1
8376	நிலவுக்குரிய	நிலவோடு தொடர்புடைய அல்லது அடிப்படையில் இருப்பது	1
8377	இனாம்பூமி	அரசாங்கத்தால் மக்களுக்கு கொடுக்கப்படும் நிலம்.	1
8388	பகூதக்	சுரும்திகாரர்கள் மூலமாக செய்யப்படும் சந்நியாசிகளில் நான்கு பிரிவுகளில் ஒன்று	1
8396	நன்குசெரிக்கும்	எளிதாக செரித்து விடுவது.	1
8413	ஜப்திசெய்த	நீதிமன்றத்தின் தீர்ப்பை நிறைவேற்றாததாக ஒருவரின் சொத்துகளைச் சட்டப்படி கைப்பற்றும் நடவடிகையை செய்தல்.	1
8414	நல்லெண்ணமுடைய	நல்ல விளைவுகள் ஏற்படுமாறு சிந்தனை செய்தல்.	1
8420	நெஞ்சைபிளக்கின்ற	மனதுக்கு மிகவும் துன்பம் ஏற்படுவது.	1
8425	சித்ரக்கலை	சித்திரம் உருவாக்குதல்.	1
8427	உள்ளுணர்வுள்ள	ஒன்றை தானே மேற்பார்வை செய்வது	1
8431	ஒவ்வொருபாகம்	உடலின் ஒவ்வொரு உறுப்பு.	1
8432	உடல்ஊனம்	உடலில் ஏதேனும் ஒரு பாகம் உடைந்து போதல் அல்லது பாதிப்படைதல்.	1
8449	பேதிமருந்து	இதை சாப்பிடுவதினால் பேதி போகும் ஒரு செடி	1
8456	அக்னிபானம்	ஒன்றை செலுத்துவதால் நெருப்பு மழை பொழியும் பழங்காலத்தில் பயன்படுத்தப்பட்ட ஒரு வகை பானம்	1
8460	அன்புகொள்	அன்புச் செய்தல்.	1
8461	இன்பமானநிலை	இன்பமானநிலை	1
8464	ஹோமம்செய்	மந்திரம் படித்து நெய், தானியம் முதலியவற்றை அக்னியில் போடுதல்	1
8465	பழிகொடு	கடவுளுக்காக ஆடு போன்ற விலங்குகளை கொல்லுதல்	1
8473	உணர்ச்சியற்றுபோதல்	உடம்பில் ஏதேனும் ஒரு பாகம் உணர்ச்சி இல்லாமல் இருத்தல்.	1
8485	ஆத்மஅர்பணம்	ஒரு செயலுக்காக தன்னைத்தானே அர்பணம் செய்துக் கொள்ளல்.	1
8486	ஆத்மசமர்பணம்	மனத்தூய்மையுடன் ஒன்றை ஒருவரைக் கௌரவிக்கும் விதத்தில் தன்னுடைய படைப்பை அதற்கு அல்லதுஅவருக்குச் சமர்ப்பித்தல்	1
8489	மனம்தடுமாறு	மனம் சஞ்சலமடைதல்.	1
8496	சமகோணம்	நீளம் அகலம் ஒரே அளவில் இருத்தல்.	1
8501	பிராத்தனைசெய்த	கடவுள்,மகான் போன்றவர்களை வழிபடுதல்	1
8502	அசுரப்பெண்கள்	அசுர ஜாதியை சார்ந்த ஒரு பெண்	1
8505	இந்திராசனம்	இந்திரனின் சிம்மாசனம்	1
8508	அன்றாடசெயல்கள்	சாப்பிடுதல், குடித்தல், உறங்குதல் ஆகிய செயல்கள்.	1
8513	உல்லாசமாய்நட	குழந்தைகள் தன் போக்குக்கு சிறிது தூரம் காலார நடந்து போதல்.	1
8520	உதறச்சொல்	உதறும் வேலையை மற்றவர்கள் மூலமாக செய்வது	1
8522	கி.பி	கிறிஸ்து பிறந்த காலத்திலிருந்து ஆரம்பமாகும் காலம்.	1
8524	வளர்ச்சியடை	விவசாய யுக்தியை கையாண்டு வளர்ச்சியை பெருக்குதல்	1
8526	வேருடன்களைத்தல்	வேருடன் புடுங்குதல்.	1
8528	அரசாங்கசாட்சி	குற்றவாளி அரசாங்கத்தின் பக்கம் நின்று சாட்சிச்சொல்லுதல்.	1
8531	விமானப்பட்டி	விமானம் பறப்பதற்கு மற்றும் இறங்குவதற்காக உருவாக்கப்பட்ட ஒரு சிறிய நீளப்பாதை.	1
8532	தாண்டக்கூறு	தாண்டும் வேலையை மற்றவர்களை செய்ய வைப்பது	1
8538	தூங்கிவழிகிற	தூங்கும் நிலையில் இருக்கிற.	1
8545	துணைகவர்னர்	கவர்னரின் அதிகாரம் பெற்ற ஒரு துணை ஆட்சியாளன்	1
8546	உபதுறை	ஒரு துறைக்கு கீழ்பட்டு இருக்கிற சிறியத் துறை.	1
8549	முன்னுருபு	ஏதாவது ஒரு சொல்லிற்கு முன்பு அதிலுள்ள பொருளை சிறப்பாகக் கூறும் துணைச்சொல்	1
8557	சிக்கவை	வெளியில் வர முடியாத அளவுக்கு அல்லது விடுபட முடியாத அளவுக்கு மாட்டிக்கொள்ளச் செய்தல்.	1
8560	அண்டவாய்	இதிலிருந்து உயிர் வெளியேறும் பிரம்ம லோகம் கிடைக்கும் நெற்றியின் உள்ளேயுள்ள ஒரு மறைமுக துளை	1
8561	கடனிலிருந்துவிடுபட	கடன் செலுத்திய நிலை.	1
8569	ஒருநாட்டைசேர்ந்த	ஒரே அரசின் ஆட்சிக்கு உட்பட்டு அமைந்திருக்கும், வரையறுக்கப்பட்ட எல்லைகளை உடைய நிலப்பகுதியை சேர்ந்த	1
8572	புதினம்சம்பந்தமான	புதினம் தொடர்பானவை.	1
8583	கழிவுபுத்தகம்	முழுமையாக உறுதி செய்யப்படாமல் கணக்கை எழுதும் ஒரு வியாபார குறிப்பேடு	1
8585	ஒழுங்கற்றசாலை	இந்த சாலையில் போடப்பட்ட கற்கள் ஒழுங்குப்படுத்தாமல் இருப்பது.	1
8586	முறையற்றதையல்	தூரம் தூரமாக இழையாடியிருப்பது.	1
8587	புல்அறுக்கும்புல்வேலை	புல் அறுக்கும் செயல்.	1
8588	வெட்டும்வேலை	கத்திரிக்கோல் அல்லது மற்ற ஆயுதத்தால் வெட்டும் செயல்.	1
8589	குதிக்கக்கூறு	குதிக்கும் வேலையை மற்றவர்கள் மூலமாக செய்வது	1
8590	அற்புதசக்திவாய்ந்த	அற்புதம் அல்லது திறமையுள்ள.	1
8595	சிறியஆணி	சிறிய மெல்லிய முள் போன்ற உலோகம்.	1
8596	கா-கா	காகாவின் சத்தம்.	1
8610	இருண்டஇரவு	கருமையான இராத்திரி.	1
8611	காலத்தைக்குறிக்கும்	நேரம் அல்லது சமயத்தை தெரிவிப்பது.	1
8612	கள்ளத்திருடன்	மிகப்பெரிய மற்றும் போக்கிரி திருடன்	1
8617	உயிர்சம்பந்தமான	இயற்பியல் விதிமுறைகளைப் பயன்படுத்தி உயிரியலை ஆராயும் அறிவியல்.	1
8623	கெட்டமுயற்சி	தீமை விளைவிக்கிற செயல்.	1
8625	இடிக்கும்வேலை	இடிக்கும் செயல்.	1
8632	கெட்டஎண்ணம்	மோசமான விளைவுகளை ஏற்படுத்தும் சிந்தனை.	1
8637	எச்சவினை	உலோகத்தில் .............	1
8638	கருணைக்குரிய	கருணையை பெறுதல்.	1
8639	பாம்பின்சட்டை	பாம்பின் தோல்.	1
8641	அசுத்தமாக்கு	அழுக்காக்குவது	1
8644	வர்மவழி	உடலில் குறிப்பிட்ட சில நரம்புகளை அழுத்துவதன்மூலம் ஏற்படுத்தும் வழி உணர்வு.	1
8648	உடைந்தபாகம்	ஒரு கட்டிடம் இடிந்து கீழே விழுந்து பாகம்.	1
8649	முழுகிரகணம்	சூரியன் அல்லது சந்திரனின் முழு உருவம் மூடியிருப்பது.	1
8650	புளிப்பும்-இனிப்பும்கலந்த	சிறிது புளிப்பும் மற்றும் சிறிது இனிப்பும் சேர்ந்த.	1
8651	சிராய்பு	பெரும்பாலும் தோலில் கரடுமுரடான பரப்பு அல்லது கூர்மையான முனை உராய்வதால் அல்லது தேய்ப்பதால் ஏற்படும் அழுத்தமான கீறல்.	1
8662	மனம்உருகு	எண்ணத்தில் கருணை தோன்றுதல்.	1
8669	பள்ளம்தோண்டு	அருகிலிருக்கும் பிற பகுதிகளை விடத் தாழ்ந்த பகுதி ஏற்படுமாறு மண்ணை அகற்றுதல்.	1
8673	நான்குவண்ணமுள்ள	நான்கு நிறங்கள் கொண்ட.	1
