index	word	definition	label
659	शतप्रभेदन	एक पौराणिक ऋषि	1
660	नकवंशी	नाक से बजायी जाने वाली एक प्रकार की बाँसुरी जो कुछ एशियाई देशों में बजायी जाती है	1
661	तेलियापखान	एक प्रकार का पत्थर	1
662	बँटवैया	वह जो कोई वस्तु आदि बाँटे 	1
663	झूलनी-बगली	एक प्रकार की कसरत	1
664	गूँठ	पहाड़ी टट्टू 	1
665	खुमी	दाँतों में जड़ी जाने वाली सोने की कील आदि	1
666	अपह्नुति	एक अर्थालंकार 	1
667	लसौटा	बहेलियों का बाँस का चोंगा जिसमें वे चिड़िया फँसाने का लासा रखते हैं	1
668	अप्रगाध	अति गंभीर या बहुत गहरा 	1
669	अघेरन	जौ का मोटा आटा	1
670	कुकुरौंछी	पशुओं के शरीर से चिपटनेवाली एक प्रकार की मक्खी जो शरीर में लगती और काटती है	1
671	खरादिया	खराद का काम करनेवाला व्यक्ति	1
672	उजाड़पन	उजाड़ होने की अवस्था या भाव	1
673	अखैनी	चार पाँच हाथ लंबी टेढ़ी लकड़ी जिससे किसान खलिहान में कटी फसल को आवश्यकता पड़ने पर उलटता-पलटता है	1
674	अनहीकरण	अयोग्य ठहराने की क्रिया	1
675	अनिलाशी	हवा को पीने वाला	1
676	यांगन्यू	नागालैंड की एक नदी	1
677	पीलीमिट्टी	एक प्रकार की मिट्टी जो पीले रंग की होती है	1
678	कंदलाकशी	सोने या चाँदी के तार खींचने का काम	1
679	तृणचर	तृण या घास चरने वाला (पशु) 	1
680	उठौनी	खेत की हलकी जुताई	1
681	नगरहार	उत्तर-पश्चिम भारत का एक प्राचीन नगर जिसका वर्णन चीनी यात्री ह्वेन-सांग ने किया है	1
682	चित्रबाण	धृतराष्ट्र के एक पुत्र	1
683	सुमनित	सुंदर मणियों से युक्त	1
684	प्रारब्धाधीन	जो भाग्य या प्रकृति के अधीन हो	1
685	पुत्रकंदा	एक वनस्पति जिसके फूल बैंजनी रंग के तथा फल पीले रंग के होते हैं 	1
686	ज्ञातयौवना	वह मुग्धा नायिका जो यह समझे कि उसका पूर्ण यौवनकाल आ गया है	1
687	डभकाना	मटर या चने को ऐसे भूनना कि वे फूटें नहीं	1
688	अजन्मगत	जो किसी के जन्म लेने के समय से ही उसके साथ ही उत्पन्न या लगा न हो	1
689	अंतर्वेदी	अंतर्वेद में रहनेवाला व्यक्ति	1
690	कोना-अँतरा	घर के अंदर का ऐसा स्थान जहाँ जल्दी दृष्टि न पड़ती हो	1
691	निर्ज्वर	जिसे ज्वर या बुखार न हो	1
692	जिबाउटी	जिबाउटी देश की राजधानी 	1
693	आकुंचनीय	सिकुड़ने या सिमटने योग्य	1
694	रुबाईएमन	एक राग	1
695	फुलनी	ऊसर भूमि में उगनेवाली एक प्रकार की बारहमासी घास	1
696	अनुष्ठापक	अनुष्ठान करने वाला व्यक्ति	1
697	खंडताल	संगीत में एक प्रकार का ताल	1
698	पुरावस्तु	फर्नीचर या सजावट की कोई वस्तु जो पुराने समय में बनाई गई हो और सुंदरता या दुर्लभता के कारण मूल्यवान या महत्त्वपूर्ण हो	1
699	मित्रराष्ट्रसंघ	मित्र देशों का संघ या सभा जिसमें विश्वशांति और अन्य प्रकार की समस्याओं का निपटारा शांतिपूर्ण ढंग से बातचीत द्वारा किए जाने का प्रयत्न किया जाता है	1
700	इसमाईली	शीआ संप्रदाय की एक शाखा	1
701	शब्दिनी	पक्षी का वाक अंग या पक्षी का वह अंग जिससे पक्षी आवाज़ करते हैं	1
702	मांसरुहा	एक प्रकार का जंगली पेड़	1
703	वीरमर्दन	एक दैत्य	1
704	अभावना	ध्यान का अभाव या ध्यान न होने की अवस्था	1
705	तंदान	एक प्रकार का बढ़िया अंगूर	1
706	कारिक	करघे का ताना ठीक करने की लकड़ी	1
707	बिरंजी	एक प्रकार की छोटी कील 	1
708	कफ़गीर	दाल आदि में से झाग निकालने की करछुल	1
709	छेदनहार	वह जो छेदता है	1
710	सुमनोमुख	एक यक्ष 	1
711	धकियाना	+झूले, पालने आदि को झुलाने के लिए उन्हें ढकलने की क्रिया	1
712	काजालड्डू	काजालड्डू आम का पेड़ 	1
713	गुगरल	एक प्रकार की बत्तख 	1
714	ससुरखदेरी	यमुना नदी की एक शाखा जो फतेहपुर के पास से निकलकर प्रयाग से थोड़ी दूर पर यमुना में मिली है	1
715	नामकीर्तन	ईश्वर के नाम का जप	1
716	हेतुहेतुमद्भूतकाल	भूतकाल का एक भेद जिसमें दो क्रियाओं का जिक्र होता है और दूसरी पहली पर निर्भर होती है	1
717	अजपति	उत्तम बकरा	1
718	चित्राक्ष	धृतराष्ट्र के एक पुत्र	1
719	शालवदन	एक असुर 	1
720	अन्नसत्र	अन्नक्षेत्र में अन्न बाँटने की क्रिया	1
721	तिसखुट	तीसी कटने के बाद खेत में बचा हुआ जड़ के ऊपर का छोटा डंठल 	1
722	अधिबिन्ता	वह स्त्री जिसके रहते हुए भी उसका पति दूसरी स्त्री से विवाह कर ले	1
723	मल्लारी	एक रागिनी	1
724	कपूर-कचरी	एक बेल जिसकी जड़ दवा के काम में आती है	1
725	चिह्नन	किसी चीज़ पर कोई चिह्न लगाने या बनाने की क्रिया	1
726	तेलियासुहागा	एक प्रकार का सुहागा	1
727	बोलंगीबाँस	एक प्रकार का बाँस	1
728	मनोरोग-विज्ञानी	मनोरोग-विज्ञान का विशेषज्ञ	1
729	गलितकुष्ट	वह कोढ़ जिसमें अंग गलगल कर गिरने लगते हैं	1
730	घूघ	सिर की रक्षा के लिए पहनी जानेवाली लोहे या पीतल की टोपी	1
731	धुअँठना	धुँआँ लगने के कारण काला होना	1
732	अनुशिक्षक	वह शिक्षक जो विद्यालय के अतिरिक्त शुल्क लेकर शिक्षा देता है	1
733	फुरफुराना	किसी हल्की चीज के हिलने या लहराने से फुर-फुर शब्द होना	1
734	पटवाना	गड्ढे आदि को भरवाकर चौरस कराना 	1
735	घुटकना	किसी तरल पदार्थ को घूँट-घूँटकर पीना	1
736	अनापद	दुर्भाग्य का अभाव	1
737	सिक्कक	बाँसुरी की जीभी	1
738	ऊनवाचक	( व्याकरण में ) जिनसे लघुता, प्रियता, हीनता आदि के भाव व्यक्त हों 	1
739	पुरुमिल्ल	एक वैदिक ऋषि	1
740	दमचूल्हा	एक प्रकार का लोहे का गोल चूल्हा जिसके बीच में जाली लगी होती है 	1
741	तियतरी	तीन लड़कों के बाद जन्म लेने वाली ( कन्या)	1
742	अनवलंबन	किसी के आश्रय में या सहारे न रहने की क्रिया, अवस्था या भाव	1
743	चपदस्त	वह घोड़ा जिसका अगला दाहिना पैर सफेद हो	1
744	मछमारी	मनोरंजन के लिए मछली पकड़ने या मारने का काम	1
745	पपड़ियाना	किसी चीज पर पपड़ी जमना	1
746	नागदौना	एक प्रकार का पौधा जिसमें डालियाँ और टहनियाँ नहीं होतीं	1
747	अरुणमल्लार	मल्लार राग का एक भेद 	1
748	पतुकी	मिट्टी का बना एक छोटा, गोलाकार पात्र	1
749	पलासना	सिल जाने पर राँपी से जूते आदि का फालतू चमड़ा तराशना	1
750	काकतुंडी	एक प्रकार का नीला फूल	1
751	पुरोचन	दुर्योधन का एक मित्र 	1
752	नागदला	बंगाल,आसाम आदि में पाया जाने वाला एक पेड़ जिसकी लकड़ी बहुत कड़ी और मजबूत होती है	1
753	रेंड़ना	फसली पौधों का बढ़ना या विकसित होना	1
754	गवेष्ठि	एक दैत्य	1
755	रुखानी	बढ़इयों का एक औजार	1
756	खोरक	गदहे को चढ़नेवाला बुखार	1
757	मुद्राज्ञान	धन (विशेषकर सिक्के) का संग्रह और उसका अध्ययन	1
758	इठलाई	इठलाने का भाव	1
759	इसमाईली	इसमाईली शाखा का कोई व्यक्ति	1
760	अधोदृष्टि	नीचे की ओर दृष्टि	1
761	शालावती	विश्वामित्र की एक कन्या 	1
762	मध्यमात्रेय	एक ऋषि	1
763	गेल्हा	चमड़े का एक प्रकार का कुप्पा जिसमें घी, तेल आदि रखा जाता है	1
764	जस्तई	जस्ते का बना हुआ	1
765	आईनाबंदी	कमरे या बैठक में झाड़फानूस की सजावट	1
766	सगुनौती	सगुनिया को मिलने वाला धन या वस्तु	1
767	अन्यदीय	दूसरे के संबंध का	1
768	मोटनक	एक वर्णवृत्त	1
769	समरबेहिस्त	एक प्रकार का आम 	1
770	अगदतंत्र	आयुर्वेद के आठ भागों में से एक	1
771	अशारीरिक	जो शारीरिक या शरीर से संबंधित न हो	1
772	लँगड़ापन	लँगड़ा होने की अवस्था या भाव 	1
773	आदिमान	वह आदर अथवा मान जो किसी व्यक्ति, वस्तु अथवा कार्य को औरों से पूर्व दिया जाता है	1
774	पेदर	एक जंगली वृक्ष	1
775	दीर्घरद	जिसके दाँत लंबे हों	1
776	हर्षनिस्वनी	एक रागिनी 	1
777	नभस्य	स्वारोचिष मनु के एक पुत्र	1
778	स्कंदापस्मार	बच्चों को होनेवाला एक विशेष रोग	1
779	सेंदूरी	सेंदूरी आम का पेड़ 	1
780	अधिरूढ़	चढ़ा हुआ	1
781	लिब्रेविले	गाबा की राजधानी 	1
782	जड़-वाद	एक दार्शनिक सिद्धान्त जिसके अनुसार चेतन आत्मा का अस्तित्व नहीं माना जाता और सब कुछ को जड़ता का ही विकार माना जाता है	1
783	जाँच-परखकर	अच्छी तरह देख भाल कर	1
784	उत्खाता	उखड़ने वाला 	1
785	दुष्कर्ण	धृतराष्ट्र के एक पुत्र	1
786	अरकगीर	नमदे का वह टुकड़ा जिसे  घोड़े की पीठ पर रखकर जीन खींचते हैं	1
787	देवरक्षिता	उग्रसेन के छोटे भाई देवक नामक यदुवंशी की एक पुत्री	1
788	मटकोठा	मिट्टी से बना घर	1
789	रवांडाई	रवांडा का निवासी 	1
790	जुड़ाना	किसी वस्तु का तापमान या गरमाहट कम करना	1
791	ईर्षित	जिससे ईर्ष्या की गई हो	1
792	गुलप्यादा	कम महक वाला गुलाब 	1
793	फुर-फुर	पक्षियों के उड़ते समय तथा परों के फड़फड़ाने से उत्पन्न होने वाला शब्द	1
794	पंकगड़क	एक प्रकार की छोटी मछली	1
795	त्रिबली	पेट के ऊपर दिखाई देनेवाले तीन बल या रेखाएँ	1
796	उपनायिका	नाटक आदि में मुख्य नायिका की सहेली या सहकारी	1
797	अपांवत्स	चित्रा नक्षत्र से पाँच अंश उत्तर में दिखाई देने वाला एक तारा 	1
798	बरतुस	वह खेत जिसमें पहले धान बोया गया हो और फिर जोतकर ईख बोई जाए	1
799	कामोदकल्याण	एक संकर राग	1
800	विद्योत्	एक अप्सरा 	1
801	अनीच	जो नीच न हो	1
802	नागमरोड़	कुश्ती का एक पेंच	1
803	अनुवेश	बड़े पुत्र के पहले छोटे पुत्र का विवाह होने की क्रिया	1
804	उपल्ला	दोहरे वस्त्र के ऊपर का भाग या तह 	1
805	मगुरा	मगुरी मछली का नर	1
806	अकड़बाज़	अकड़ दिखानेवाला	1
807	आजमीढ़	अजमीढ़ देश का या अजमीढ़ देश से संबंधित	1
808	नुकरा	सफेद रंग का (घोड़ा)	1
809	फुलबत्ती	रूई की बनी हुई गोल बत्ती 	1
810	इन्द्रचारुणी	चीनी में पकाया हुआ कच्चे आम का गूदा	1
811	मार्जक	ब्रश आदि से माजँकर सफाई करनेवाला	1
812	विराट्स्वराज	एक प्रकार का यज्ञ	1
813	काँजीहाउस	खेती आदि को हानि पहुँचाने वाले लावारिस चौपायों को बंद करने का स्थान	1
814	ढाकापाटन	एक प्रकार का महीन कपड़ा 	1
815	फ़िनलैंडी	फ़िनलैंड के निवासी, वहाँ की भाषा, संस्कृति आदि से संबंधित या फ़िनलैंड का 	1
816	फगुहारा	फगुआ गानेवाला व्यक्ति	1
817	रफ़ूगर	रफ़ू करनेवाला	1
818	आमिषाहार	वह भोजन जिसमें मांस, मछली आदि हो	1
819	आरनाल	कच्चे गेहूँ का खींचा हुआ अर्क	1
820	अलागलाग	नृत्य या नाच  करने का एक ढंग	1
821	वीरभद्र-रस	वैद्यक में एक प्रकार का रस	1
822	साथरी	कुश की बनी छोटी चटाई 	1
823	मथवाना	मथने का काम किसी और से कराना	1
824	सिकली	हथियार आदि माँजकर साफ और तेज करने की क्रिया	1
825	शकुंत	विश्वामित्र का पुत्र	1
826	झुलवाना	झुलाने का काम दूसरे से कराना	1
827	धत्तानंद	एक छंद	1
828	अगंड	बिना हाथ पैर का धड़	1
829	अमिलपट्टी	एक प्रकार की सिलाई	1
830	गुल-अजायब	एक फूलदार पौधा 	1
831	दख़लंदाज	दूसरों के मामलों में दखल देने वाला	1
832	असूर्यपश्या	ऐसे कड़े परदे में रहने वाली स्त्री जिसे सूर्य ने भी न देखा हो	1
833	त्रिधनी	एक प्रकार की रागिनी	1
834	धमोका	एक प्रकार का ढोल	1
835	उज़क	बादशाही काल की एक बड़ी मुहर	1
836	ठनठनगोपाल	बहुत ही निर्धन व्यक्ति	1
837	गंधबबूल	एक प्रकार का बबूल	1
838	प्रतिबाहु	अक्रूर के एक भाई	1
839	अथरी	छोटी नाँद	1
840	अश्रि	घर का कोना	1
841	ढरकाना	गिराकर बहाना	1
842	कुरेड	बकुले की तरह का एक पक्षी 	1
843	अड़वाड़	छत को सहारा देने वाला मोटा खंभा	1
844	उखरैया	वह व्यक्ति जो उखाड़ने का काम करता हो	1
845	खखारना	दूसरे को सावधान करने के लिए गले से खरखराहट का शब्द पैदा करना	1
846	सुहाल	मैदे का बना एक प्रकार का पतरदार तिकोना नमकीन	1
847	गलतुंडिकीय	गलतुंडिका से संबंधित 	1
848	बहलवान	वह जो बहल हाँकता हो	1
849	चाभा	एक रोग जिसमें बैल की जीभ में काँटे निकल आते हैं	1
850	खब्बा	बायें हाथ से काम करनेवाला व्यक्ति या हाथ के काम में वह जिसका बायाँ हाथ ज्यादा चले	1
851	टोमोग्राफ	एक क्ष-किरण यंत्र	1
852	अनार्तव	स्त्रियों की रजोधर्म की रुकावट	1
853	चित्रयवनिका	ऐसा कुछ जो अपने जटिल चित्रात्मक प्रारूप में चित्रयवनिका से मिलता-जुलता हो	1
854	ज्ञानवृक्ष	बाइबिल में वर्णित एक वृक्ष	1
855	योजनीय	जो जोड़ा जा सके या प्रयुक्त हो सके	1
856	अमार्ग	मार्ग का अभाव	1
857	अस्तमस्तक	अस्ताचल का शिखर	1
858	मृदंगक	एक वर्णवृत्त	1
859	अरिपु	राजा नल के पिता	1
860	आवंत्य	अवंती देश का निवासी या अवंती देश का	1
861	यमकात	एक प्रकार की तलवार	1
862	गरभाना	धान, गेहूँ आदि में बाल लगना	1
863	हनोद	एक राग	1
864	वेदस्मृति	एक पौराणिक नदी	1
865	परिवारयुक्त	जिसका परिवार या कुटुंब हो	1
866	भुरुंड	एक गोत्र प्रवर्तक ऋषि	1
867	अनाप्लुत	गोता न लगाया हुआ	1
868	अंधिका	स्त्रियों का एक भेद या वर्ग	1
869	रंभोरु	जिसकी जाँघें केले के वृक्ष के समान उतार चढ़ाव वाली हों	1
870	पैमक	एक प्रकार की सुनहली गोट 	1
871	नपरका	एक पक्षी	1
872	घर-फोड़ना	परिवार में कलह कराने वाला	1
873	टगालॉग	फिलिपीन्स के मूल निवासी जो मनीला तथा उसके आस-पास रहते थे 	1
874	अवह	वह प्रदेश जिसमें नदी-नाले न बहते हों	1
875	विद्युत्माला	एक मात्रिक छंद	1
876	केशराज	एक प्रकार का भँगरा जो थोड़ा काले रंग का होता है	1
877	चकमाकी	एक प्रकार की बंदूक जो चकमक पत्थर के योग से गोली छोड़ती थी	1
878	अविटामिनता	भोजन में किसी विटामिन की कमी होने से उत्पन्न अवस्था	1
879	चौबंदी	एक प्रकार का अंगरखा 	1
880	अविघ्नता	विघ्न का अभाव	1
881	जमावर	कश्मीर का एक फूलदार कपड़ा जो ऊन या ऊन तथा सूत का बना होता है	1
882	लिप्तक	विष में बुझाया हुआ	1
883	घेंटा	सुअर का बच्चा	1
884	कर्मचारी-वृन्द	किसी कार्यालय के सभी कर्मचारी	1
885	मुँह-देखा	सामना होने पर संकोचवश होनेवाला	1
886	अधियुक्त	वेतन या मज़दूरी पर किसी काम में लगा हुआ	1
887	भटकभवानी	बहुत भटकने वाली स्त्री या लड़की	1
888	नामद्वादशी	अगहन सुदी तीज	1
889	अपराधविज्ञानी	अपराधविज्ञान का ज्ञाता 	1
890	नकियाना	नाक से बोलना या बोलते समय शब्दों का अनुनासिकवत उच्चारण करना	1
891	उड़ंबरी	एक प्रचीन वाद्ययंत्र जिसमें बजाने के लिए तार लगे होते थे	1
892	मयूर-शिखा	एक प्रकार की जड़ी जो प्रायः पुरानी दीवारों पर उगती है	1
893	कलजिब्भा	जिसके मुँह से निकली हुई अशुभ बातें प्रायः होकर रहें	1
894	मदिरलोचना	वह स्त्री जिसकी आँखों में जादू-सा हो या नशीली आँखों वाली महिला	1
895	रफलेशिया	परजीवी फूलों का एक वंश जिसकी कई प्रजातियाँ एशियाई देशों में पाई जाती हैं	1
896	कामहीन	जिसमें काम वासना न हो	1
897	गलशोथ	एक रोग जिसमें पशुओं का गला सूज जाता है	1
898	कैथिन	कायस्थ की पत्नी	1
899	संवातक	कोई भी उपकरण जो किसी कमरे या स्थान में ताजी हवा लाता है और वहाँ की अशुद्ध हवा को बाहर निकालता है	1
900	चौगोशा	एक प्रकार की चौकोर तश्तरी	1
901	गिमटी	एक प्रकार का मजबूत बेल-बूटेदार सूती कपड़ा	1
902	विषाणुरक्तता	खून में विषाणुओं के उपस्थित होने की अवस्था	1
903	थरथराना	क्रोध, भय आदि के कारण काँपने लगना	1
904	रसवट	नाव के छेद को बंद करने में प्रयुक्त होनेवाला मसाला	1
905	अधरबिंब	सुर्ख लाल ओंठ	1
906	नीलांजसा	एक अप्सरा	1
907	वरंवरा	एक अप्सरा	1
908	बोत्सवानाई	बोत्सवाना से संबंधित या बोत्सवाना का 	1
909	अँतरा	एक के बाद का	1
910	श्यामवत्र्म	एक नेत्र रोग	1
911	लुंडी	लपेटे हुए सूत की गोली	1
912	महाचूड़ा	स्कंद की एक मातृका 	1
913	अधिश्रय	वह पात्र जिसमें कोई वस्तु रखी हो	1
914	अवम-दिन	एक बार एक साथ तीन तिथि	1
915	कंठशोष	गला सूखने की अवस्था	1
916	छिड़काई	छिड़कने की मज़दूरी 	1
917	आतिवाहिक	उपनिषदों के अनुसार वे देवता जो आत्मा को एक शरीर से दूसरे शरीर में पहुँचाते हैं	1
918	अंबाड़ी	एक प्रकार का पौधा	1
919	तारकश	धातु का तार खींचने वाला	1
920	राग-विस्तार	गाते समय सुर को तानने का कार्य	1
921	ऊँटवान	ऊँट हाँकने वाला व्यक्ति	1
922	अस्निग्धदारुक	एक प्रकार का देवदार का वृक्ष	1
923	अमृतध्वनि	चौबीस मात्राओं वाला एक छंद	1
924	द्रव-गतिविज्ञान	भौतिक शास्त्र की वह शाखा जिसमें गतिमान द्रव के बल की उपयोगिता का अध्ययन किया जाता है	1
925	खोंटना	पौधों आदि का ऊपरी भाग, फूल, पत्ती, आदि को हाथ की चुटकी से तोड़ना	1
926	दिलवैया	कोई वस्तु आदि दिलाने वाला व्यक्ति या वह जो कुछ दिलाए	1
927	अव्यापकता	व्यापकता का अभाव	1
928	आदिविपुला	एक आर्य्याछंद जिसके प्रथम पाद के गणत्रय में पाद अपूर्ण हो, तथा दूसरे में पूरा और चौथा गण जगण हो	1
929	पितराना	पीतल के पात्र में रखे रहने के कारण किसी खाद्य वस्तु में पीतल का स्वाद आ जाना	1
930	नागदंता	एक अप्सरा	1
931	कोलीपाड़ा	कोलियों की बस्ती	1
932	सगजुबान	कुत्ते के समान पतली और लंबी जीभ वाला घोड़ा	1
933	तननशील	जिसे ताना जा सके या जो तानने योग्य हो 	1
934	पालित्य	वृद्धावस्था के कारण बालों की सफेदी 	1
935	लेटवाना	लेटाने का काम दूसरे से कराना	1
936	भलुनी	छोटा भालू	1
937	अनुरेखन	किसी चित्र आदि को रेखा के रूप में अंकित करने की क्रिया	1
938	पदाना	बहुत अधिक तंग या परेशान करना	1
939	अन्नमय-कोष	अन्न से बना हुआ त्वचा से लेकर वीर्य तक का समुदाय	1
940	अरइल	एक तरह का पेड़	1
941	भकसाना	अधिक समय तक पड़ा रहने के कारण किसी खाद्य पदार्थ का दुर्गंधयुक्त और कसैला होना 	1
942	त्रिष्टुभ	एक वैदिक छंद	1
943	ग्रामज	गाँव में उत्पन्न	1
944	मार्गकर	वह कर जो पथिकों से किसी विशेष मार्ग पर चलने के बदले में लिया जाता है या किसी विशेष मार्ग का उपयोग करने के बदले में लिया जानेवाला कर	1
945	मरवट	पटुए की कच्ची छाल जो निकालकर सुखाई गई हो	1
946	खुमी	हाथी के दाँत पर चढ़ाने का धातु का पोला खोल	1
947	मूँछी	एक प्रकार की कढ़ी	1
948	मढ़वाना	किसी को मढ़ने में प्रवृत्त करना	1
949	जँताना	जाँते में पिसा जाना	1
950	अलोपा	एक वृक्ष जिसकी लकड़ी मुलायम,सुर्ख और मजबूत होती है	1
951	पुदुकोट्टे	भारत के तमिलनाडु राज्य का एक शहर	1
952	रणोत्कट	एक दानव 	1
953	उजाड़ू	उजाड़ने वाला	1
954	कालागांड़ा	एक प्रकार का गन्ना	1
955	अनंतरज	वह व्यक्ति जिसके पिता का वर्ण माता के वर्ण से एक वर्ण उत्तम हो यथा माता वैश्य कुलोत्पन्न तो पिता क्षत्रिय हो	1
956	शतपथिक	जो शतपथ-ब्राह्मण का ज्ञाता या अनुयायी हो	1
957	फाखतई	फाखता के रंग का या भूरापन लिए हुए लाल रंग का	1
958	मुख़तारनामा	वह पत्र जिसके द्वारा किसी व्यक्ति को किसी और से अदालती कार्यवाही करने का अधिकार मिला हो	1
959	घेरवाना	घेरने में प्रवृत्त करना या घेरने का काम किसी और से कराना	1
960	पपड़ियाना	कुछ ऐसा करना जिससे कोई चीज सूखकर पपड़ी के रूप में हो जाय	1
961	जुंबली	एक प्रकार की पहाड़ी भेड़	1
962	पिरकी	एक तरह का फोड़ा जो बहुत घातक होता है	1
963	इंद्रभाष	इंद्रताल के छः भेदों में से एक	1
964	मनोध्यान	संपूर्ण जाति का एक राग 	1
965	महाजिह्व	एक दैत्य 	1
966	पनबिछिया	एक प्रकार का छोटा कीड़ा	1
967	रौद्रकर्मा	धृतराष्ट्र के एक पुत्र	1
968	निर्वृक्षीकरण	वृक्षों से रहित करने की क्रिया	1
969	काँड़बाती	तुलसी आदि की लकड़ी पर रूई लपेट कर बनाई जाने वाली बत्ती या बाती	1
970	चँगेली	बाँस की बनी छिछली टोकरी	1
971	जोतार	उतनी भूमि जितनी एक दिन में एक जोड़ी बैल द्वारा जोती जा सके	1
972	अवक्षुत	जिस पर छींक पड़ गई हो	1
973	अनपाया	एक अप्सरा	1
974	अत्यम्लपर्णी	एक तरह की बेल	1
975	भवचक्र	संसार में बार-बार जन्म लेने और मरने का क्रम	1
976	गलस्वर	एक प्रकार का बाजा	1
977	परिव्यक्त	अच्छी तरह से वयक्त	1
978	अनुसारता	अनुसार होने की क्रिया या भाव	1
979	कालबंजर	पुराना बंजर या वह भूमि जो बहुत अधिक दिनों से बंजर हो	1
980	इश्तियालक	दीपक की बत्ती ऊँची करने की सींक या लकड़ी का छोटा टुकड़ा	1
981	दुस्सेवा	ऐसी सेवा जो सेवित को हानि पहुँचानेवाली या उसका अपकार करनेवाली हो	1
982	एंटीगुआई	एंटीगुआ से संबंधित या एंटीगुआ का 	1
983	विध्यर्थ	(व्याकरण) धर्म, संभावना, योग्यता आदि अर्थ का बोध जो क्रिया के रूप से होता है	1
984	अफ़ीमी	अफ़ीम संबंधी या अफ़ीम का 	1
985	द्युतिमान्	स्वायंभुव मनु के एक पुत्र	1
986	मैंद	राम की सेना का एक वानर 	1
987	टाँकली	एक प्रकार का पुराना बाजा	1
988	अवलुंठित	लोटा हुआ	1
989	पनिवट	सरकारी नहरों आदि के जल से सिंचाई करने के बदले में किसानों द्वारा सरकार को दिया जाने वाला शुल्क 	1
990	नहलाई	नहलाने की मजदूरी	1
991	महाकपोल	शिव का एक गण 	1
992	विद्युज्जिह्वा	कार्तिकेय की एक मातृका 	1
993	रंजकदानी	पुरानी चाल की तोपों, बन्दूकों आदि में कुछ ऊपर उठा हुआ और प्याली के आकार का वह गड्ढा जिसमें रंजक रखी जाती थी	1
994	अधिकार्थ	एक से अधिक अर्थ वाले पद या शब्द	1
995	असुरकुमार	जैनशास्त्र के अनुसार एक त्रिभुवनपति देवता	1
996	अयोगव	वैश्य जाति की स्त्री और शूद्रपुरुष से उत्पन्न एक वर्णसंकर जाति	1
997	पतालआँवला	एक प्रकार के झाड़ से प्राप्त फल जो औषधि के रूप में प्रयुक्त होता है	1
998	कनसुई	चोरी से या छिपकर किसी की बातों का आहट या टोह लेने के लिए कान लगाकर सुनने की क्रिया	1
999	घेंघ	एक प्रकार की खाद्यवस्तु जो भुने हुए चने को चावल के साथ पकाकर बनाई जाती है	1
1000	हिस्पानी	हिस्पानी वर्ग का व्यक्ति या सदस्य जिसकी मुख्य भाषा स्पेनी होती है	1
1001	संवर्तन	लपेटने की क्रिया	1
1002	नटसाल	शरीर में चुभी हुई वह फाँस जो बहुत छोटी होने के कारण नहीं निकाली जा सकती	1
1003	घमोई	बाँस में लगनेवाला एक रोग	1
1004	डंडाबेड़ी	एक प्रकार की बेड़ी	1
1005	काकातुआ	चोटीदार एक प्रकार का बड़ा तोता जो प्रायः सफ़ेद होता है	1
1006	गोकुंद	एक प्रकार की मछली	1
1007	बृहती	एक पौराणिक वीणा	1
1008	गरदुआ	वर्षा के आरम्भ में अधिक भीग जाने के कारण पशुओं को होनेवाला एक रोग	1
1009	गोराडू	एक प्रकार की बलुई मिट्टी	1
1010	अरीति	रीति का अभाव	1
1011	आविर्होत्र	एक ऋषि	1
1012	जोतगाड़ी	वह गाड़ी जो पशुओं द्वारा खींची जाती है	1
1013	पिटपिटी	पेड़ की हरी पत्तियों को लपेटकर बनाया जाने वाला एक वाद्य जिसे मुँह से फूँककर बजाते हैं	1
1014	चतरभंग	बैलों का एक रोग जिसमें उनके डिल्ले का मांस एक ओर लटक जाता है	1
1015	तालूफाड़	हाथियों के तालु में होने वाला एक रोग	1
1016	क्रौंचद्वीप	पुराणानुसार पृथ्वी के सात द्वीपों में से एक	1
1017	विजरा	एक पौराणिक नदी	1
1018	बहारगुर्जरी	एक रागिनी	1
1019	दबौनी	कसेरों का एक औजार	1
1020	अपरात्र	रात का पिछला या अंतिम भाग	1
1021	कच्चा-माल	व्यवहार में आनेवाली वस्तुओं के बनाने की सामग्री	1
1022	कौड़ीजूड़ा	एक प्रकार का गहना	1
1023	शालबाफ़ी	शाल बुनने का काम	1
1024	अप्रतिकारी	उपाय या तदबीर न करने वाला	1
1025	अधिकारहीनतः	अधिकारहीन होकर या बिना अधिकार के	1
1026	मंकलक	एक यक्ष	1
1027	त्र्यक्षी	एक राक्षसी 	1
1028	लेज़िम	एक व्यायाम उपकरण 	1
1029	अमृतद्रव	अमृत बरसाने वाला	1
1030	थैलीबरदारी	थैली उठाकर कहीं पहुँचाने का काम	1
1031	अम्मरस	अमृतसर का एक कबूतर	1
1032	अश्वदूत	घुड़सवार संदेशवाहक	1
1033	अपार्थक	न्याय में एक प्रकार का निग्रहस्थान	1
1034	अन्यतः	किसी और से या किसी दूसरे से	1
