index	word	definition	label
1378	ఆస్పుత్రి	డబ్బు, బంగారం, భూమి మొదలగునవి కలిగినది.	0
1379	శుభచిహ్నం	మంచి శకునం	1
1380	ఫిన్‍లాండీ	మానవ శరీరంలో రక్తం ప్రసరించడానికి ఉపయోగపడేది	0
1381	గారడివాడు	కనికట్టు ద్వారా విభిన్న రకాలుగా మాయ చేసే ఆట	1
1382	ముప్ఫైఏడు	నలభైలో మూడు తీసేస్తే వచ్చే సంఖ్య	1
1383	తెరచాపగల	నావలో కట్టే సన్నని వస్త్రం	0
1384	చెల్లాచెదురగు	భయముతో పరుగులు తీయడం	1
1385	తకారాంతమైన	తా తో అంతమయ్యే పదాలు	1
1386	గాంధారీ.	దుర్యోధనుని తల్లి	0
1387	బిగుసైన	దృఢంగా ఉండేటటువంటి	1
1388	ప్రణాళికమైన	కోరిన ఫలితాన్ని సాధించడానికి ఏర్పరచుకొన్న ఆచరణ విధానం	0
1389	తులనాత్మకత.	ఒకదానితో ఒకటి పోల్చదగిన.	1
1390	శత్రుజ్ఞుడైన	శత్రువులను నాశనం చేసేవాడు	1
1391	అణచుట	తగ్గించుట లేక అంతము చేయుట.	1
1392	పగలదగిన	వెళ్ళుటకు వీలైనది.	0
1393	-పైన.	సహాయంగా.	1
1394	బియ్యంహల్వా	బియ్యంతో తయారుచేసిన ఒక రకమైన హల్వా	1
1395	కాలప్రమేహరోగం.	మూత్ర మార్గం గుండా శుక్రం వెలువడే రోగం	1
1396	యుద్ధవిరామపతాకం	యుద్ధంను ఆపి శాతి ఓప్పందము కోసం చర్చించుట.	0
1397	వ్యాప్తించని	మొత్తం విస్తరించడం	0
1398	వర్మకంటక	పెద్ద పెద్ద వాహనాలను మోసే సాధనం	0
1399	పడేయు	చెత్తను దూరంగా వేయడం	1
1400	దిష్టితీయుట	ఎవరి కన్ను పడకుండా వుండటం కోసం చేసేది	1
1401	ప్రకృతివైపరీత్యం	సహజమైన ఘటన కానిది	1
1402	మంటగలుపు	ఒక స్థానము ఇక్కడినుండి దారి మరోవైపు తిరుగుట.	0
1403	వాతవరణశాస్త్రవేత్త	మాన ఉత్పత్తి మరియు వారి సామాజిక సంబందములను గురించి అధ్యాయనం చేయు శాస్త్రం.	0
1404	విలాసప్రియులు.	తమాషా చూసేవాడు	1
1405	మంత్రశుద్దిగల	మంత్రంతో సంస్కారాలు చేసినటువంటి	1
1406	అనంతనాథుడు.	రామానుజాచార్యుడు	0
1407	-హవాయ్	పరిసరాల గూర్చి మరియు వర్షం గూర్చి తెలిపేవి	0
1408	నీలికళ్ళుగల	ఒక వస్తువు ఇది ద్రవరూపములో ఉండును.	0
1409	-అద్వైతవాది.	దేవుడు మరియు ప్రాణం వేరు అనినమ్మేవారు	0
1410	కాబూలీయులు	కాబూల్‍లో నివసించేవాడు	0
1411	దీపమాల	ప్రమిదలతొ చేసిన మాల	0
1412	నీటిబిందువు	వర్షపు చుక్కలు.	1
1413	యోగిచెవిరింగు.	శిక్షిస్తామని లేక హాని కలుగజేస్తామని భయపెట్టుట.	0
1414	మదురా	ఋషులు చెయ్యికి కట్టుకొనే ఆభరణం	1
1415	తదృవశబ్ధం	భాషలో ప్రయుక్తంగా వచ్చే శబ్ధాలు	1
1416	శంఖాకారమైన	కావ్యాలంకారయుక్తమై వుండటం	0
1417	నిరుద్యోగమైన	జీవనభృతి లేకుండా వుండటం	0
1418	-అజ్ఞానం.	తెలివి తేటలు లేకుండా ప్రతి విషయానికి ఇబ్బంది పడే భావన.	1
1419	బఠానీగల	బటానీ కలిసిన	1
1420	కొంకణీయుడు	తలస్నానానికి ఉపయోగించే కాయలలో ఒక రకం	0
1421	కత్తిరింపుకూలి	ఎక్కువగా ఉన్న దానిని కత్తెరతో తగ్గించడం	0
1422	ఇసుకతోకూడిన.	తీసుకోవడానికి లేదా గ్రహించడానికి అయోగ్యమైనది	0
1423	సామ్యావాది	సమాజం కోసం కృషి చేసేవాడు	1
1424	పెద్దగరిటె	చెంచలాగా పెద్దగా ఉండేది	1
1425	కళాప్రియులైన	సాహిత్యమును ఇష్టపడువారు.	0
1426	జోన్నదంటు	జోన్నల యొక్క కంకి తీసిన మొక్క	1
1427	సంచిలోవేయు	చిందరవందర కాకుండ ఒక చోట ఉంచడం	1
1428	త్రినేత్రరసం.	కంటిలో వచ్చే రోగం	0
1429	గుండెఅదురు	భయము, ఉద్వేగము మొదలగువాటి వలన గుండె గతి వేగమయ్యే క్రియ	1
1430	కోసినటువంటి	పెన్నుతో చేసే పని	0
1431	అభంగీ	ఒక ప్రత్యేకమైన వస్త్రము, ఇది వకీళ్ళు, వైద్యులు, పండితులు మొదలైనవారు ధరించే రకరకాల వస్త్రాలలో ఒకటి	0
1432	ఉద్రేకమైన	ఆవేశంతో కూడిన.	1
1433	తోడివేయు	చేతులతో ఏదైన వస్తువును పట్టుకోని దానితో నీళ్ళను పడేయడం	1
1434	నల్లకురుపు	పులిపుర్లు లాంటి ఒక రకమైన వ్యాధి	1
1435	క్రోమేషియా	క్రోమేషియా భాషకు సంబంధించిన	1
1436	ఊగుట.	ఊయలలో కూర్చొని వ్రేలాడుట	1
1437	మసకగు	లోపలి వస్తువులు బయటకు కనిపించకుండా గుమ్మానికి కట్టే గుడ్డ	0
1438	విరుద్ధాలంకారం	అర్థ చమకృతి కలిగిన అలంకారం	0
1439	నృజాతి	ఆకృతి, ధర్మము, మొదలైన వాటిలో సమాన దృష్టితో ఆలోచించి చేసే విభాగము.	0
1440	వడ్డించుట	వండిన ఆహార పదార్ధాలను కంచాల్లోకి వేసే పని	0
1441	దొర్లించు	గుండ్రని వస్తువును ముందుకు వెళ్ళినట్లుగా చేసే క్రియ	0
1442	సామ్యవాధి	సమాజం కోసం కృషి చేసేవాడు	0
1443	మెటికలువిరుచు.	వేళ్ళను గట్టిగా మడిచి ఒత్తడం	1
1444	కళ్లగంత.	గుర్రంలో మెడగట్టిన ఒక తాడు	0
1445	మర్యాదరహితమైన	పనులను చేయలేని	0
1446	టోకువ్యాపారం	ఒకేసారిగా సరుకులన్నీ ప్రోగుచేసి అమ్మడం లేదా కొనడం చేసేపని	1
1447	అనజాన్‍చెట్టు.	అదొక చెట్టు దానిపండ్లు గుండ్రంగా, తియ్యగావుంటాయి.	0
1448	శహోర్	ఒక రకమైన చెట్టు అడవిలో ఉండేది	1
1449	కాలాంతరముగా	ఒక రకమైన ఉపకరణం నూనె పోసిన వత్తులతో వెలుగుతుంది.	0
1450	మోతియా	మల్లేపూవులాగ ఉండే ఒక రకమైన తీగ	1
1451	కేంద్రపాలితమైన	ప్రభుత్వం ద్వారా శాసించబడిన	1
1452	ఉష్ణమండలమైన	భూమి మకరరేఖకు దగ్గరగా వుండే భాగం	0
1453	వేధకర్మ	వ్యాకరణంలో ఆ శబ్ధం వాచ్య మీద ప్రభావం చూపుతుంది	0
1454	పరతంత్రుడైన	పూర్తిగా పరాధీనతలోనున్న	1
1455	అద్దెకుతీసుకొను	ఇతరుల వస్తువులకు డబ్బులిచ్చి  కొంత సమయానికి ఉపయోగించడం	1
1456	కటవా	పాలలో పిండి కలిపి తయారు చేసే తీపి పదార్థం	0
1457	మధ్యమార్గం.	ఒక వస్తువు మధ్యలో ఉండే భాగం	0
1458	హక్కుతొలగింపు	మనసు ప్రశాంతంగా లేక అటు-ఇటు తిరగటం	0
1459	రాళ్లఫిరంగి.	ప్రాచీనకాలంలో ఫిరంగి ఇందులో భారీ రాళ్ళు ఉంచి విసరటానికి ఉపయోగించేది	1
1460	పనసుహీ	ఒక రకమైన చిన్న పడవ	1
1461	అంతస్థాలు	లోపలి స్థితిలో ఉన్న	1
1462	ఉడికేవి.	తొందరగా వేడినీటిలో కరిగిపోయేవి.	1
1463	అల్లారుముద్దుగల	నల్లమందుకు సంబంధించి	0
1464	కలిపిరాతరాయు	త్వరగా త్వరగా రాస్తూ పోవడం	0
1465	రణభేరీ	యుద్ధసమయంలో వాయించే ఒక రకమైన వాయిద్యం	1
1466	లేచిపోవు	వివాహమైన స్త్రీ పర పురుషునితో కలిసి పారిపోవడం	1
1467	కమలవిత్తనము	ఇదొక చిన్న వస్తువు, వీటిని నాటడం ద్వారా మొలకలు మొలుస్తాయి.	0
1468	ఆత్మత్యాగియైన	తన స్వార్ధం కోసం త్యాగం చేసుకునే వాళ్ళు	1
1469	విభాజకసంఖ్య	విభజించే సంఖ్య	1
1470	బ్రహ్మచారిణి.	బ్రహ్మచర్యం పాటించే స్త్రీ	0
1471	భక్షించువాడు	ఓర్పు కలిగిన వ్యక్తి.	0
1472	వంకరముక్కు	పెదవులకు పైన వుండి శ్వాస తీసుకోవడానికి ఉపయోగపడేది	0
1473	ఎక్కుట	ఖాతాలో వ్రాయుట.	0
1474	చఠీ	సుమారుగా ఆరు గజాలు ఉండి స్త్రీలు ధరించే వస్త్రం	0
1475	ణకారాంతమైన	అంతంలో థ అక్షరంగలిగిన	0
1476	గొంగలిపురుగు	వర్షాకాలపు పురుగు	1
1477	తెరచాపపడవ	గాలి సహయంతో వేల్లే పడవ	1
1478	మృత్యుంజయరసం.	ఒక రసఔషధం	1
1479	మారకీన	ఒక రకమైన గుడ్డదీనితో వస్తువుల పైన కప్పటానికి ఉపయోగపడుతుంది	1
1480	నేలవేము.	ప్రాచీన భారతీయుల ధర్మగ్రంధము	0
1481	రోగక్రిములు.	ఇవి సూక్ష్మజీవులు, గాలి లేక తినే పదార్థాలలో కలిసి ఉంటాయి మరియు అనేక రోగాలకు మూలకారణమవుతాయి.	1
1482	పౌరాణికమైన.	పురాణాలకు సంబంధించినది.	1
1483	నాలుగవతరగతి	ఐదవ తరగతికి ముందు చదవాల్సిన తరగతి	1
1484	పూర్తిచేయునట్టి	పనిని ముగించు	0
1485	చిత్రాయుధుడైన	ఆయుధాలను విలక్షణంగా వాడటం	1
1486	కార్యాన్వితమైన	పనులతో కూడిన	1
1487	ఆశ్రహీనమైన	తన తర్వాత తన పిల్లలెవరూ లేకపోవడం	0
1488	అస్సామీలు.	అస్సాం రాష్ట్రంలో నివశించేవారు	1
1489	నరభక్షియైన	నరులను చంపి తినేవాడు.	1
1490	ములుకోలు.	ఎద్దును అదిలించడానికి ఉపయోగించే చిన్న కర్ర	1
1491	అల్పప్రాణాలు	ఒత్తి పలికేటటువంటి	1
1492	తాట్యాకులతో	కలత చేందుట.	0
1493	చంపదగిన	చంపుటకు అనువైన	1
1494	పచ్చడిబండ.	చట్ని తయారుచేయడానికి ఉపయోగించే రాయి	1
1495	ద్వారబంద్రం	గాలిపటం దారాన్ని చుట్టే ఒక పరికరం	0
1496	క్రమానుసారమైన	ఖాళీ లేకుండా ఒకదానితర్వాత ఒకటి ఉండుట.	1
1497	కదంతొక్కు	పట్టుదలతో ముందుకు పోవడం	1
1498	కైతారరాగం	మేఘరాగం యొక్క నాలుగవపుత్ర్రరాగం	0
1499	నీచకులస్థుడైన	తక్కువ జాతికి చెందిన	1
1500	పిత్తాభిస్యంద్	ఒక విధమైన నేత్ర రోగం	1
1501	బ్రహ్మరాత	దేవుడు రాసే రాత	1
1502	అత్తార	యునానీ మందులను అమ్మేటటువంటి వ్వక్తి	1
1503	కనాసీ.	భారతదేశంలోని నదులలో ఉండే ఒక పెద్ద చేప	0
1504	ఉర్రిత్రాడు	మరణించేందుకు వేసే త్రాడు	1
1505	రాగిరంగగు	ఎండిన ఆకు రంగులోకి మారడం	1
1506	గుర్తువేయు	చిహ్నం  వేయడం	1
1507	మత్తులోలుడు.	మత్తు పదార్థములను సేవించటం.	0
1508	నత్తివాడు	వాహనాన్ని శుభ్రపరచుటకు మరియు  బండి నడపడానికి మరియు తోడుగా వాహనంలో ఉండే వ్యక్తి	0
1509	దిగుట	పై నుండి కిందికి రావడం	0
1510	నికరబరువు	పాత్రను విడిచిపెట్టి దానిలో ఉన్న వస్తువును కొలుచుట.	1
1511	పాలుతాగెడు	ఇప్పటివరకు అమ్మపాలు తాగుచున్న	1
1512	సంక్షిప్తపదం	ఏదైతే తక్కువ పదాలలో వ్రాయబడిన,లేక చెప్పబడినది.	0
1513	నశించునట్టి	సులువుగా పగులునట్టిది	1
1514	వేడిగానున్న	అధిక ఊష్ణొగ్రతగానున్న	1
1515	వంకరగల	కలుషిత బుద్ధితో వ్యవహరించువారు.	1
1516	సంగ్రహకర్త	-గ్రంథాన్ని రచించేవారు.	0
1517	ఉద్రేకంలేని	తొందరపాటు వలన కలిగే తీవ్ర అవస్థ.	0
1518	కంకపుష్టి	లోహం, మట్టి మొదలైన వాటితో తయారు చేసిన పొయ్యి	0
1519	పత్నీవ్రతుడు	హస్తినాపుర రాజు	0
1520	-దేశం.	ఏదేని అధికారం కలిగిన వాళ్లూ ప్రజలకు చెప్పబడేది	0
1521	పతలా	పలుచగా వుండటం	1
1522	ఏర్పర్చబడిన	నిర్మించబడిన	1
1523	హళంతమైన	వ్యంజనములతో అంతమయ్యే శబ్ధాలు లేదా పదాలు	1
1524	ఏనుగుతీగ్	తొండము గల జంతువు తల భాగం	0
1525	గానపక్షి	ఒక రకమైన పక్షి	0
1526	తహనీయో	బంగారం, వెండి లోహలకు మెరుగు పెట్టే వ్వక్తి	1
1527	పాణిగ్రహణం.	పూర్తి గ్రహణం కాని స్థితి	0
1528	ముడువేసిన	తాడుతో గట్టిగా కట్టిడం	1
1529	అనంగశేఖర్.	అనేక తలలు కలిగివున్న పాము	0
1530	యాభైనాలుగు.	నలభై మూడు తరువాత వచ్చే సంఖ్య	0
1531	మహాశక్తులు	తాంత్రికులు ఉపాసించే పదిమంది దేవతలు	1
1532	స్థబ్థతవు	విపరీత బాధ వల్ల ఏ కదలికా లేకుండటం	1
1533	దండెంతాడు	బట్టలను ఆరేసే ఒక తాడు	1
1534	మంగళకారుడు	నాటకం ప్రారంభం ముందు ప్రార్థనాగీతం పాడేవారు	1
1535	చల్లుట	ద్రవపదార్థాలను చల్లే క్రియ.	1
1536	తాకదగిన.	ముట్టుకొనుటకు యోగ్యమైనది.	1
1537	బిహారీయులు	భారతదేశంలో నివసించే వాళ్ళు	0
1538	అవరోధనీయమైన	ఏదైనా పని చేయడానికి ఆటంకపరిచే వాడు.	0
1539	అనలుడు.	విభీషనుడి మంత్రి	1
1540	సర్వాంగములుగల	వికలాంగులు కానివారు	1
1541	కిందిరాయి.	తిరుగలికి కింద వుందవుండే రాయి	1
1542	రొట్టెలప్రియులు	రొట్టెలను తినడానికి ఇష్టపడేవాళ్ళు	1
1543	అఖ్తావర్	ఒక గుర్రం దాని జన్మ నుండే అండకోశం యొక్క ఏర్పాటు ఉండదు	1
1544	మృదుజలం	డోలు లాంటి ఒక పురాతన ఆనధ్య వాయిద్యం	0
1545	సాయరు	న్యాయస్థానాల్లో వాదించే ఉద్యోగులు	0
1546	లేచి-కూర్చోడం	మాటిమాటికి ఏకార్యంలోనైనా అలవాటుపడినవాడు	0
1547	సాగదీయు	ముడుచుకొని ఉన్న దానిని లాగి పెద్దగా చేయడం	1
1548	కయ్యమునకుపిల్చు	తూగడం	0
1549	అస్థిత్వహీనంగా	శక్తిలేకుండా వుండటం	1
1550	ఫేణీమిఠాయి	ఇది మైదా, నెయ్యి, పంచదారతో చేసే మిఠాయి	1
1551	వాయిదావేయబడ్డ	ఒక పనిని ఇంకోసారి-ఇంకోకసారిగా చేయడం	0
1552	వృధాఖర్చగు	అవసరానికి మించి ఎక్కువ ఖర్చు చేయడం	1
1553	నిషిద్ధమైన.	చరిత్రకు అనుగుణంగా లేక పోవడం	0
1554	శంఖుసంబంధమైన	శంఖు సంబంధించినటువంటి	1
1555	మౌలికమైన.	పవిత్రం కానిది	0
1556	తులాభారంవేయు	వ్యక్తులంత బరువుతో వస్తువులను దేవునికి సమర్పించడం	1
1557	దేవతానియమం	భగవంతుడు ఉండు స్థలం.	0
1558	నిద్రబోతుతనం	దానితో నిద్ర వస్తూంది.	0
1559	తోకలేనటువంటి	తోకతెగిన	1
1560	నీటిభయం	కుక్కలు మొదలైనవి కరవటంతో కలిగేటటువంటి ఒక విషపూరిత రోగం దినితో నీళ్ళను చూస్తే రోగి భయపడతారు.	1
1561	పాలిచ్చుజంతువు	పాలు ఇచ్చే పశువులు పాలు ఇవ్వడం	0
1562	పెద్దవల	చేపలు పట్టడానికి ఉపయోగపడేది	1
1563	తత్వపూర్ణమైన	ఎక్కువ విలువ కలిగిన మాటలు.	0
1564	చంద్రగ్రహణము	చంద్రుడు మరియు సూర్యుని మద్య భూమి రావడం వలన సూర్యుని కాంతి చంద్రునిపై పడని స్థితి.	1
1565	త్యజించదగిన	త్యాగంచేయుటకు లేక ఒదిలేయుటకు	1
1566	పితికించుట	పితికే పని ఇతరులతో చేయించడం	0
1567	లోహపాత్ర	మానవుని ద్వారా తయారుచేయబడిన వస్తువు.	0
1568	పావలాబిళ్ళ	నాలుగు అణాల యొక్క మూల్యం	1
1569	అరవైతొమ్మిది.	అరవై మరియు తొమ్మిది	0
1570	తెప్పించుకొనుట	ఏదేని పనిని సరియైన సమయములో చేయకుండా వేరొక సమయములో చేయదలచుట.	0
1571	పాతాళలోకం.	భూమికి అత్యంత అడుగున వుండే భూమి	1
1572	వినదగిన	తినడానికి వీలు కలిగిన.	0
1573	సంచరించేవాడైన	ధనాన్ని ఆర్జించే వాడు	0
1574	మైనపుగుడ్డ.	మైనంలాంటి	0
1575	పోగొట్టుకొను	జారవిడుచుకోవటం	0
1576	సాధుగల	కృరుడు కాని వాడు	0
1577	పాషాణచతుర్థశి.	రాయికి వ్రతం చేసే రోజు	1
1578	ఉమ్మడికుటుంబం	రక్తసంబంధులు	0
1579	అణచుట	పైనుంచి కిందికి రావడం	1
1580	అత్యధికంగాగల	చాలా పెద్దగా వున్నటువంటి	0
1581	బంధాలులేని	సంబంధ బాంధవ్యాలు లేని	1
1582	కార్భనికమైన	కార్భన్ లేనటువంటిది	0
1583	పంటెకోల	చేనేత కార్మికులు నూలు చుట్టడానికి వాడే కర్ర	1
1584	బరువుమోసే	భుజంపైన పెట్టడం	0
1585	నాట్యమాడు	సంగీతాన్ని అనుసరించి అడుగులు వేయడం.	1
1586	నెమలిసంబంధమైన	తల్లికి సంబంధించిన	0
1587	ఏరించు	మంచి లేదా పనికి వచ్చే వస్తువులను వేరుచేయడం	1
1588	బనఫ్శా	ఒక చిన్న మొక్క కాశ్మీర్ మరియు హిమాలయాలలో దొరికే ఐదు రకాలను కలిగినది	1
1589	మ్లేశ్చజాతి.	హిందూమతానుసారం వర్ణాశ్రమ ధర్మం ఆచరించని జాతి	1
1590	ఉత్తరప్రత్యుత్తరములు	సొంతపుత్రుడు కానప్పటికీ శాస్త్ర ప్రకారం పుత్రునిగా చేసుకునే వాడు	0
1591	నిలబెట్టుకొను	సంబంధ బాంధవ్యాలను సరిగా కాపాడుకోవడం	1
1592	ఆక్రమనకారి	ఇతరుల ఆధీనంలో లేని సరిహద్దు ప్రాంతం	0
1593	బేరము.	ధరలను తగ్గించమని అడిగేపని	1
1594	పూలతుత్తము	ఒక రసాయనిక పదార్థం అది ఇనుము గంధక రసాయనిక పదార్థం ద్వారా తయారవుతుంది	1
1595	మడుచు	ఫోటోను పట్టుకోవడానికి అనుకూలంగా చుట్టడం	1
1596	విస్పోటనమైన	ప్రతిభావంతమైన ఆటగాడు	0
1597	తొంబైయవ.	ఎనబైకి పది కలిపితే వచ్చే సంఖ్య	1
1598	అపరిచయస్థుడు	పరిచయంలేని వాళ్ళు	0
1599	మరువంమొక్క	మల్లెపువ్వులలో కలిపి కట్టే సువాసన గల ఆకుమొక్క	1
1600	దూషణుడు	హిమలయంకు రాజు శివుడికి మామ	0
1601	లాలాగారు	ఒక వస్తువును చివరి వరకు సాగదీయడం	0
1602	అపద్దమాడే	నిజం చెప్పనివాడు	1
1603	కోట్లుగల	లోపలి భాగంలో ఏమీలేని	0
1604	విశదపరచు	ఏదైన విషయం గూర్చి వివరాలు తెలుపుట.	1
1605	కళ్ళుతెరువు	నేత్రాలు మూయకపోవడం	1
1606	బిధులీ	ఏదేని ఒక వృత్తిలో ఉన్నపుడు వచ్చే అధికారిక స్థానమార్పిడి	0
1607	కాగితపుముక్క	చించిన కాగితంలో ఒకభాగం	1
1608	సగంపడుకున్న	భయంతోకూడినటువంటి	0
1609	అగదతంత్ర	ఆయుర్వేద ఎనిమిది భాగాలలో ఒకటి	1
1610	మధ్యగాగల	సమయం మధ్యలో కల్పించుకొను పని.	0
1611	అవ్యస్థమైన	ఏదైనా విషయం స్పష్టంగా లేకపోవడం.	1
1612	సువాసనవంతమైన	సాహసంతో కూడుకొన్న.	0
1613	సర్వప్రదమైన	ప్రత్యేక సంప్రదాయానికి సంబంధించిన	0
1614	త్రిభుజాకారపుగాజుకడ్డి.	మూడుపక్కలు కోసిన గాజు పరికరము ఇది కిరణాలను తన మార్గం నుంచి మళ్ళించుట	1
1615	కాపీకొట్టు	పరీక్షల్లో ఒకడి సమాధానాలు చూసి మరొకడు రాయడం	1
1616	దక్షిణభూమండలం.	భూమికి దక్షిణ భాగంలో ఉంది.	1
1617	రెపరెపలాడు	సముద్రంలో అలలు కొట్టుకోవడం	0
1618	ఉపక్షేత్రం	ప్రాచీన బౌద్ధ భిక్షువులు మొదలైన ధార్మికుల నివాస స్థానం	0
1619	జీభా.	ఎద్దుల యొక్క కళ్లకు వచ్చే రోగం	1
1620	గుర్రంపిల్ల.	గొర్రె సంతానం	0
1621	దుఃఖమయమైన	దీని అంతం దుఃఖపూరితం	0
1622	వినిమయమైన్	వస్తువులు ఇచ్చి-పుచ్చుకొనుట.	0
1623	తరిమెనపట్టుయంత్రం	కొయ్యను నునుపు చేయు పని	0
1624	పనిలోనిమగ్నత	పనిలో లీనమగుట.	1
1625	జంఖాణా	నేలపై పరచబడే రంగురంగుల దుప్పటి	1
1626	బ్రహాండం	తల వెనుక భాగం	0
1627	భగ్నదూత.	పరాజయ వార్తను తెలియజేయడానికి యుద్ధభూమి నుండి పారిపోయిన వ్యక్తి	1
1628	బర్మాయైన	బర్మా వాసులు ఉండే దేశం	1
1629	వైశేషికమైన	విశేషమైనటువంటిది	1
1630	హస్తలేఖనం	చేతి లిపి.	1
1631	అక్షీయమైన	అక్షంతో సంబంధంగల	1
1632	లాలూవార్	ఒక రకమైన చాలా వదులుగా ఉండే పైజామా	0
1633	మెలిత్రిప్పుట	మెలికలుగా తిప్పుట	1
1634	ప్రత్యరోపణ	ఇంద్రియాలకు ప్రత్యక్షీకరణ అవుతాయి గోచరించడం	0
1635	పెద్దయాలకలు	పాయసం మొదలైన వాటిలో వేసే ఒక సుగంధ పదార్థం	0
1636	బదిలీయైన	తమ స్థానం నుండి వేరొక స్థానానికి వెళ్ళినటువంటి.	1
1637	గుర్రంగోళ్ళకత్తెర.	వెంటుకలు కత్తిరించడానికి ఉపయోగించేది	0
1638	కాసులపేరు.	పావలా రూపంలో వున్న వాటిలో పొడిగిన దండ	1
1639	అర్థంరావడం	అర్థ చమకృతి కలిగిన అలంకారం	0
1640	మిట్టభూమి	భూమి మీద ఉండే పదార్ధం.	0
1641	పెద్దకీరకాయ	ఒక రకమైన పెద్ద బుడమ దోసకాయ	1
1642	సుకుమారము	ఏదైన భాగం మృదువుగా ఉండుట.	0
1643	వంకరచేయు	ఏదేని వస్తువు మొదలైనవాటి ఆకారాన్ని మార్చుట.	1
1644	భాయిదూజ్	మహారాష్ట్రలో జరుపుకొనే ఒక పండుగ	1
1645	ఎదిగిపోవు	ఘణపదార్థం ద్రవపదార్థం కావడం	0
1646	మహజనీ	ఇంతకుముందు అధికారంలో ఉండి ఇప్పుడు లేని స్థితి	0
1647	తొంబైరెండు	లెక్కలో తోంబైకి రెండు చేర్చగా వచ్చు సంఖ్య.	1
1648	బైరోడ్లబియ్యం	ఎరుపురంగులో వున్న బియ్యం	1
1649	డెభైరెండు	డెబ్భై మరియు రెండును కూడగా వచ్చేసంఖ్య	0
1650	నల్లమందుగల	నల్లమందుకు సంబంధించి	1
1651	చుడామణి	ఒక చోట నుండి మాట్లాడే మాట ఏ ప్రదేశంలోనైన వినటానికి ఒపయోగపడే పరికరం	0
1652	ఒత్తిడిచేయు	బల ప్రయోగం చేయుట	1
1653	హజ్‍యాత్ర	మక్కాయాత్రకు వెళ్ళివచ్చినవాడు	0
1654	గుణ-గుణాలు	ఐదు గుణాలు పైన	0
1655	అంతర్గతంగాగల	లోపల జీవించుట.	1
1656	వ్రతంచేయని	చేయకుండా వుండే కార్యము.	0
1657	హాండూరస్	హాండురస్ దేశానికి సంబంధించిన	1
1658	అనేకాక్షరాల	-శబ్ధంలో ఆ అంశం దాని ఉచ్ఛారణ శ్వాసతో శబ్ధం వస్తుంది.	0
1659	జాటు	మొత్తం దిన-రాత్రులలో ఎనిమిదవ భాగం	0
1660	కన్హాడరాగం.	సంపూర్ణజాతికి చెందిన ఒక రాగం	0
1661	మదోన్మత్తుడు	ఇతని మహిమ చాలా అధికంగా ఉంటుంది లేక చాలా పెద్ద్ అధికారంగలవాడు	0
1662	లిబియాయీ	సిరియాన్ కు సంబంధించిన	0
1663	బేరీపండు	యాలక్కాయ లాంటి పండు	1
1664	జెండాకర్ర	జెండా ఎగరవేయబడే కర్ర	1
1665	పరిశ్రమించునట్టి	నిబంధనలకు అవసరమైన	0
1666	ఉచ్చైశ్రవము.	భారతదేశానికి కాశ్మీరులో పొంచి ఉన్న ప్రమాదం పేరు.	0
1667	పంచపాండవులపువ్వు	ఒక చిన్న చెట్టు దీనికి అందమైన పూలు పూస్తాయి.	0
1668	-సంధ్య	-వస్తువులను లెక్కించడానికి ఉపయోగపడేవి.	0
1669	కుష్టురోగి.	కుష్టు రోగముతో పీడింపబడుతున్న వ్యక్తి.	1
1670	భౌంపూ	నోటితో ఊది వాయించే ఒక రకమైన వాయిద్యం	1
1671	కావడిబద్ద	గీతలు గీసుకోవడానికి ఉపయోగించే పరికరణం	0
1672	అసాధారనమైన	సాటిలేనిది	1
1673	రాజతిలకము	రాజ సింహాసనము పైన కూర్చొనే సమయములో జరిగే కృత్యము.	1
1674	టర్కీదేశస్థుడైన	జర్మన్ దేశంలో నివశించే వ్యక్తి	0
1675	లంచంఇచ్చు	చేసిన పనికి డబ్బు ఇవ్వడం	0
1676	పురుగూర్.	ఆటబొమ్మలు అరక మొదలైనవి చేసే చెట్టు	1
1677	మనోవిజ్ఞానము	ఒక శాస్త్రము ఇందులో మనసులో జన్మించే అనేక సమస్యలు సమాధానాలు మొదలగువాటిని అధ్యయనము చేయబడును	1
1678	ఆడఎలుక	ఇంట్లో , బయట లేదా రంధ్రంలో ఉండే ఒక చిన్న జంతువు	0
1679	అఙ్ఞానమైన	తెలుసుకొనే ఙ్ఞానం లేకపోవడం.	1
1680	కాలిఅందెలు	ఘల్లు ఘల్లు మని శబ్దం వచ్చే కాలికి పెట్టుకునే వస్తువు	1
1681	పేరెన్నికగలవ్యక్తి	బాగా ప్రసిద్దిగాంచిన వ్యక్తి	1
1682	ప్రేరణదాయకమైన	పూర్వకాలం నుంచి  వస్తున్న అలవాట్లు.	0
1683	మనుగుడుపు	స్త్రీ తొలిసారిగా అత్తవారింటికి కాపురంకు పొవుట	1
1684	కంటిపాప.	కంటిలోపల ఉండే బొమ్మ.	1
1685	అవమానపరుచు	ఏదైన మాట లేక పని వలన మానము మరియు ప్రతిష్ఠ తగ్గిపోవుట లేదా ఆత్మాభిమానాన్ని చిన్నబుచ్చు	1
1686	చందనీ	అడవిలో ఉండే సువాసన వెదజల్లె చెట్టు చెక్క	0
1687	-ఆలోచనాత్మకమైన	వాటిలోతుపాతుల్ని పరిశీలించడం	0
1688	ఇంటిదాసుడు	ఇంటిలో ఉండి అన్ని పనులు చెప్పిన విధంగా చేసే మనిషి	1
1689	ద్వనాత్మకమైన	ధ్వనితో యుక్తమైన	1
