index	word	definition	label
2800	బ్రహ్మాండమైన.	బ్రహ్మాండముతో సంబంధం కల్గిన.	1
2807	దైవేచ్ఛా	దేవుడి ఇష్టం మేరకు	1
2822	ప్రణమిల్లడమైన	వంగి నమస్కరించడం సముచితం లేదా కర్తవ్యం	1
2826	సాధ్యమగుట	అనుకున్నది లేదా  చెప్పినది జరిగే సూచన	1
2835	కోరికలేని	ఆశ లేకుండా ఉండుట.	1
2837	దిగులుగానున్న	బాధతో నిండిన హృదయ స్థితి	1
2841	అధికధరమైన	అధిక విలువ కలిగినది	1
2847	రసములేని	దీనిలో రసము ఉండదు.	1
2849	అప్రసంగమైన	ఉపయోగములేని	1
2850	ఆలోచనరహితమైన	ఆలోచనలు లేకుండా ఉండటం.	1
2854	ధ్యానహీనత	ఏదైన మాట లేక కార్యములో మనస్సు పెట్టి లీనముకాకుండా ఉండే అవస్థ	1
2858	ద్వేషంలేని	ఇతరుల పట్ల ద్వేశం లేదా పగ లేకుండా ఉండటం.	1
2860	అనుపస్థితం	భూతాలు మరియు దయ్యాల పై నమ్మకం లేని	1
2862	సంభావమయ్యే	జరగబోయే సంఘటణ	1
2875	లేచు	కూర్చున్న స్థితి నుంచి మరోక స్థితిలోకి రావటం	1
2879	మామిడిపిందె	పచ్చి మామిడిపండు	1
2884	మూగపోవుట	మాటపడిపోవుట.	1
2894	మొలలవ్యాధి	ఒకరకమైన చర్మరోగం	1
2900	మత్తులోనున్న.	మత్తు పదార్థములను సేవించటం.	1
2915	పుణ్యకార్యాలగల	మంచి పనులు చేసే వ్యక్తి.	1
2916	పరుషాలు	వ్యాకరణంలోని ఉత్తమ, మద్యమ, ప్రధమాలు	1
2923	నిర్ధోషియైన	అపరాధి కాని	1
2934	అనావశ్యకత	అవశ్యకం లేకపోవడం	1
2935	దర్భపీట	గడ్డితో తయారుచేసిన పీట	1
2937	కోపగించడమైన	శాంతము లేకుండా ఉండుట.	1
2938	కోపంగల	చిటచిటలాడుట,	1
2940	ఆనంధకరమైన	సంతోషముతో కూడుకొన్న.	1
2941	ఆనంమైన	హృదయంలో ఉల్లాసంగా ఉన్నప్పుడు కలిగే భావన	1
2963	వేధకర్మ	వైధికలు చేసే పని	1
2971	కాలిబంటు.	కాలినడక వెళ్ళేవాడు.	1
2973	విరక్తిచెందిన	పదే పదే సతాయించడంతో మనసుకు కలిగే భావన	1
2979	అనుభవములేని.	అభ్యాసం లేకపోవడం.	1
2991	సమ్మోహనపూరిత	ఏదైతే సమ్మోహంతో నిండివున్నదో.	1
2992	సుఖమైన.	ఆనంధముతో కూడిన.	1
3001	నివేదించువ్యక్తి.	విన్నపము తెలియచేయు వ్యక్తి	1
3002	ప్రార్థించువాడు	ఆవేదనను తెలియచేయుట.	1
3008	పూర్వఅభ్యాసనం	ముందుగా సాధన చేసుకొనేలా ఉండటం.	1
3011	ఇష్టపూరితం	ఇష్టముతో నిండిన	1
3013	స్నేహంచేయు	పెద్దలు నుండి చిన్నవారికి ప్రేమను ప్రదర్శించుట.	1
3026	పాములవాడు.	పాములను ఆడించేవారు.	1
3030	అణూరుడు	ధర్మ గ్రంధాల ప్రకారం సూర్యదేవుని సారధి	1
3037	పూజచేయు.	దేవతలను ప్రసన్నం చేసుకోవడం కోసం చేసేది.	1
3051	వడ్డించుట	పళ్ళెములో భోజనము పెట్టుట.	1
3057	మానసికప్రక్రియ.	అది ఒక ప్రక్రియ, అది మనస్సుకు సంబంధించి ఉంటుంది.	1
3064	వేరుచెయుట	భిన్నంగా ఉంచిన లేదా వేరుచేయబడిన.	1
3068	మిశ్రమమైన.	కలసిపోతే.	1
3072	కాటుకలేని	కళ్ళకు పెట్టుకునే నల్లటి పదార్థం కళ్లకు పెట్టకపోవడం	1
3075	అల్మార.	వంటగదిలో వస్తువులను ఉంచే స్థలం	1
3082	కొద్దిదైన	ఎక్కువ లేకపోవడం	1
3085	మితభాషిగల	ధారాళంగా మాట్లాడకపోవడం లేక తక్కువగా మాట్లాడటం.	1
3090	అమరవల్లీ	పూర్వం చెట్లపైన వేర్ల సహయం మరియు ఆకులు లేకుండా పెరిగే పసుపు రంగులో కనిపించే తీగలు	1
3101	నక్షత్రాలులేని	చుక్కలు లేకుండా ఉండుట.	1
3110	ప్రత్యక్షమవటం	అకస్మాత్తుగా ఎదురుగా రావటం లేదా కన్పించటం	1
3123	వేపకాయ.	ఉగాది పచ్చడిలో కలిపే చేదు చెట్టుకాయ	1
3135	ప్రహరీగోడ.	రక్షణ కొరకు నాలుగు వైపుల నిర్మించిన గోడ.	1
3151	యుద్ధనావ	యుద్ధానికి ఉపయోగించిన ఓడ	1
3154	తిరస్కరింపదగిన.	ఒప్పుకోకపోవడం.	1
3156	దేవసంబంధమైన	దివ్యశక్తులు కలిగినవారు	1
3180	అవిఙ్ఙ్ఝానమైన.	విజ్ఞానంలేని.	1
3190	అస్సామీ.	అస్సామ్‍కు సంబంధించిన	1
3192	అస్సామీలు.	అస్సాం రాష్ట్రంలో నివశించేవారు	1
3193	అస్సామీభాష.	అస్సామ్ రాష్త్రంలో మాట్లాడే భాష.	1
3197	ఉన్నతకులమైన	గొప్ప వంశానికి సంబంధించిన.	1
3207	బాకీదారుడు	ఇతరుల దగ్గర అప్పుగా డబ్బుతీసుకొన్న వ్యక్తి.	1
3211	అహూరమజ్ద్	పర్షియా దేశపు ముఖ్య దేవత	1
3220	కంటిపాప.	కంటిలోపల ఉండే బొమ్మ.	1
3225	తలవాకిలి	ఇంటి మధ్యలో వుండే ఖాళీ ప్రదేశం	1
3237	శరీరద్రవము.	శరీరం లోపల ప్రవహించే ద్రవ పదార్థము.	1
3244	మానవప్రేమ	మానవుల మధ్య కలిగిన ప్రేమానుబంధాలు	1
3245	అసమర్థుడైన.	సమర్థతలేనివాడు.	1
3246	యోగ్యతయైన	ఏదైనా చేయకలిగే శక్తి ఉండుట.	1
3255	ఆస్పుత్రి	రోగులు చికిత్స కోసం వెళ్లే ప్రదేశం.	1
3268	గొల్లజాతీయులు	పశువుల పాలన పొషణకు దూరమవుతున్న జాతి	1
3271	పలుచనిపొర	ఏదైన వస్తువు మొదలగు వాటి యొక్క పైభాగము	1
3273	కష్టించు	మానసిక లేక శారీరకంగా కలిగే నోప్పి	1
3276	రాలిపోవు	ఏదైన వస్తువులు మొదలైనవి విరిగి పడటం.	1
3286	అణుగు	భయంతో ఇష్టం లేకపోయిన ఇతరులపని చేయుటం	1
3289	వసమైన	హద్దుదాటి ముందుకు వెళ్ళుట.	1
3290	ఆక్రమనకారి	ఇతర ప్రాంతములను  బలవంతంగా తన ఆదీనములోనికి తీసుకొనుట.	1
3296	మానసికబాధ	మనస్సులో కలిగే వ్యధ.	1
3308	ధర్మఙ్ఞుడు	ధర్మ గ్రంధాలు తెలిసిన వ్యక్తి	1
3317	అజుజా	గండుపిల్లి లాంటి ఒక జంతువు అది చనిపొయిన వాటిని తింటుంది	1
3321	వివేచనపూర్వకమైన	వివేచనతో నిండిన.	1
3336	రచనాపద్దతి	రచనలు చేసే విధానం.	1
3340	వసమైన	సంఫూర్ణంగా లీనమవుట.	1
3341	అలంకరితమైన	ఎవరైతే దుస్తులు, ఆభరణాలు మొదలుగునవి ధరించినవారు.	1
3343	బంధనరహితమైన	బంధి కానటువంటి	1
3350	ఇరాకియన్లు	ఇరాక్ దేశంలో నివసించే ప్రజలు	1
3354	యుద్ధనాదం	యుద్ధం మొదలు అవ్వునప్పుడు చేయు శబ్దము.	1
3364	నిర్ణయంతీసుకొను	ఏ పని అయిన చేయడానికి ఆలోచన తోసుకోవటం	1
3365	దూరంచేయు	మనుస్సు నుండి విరోధాలనూ పక్కకూ నెట్టడం	1
3366	దుఃఖమయమైన	మనోవేధనకు గురికావటం	1
3370	జాతివాచకం	జాతి లో సభ్యత్వం కలిగినదానిని సూచించేది	1
3377	అకృతి	వస్తువు యొక్క రూపం	1
3381	ఓర్చదగిన	ఓపిక  కలిగి ఉండుట.	1
3390	మానవదండన.	మనుషులకు వేసే శిక్ష	1
3391	న్యాయతీర్పు.	న్యాయస్థానములో ఇచ్చిన ఆదేశము.	1
3412	పుణ్యాత్ముడైన	ధర్మాన్ని అనుసరించేవాడు	1
3422	పలుచనచేయు	ఏదైనా పెద్దగా లేదా మందంగా ఉండేదాని సాంద్రత/గాఢతను తగ్గించే క్రియ	1
3423	ఉత్పత్తిచేయు	వస్తువులు మొదలగువాటిని తయారుచేయు క్రియ	1
3425	భోజనంపెట్టు	తినడానికి ఆహారం ఇవ్వడం	1
3434	అతిథిసత్కారం	ఇంటికి వచ్చినవాళ్ళను గౌరవించడం	1
3438	ఎగతాళిచేయు	ఇతరులను ఏడిపించుట కోసం అపహాస్యంగా మాట్లాడు మాటలు.	1
3439	ప్రకృతివైపరిత్యం	ప్రకృతి ద్వార సంభవించు విపత్తి	1
3443	తేజస్వము	ముఖంలో ఎక్కువ ప్రాకాశవంతము కనిపించుట.	1
3451	సంభోధించుట	ఇతరులను పిలవడానికి ఉపయోగించు శబ్దము.	1
3461	విరక్తిగల	జీవితం పైన ఆశ లేకపోవడం.	1
3463	బోజనాలుపెట్టు	ఎవరికైనా సత్కారపూర్వకంగా విందు చేయించడం	1
3471	సన్మానించదగిన	గౌరవ మర్యాదులు పొందిన స్త్రీ.	1
3479	నిమగ్నంగా	ఏదైన పనిలో ఉండుట.	1
3481	ఎంగిలిచేయడం	తినగా మిగిలినది	1
3491	సన్నజజి	సుగంధ పుష్పాలు	1
3496	బంధీఖానాలోఉంచిన	జైలులో పెట్టిన.	1
3498	విజ్ఞానానుకూలమైన.	విజ్ఞానాన్ని అనుసరించి.	1
3499	అలుగుట	సంతోషము లేకపోవడం.	1
3500	సమాధానంగల	జవాబు  తెలిసిన.	1
3503	ఒకేతరగతైన	అన్ని విషయాలలో ఒకటిగా ఉండుట.	1
3511	నిచ్చయంలేని	సంకల్పంలో స్థిరముగా లేకపోవుట.	1
3515	నిరర్థకవాక్యం	వ్యర్థ మాటలు లేక పనికిరాని మాటలు మాట్లాడటం	1
3521	ఆర్థశాస్త్రం	కౌటిల్యుడు రాసినది	1
3530	సామాజికమైన.	సమాజముతో సంబంధం కలిగి ఉండుట.	1
3533	గౌరవణీయమైన	మర్యాదించదగిన	1
3536	పుష్పజ్ఞాని	పుష్పాలకు సంబంధించిన పూర్తి సమాచారం తెలిసిన వ్యక్తి	1
3537	బౌద్ధమతస్థుడు.	బౌద్ధ ధర్మంను అనుసరించు వ్యక్తులు.	1
3553	పునరుచ్చరణ	చెప్పినదే మరల చెప్పుట.	1
3557	కౌగిలించుట.	ఆలింగనము చేసుకొనుట.	1
3561	ప్రసంసకుడైన	ఎవ్వరి గూర్చి అయినా గొప్పగా పొగడటం.	1
3562	గుణదోషాలులెక్కించగల.	ఇతరుల తప్పులను  వెదికే వ్యక్తి.	1
3565	నవలాకారి	కల్పనాకథలను రాసేవారు.	1
3573	ఉదయాంచల్	పూర్వ గ్రంధాలను అనుసరించి సూర్యుడు ఉదయించే పర్వతం	1
3576	అనిర్వచితం	ఆకాశంలో కంటికి కనిపించనివి భ్రమించుట	1
3581	అతిశయోక్తిఅలంకారం	ఉన్నదాని కంటే అధికంగా ఊహించి చెప్పటం	1
3582	ఉపమానాలంకారం	ఒక వస్తువు భేదాన్ని సమానంగా చూపేది	1
3591	ధరఖాస్తుపత్రం	దేనికైన మనవి చేసుకొనే పత్రం	1
3593	దొన్నె	ఆకుతో చేసిన గిన్నె	1
3597	దేవసేనా.	బ్రహ్మ కూతురు	1
3598	ఎదురుచూచుట	ఏవ్వరి కోసమైన లేక ఏ పని చేయ్యడానికైన వేచి ఉండుట.	1
3599	అనురాగంగల	ప్రేమతో నిండిన.	1
3601	ఆశ్రితుడైన	ఇతరుల పై ఆధారపడుట.	1
3609	ప్రార్థనాస్థలం	ఒక ప్రదేశము అక్కడ ధర్మ సంబంధ కార్యాలు చేస్తారు.	1
3610	అంబులపొది	రాజులు బాణాలు ఉంచుకొనే సంచి	1
3616	హింతాల్	ఇది ఒక ఖర్జూరపు జాతి చెట్టు	1
3619	మైనిఆవు	ఇది ఒక రకమైన ఆవు దీని కొమ్మలు సుడి తిరిగి ఉంటుంది	1
3621	మందలించుట	తన గుప్పిట్లో ఉంచు కొనుట.	1
3624	ప్రధానాచార్యడు.	పాఠశాలలో ఉపాధ్యాయుల కంటే పెద్ద ఆచ్యారులు.	1
3637	ఆత్మఙ్ఞానం	ఆత్మగురించి తెలియజేసేది	1
3638	స్నేహసూత్రం	ప్రేమ బంధం	1
3640	మంచుగల.	మంచుతో కప్పబడిన	1
3641	మామిడిపూతపూయు	మామిడి చెట్టుకు పూసేది	1
3648	అశ్రద్ధమైన	చేయాల్సిన పనిని సక్రమంగా చేయక పోవడం	1
3658	చిరంజీవులై	దీర్ఘకాలము జీవించి ఉండటం.	1
3668	గచ్చునేల	సిమెంటు నేల	1
3669	స్నానగది	స్నానం చేసే గది	1
3672	గులఫానుస	ఒక పెద్ద చెట్టు చూడడానికి అందంగా ఉంటుంది	1
3677	ఆత్మధైర్యము	తనపైన తనకు నమ్మకం కలిగి ఉండుట.	1
3683	ఆశాఢమాసం	భారతీయ నెలలలో జేష్టం తర్వాత మరియు శ్రావణ మాసానికి ముందు వచ్చే నెల	1
3686	అస్సామ్.	తేయాకు ఎక్కువగా పండించు రాష్ట్రం.	1
3692	రక్షింపబడ్డ	ఏ అపాయం రాకుండా చూసుకోవడం	1
3693	మంచిప్రవర్తనగల	మంచి నడవడిక కలిగి ఉండుటం.	1
3694	చక్కగాచేసిన	వస్తువులను సరిగ్గా పెట్టుట.	1
3698	గూఢాచార్యవృత్తిగల.	రహస్యాలను తెలియజేయునది.	1
3699	చెడుగుణాలుగల	మంచి గుణాలు ఉండకపోవడం	1
3705	అనగదొక్కిన	బానిసగా చేసుకోవడం.	1
3710	కాలవ్రాయబడిన.	పాదాలతో తొక్కబడిన.	1
3730	కక్కుకొను	వికారం వల్ల కడుపులో ఉన్న పదార్థం నోటి ద్వారా బయటికి రావడం	1
3732	ఉమ్మిపాత్ర	ఉమ్ము వేసేది	1
3733	ఆలివ్‍చెట్టు	ఆరోగ్యదాయకమైన చెట్టు దీని పూలు మందులో ఉపయోగిస్తారు	1
3734	ఉగ్రవాదియైన	ఉగ్రవాదంను సమర్థించు భావం.	1
3740	స్వీకరించడమైన	అంగీకరించుటకు యేగ్యమైనది.	1
3741	దాసానుదాసం	రోజంత సేవ చేసేవారు	1
3748	రద్దుచేయడమైన	ఉపయోగించ కుండా తొలగించుట.	1
3751	చుట్టపూర్వకమైన	సొంతవారనే భావన కలిగిన.	1
3764	యుద్దంచేయాలనేకోరిక	యుద్ధం చేయాలని ఆశ కలగడం.	1
3772	అలంకారిణి	డబ్బులు తీసుకొని అలంకరణ చేయువారు	1
3781	బౌద్ధసంబంధమైన.	గౌతమ బుద్ధుని ద్వారా ఏర్పడిన మతం.	1
3787	జిజ్ఞాసమైన	తెలుసుకోవాలని కోరిక  కలిగి ఉండటం.	1
3788	ఉవ్విళ్ళూరడమైన	ఇష్టమును తెలియజేయు ప్రక్రియ.	1
3790	గుజ్జుగల.	మెత్తని గుజ్జు పదార్థం.	1
3791	శుద్దిచేయబడ్డ	బాగా శుభ్రంచేసిన.	1
3792	సామాగ్ర్రిలు	ఏదైన పనిముట్ల యొక్క భాగాలు	1
3794	ఔదార్యముగల	ప్రగతిశీల విచారాములను సమర్థించువారు.	1
3795	దానవీరము.	లేదనకుండా దానం చేయు వారు.	1
3796	దయాశీలమైన	పెద్ద మనస్సు కలిగి ఉండటం.	1
3798	నిస్వార్థంగల	ఏదైన పనిలో తన సొంత లాభాన్ని మరిచిపోవడం.	1
3799	స్వార్థహీనమైన	స్వార్థం లేకుండా ఉండటం.	1
3800	నిరాశగల	అనుకొన్నది జరగనప్పుడు కలిగే భావన.	1
3806	పునఃప్రారంభము.	గడుపు పూర్తి అయిన తరువాత తిరిగి నియమించు క్రియ.	1
3815	దండనశాస్త్రము	ఒక పుస్తకంలో నేరాలకు సంబందించిన శిక్షలు ఉంటాయి.	1
3820	అసంతులితము	సమానంగా లేకపోవుట.	1
3821	అధికారవరం	అధికారుల  సమూహము	1
3827	ఉపదేశాత్మకమైన	ఉపదేశాలు లేక మంచి అర్థంగల భావం.	1
3834	చెదపుట్ట	చెదలు ఉండే పుట్ట	1
3844	పెళ్ళైనవాడు	వివాహమైన పురుషుడు.	1
3855	దుఃఖస్థితి	బాధతో కలిగిన పరిస్థితి	1
3856	గడ్డితోచేసిన	గడ్డితో నిర్మించిన.	1
3857	తక్కెడతాళ్ళు	తక్కెడకు కట్టినటువంటి తాడు	1
3858	ముగ్గరు.	ఇద్దరు మరియు ఒకరు	1
3869	అతిశయోక్తిఅలంకారం	చెప్పవలసిన దాని కన్న ఎక్కువ చేసి చెప్పడం	1
3870	నవగ్రహమాల	నవగ్రహ శాంతి కోసం తొమ్మిది రకాల రత్నాలను కలిపి మేడలో ధరించే మాల	1
3871	జడబిల్ల	తలపై ధరించే ఒక ఆభరణం	1
3872	పాపిటిబిల్ల	తల పాపిటిలో ధరించే ఆభరణం	1
3873	పటాలన్యాయాలయం	సైనికుల కోసం ఏర్పాటు చేసిన న్యాయాలయం	1
3879	ఉప్పుడుబియ్యం	వరిని ఉడక బెట్టిన తర్వాత ఆడించే బియ్యం	1
3880	మంగలికత్తెర	వెంటుకలు కత్తిరించడానికి ఉపయోగించేది	1
3881	పాలిచ్చేఆవు	ఈనిన ఆవు	1
3882	సితారవాయిద్యుడు	సితారను వాయించే వాడు	1
3883	సరోద్‍వాయిద్యుడు	సరోద్ ను వాయించువాడు	1
3884	మృదంగవాద్యుడు.	తబలా లాగ ఉండే ఒక వాయిద్యం	1
3887	మంజీరావాద్యం	గజ్జల రూపంలో ఉండే వాయిద్యం	1
3889	రబాబ్	సారంగీ లాగ ఉండే వాయిద్యం	1
3891	రబాబ్‍వాయిద్యకారుడు	రబాబ్ వాయించే వాడు	1
3892	కారండ	హంస లేక బాతు జాతికి చెందిన పక్షి	1
3893	లేదనెడు	లేదు కాదు అనే భావన.	1
3900	కాటుకపిట్ట	నల్లగా ఉండే చిన్న పక్షి	1
3904	కల్లుఅంగడి	మత్తు పానీయములు అమ్మబడే చోటు	1
3910	కాలిమడుమ	పాదానికి  వెనుక ఉండే భాగం	1
3914	తాడుపేను	విడివిడిగా ఉన్న దారాలను ఒకటిగా కలుపుట	1
3916	చారిత్రాత్మకమైన.	చరిత్రలో ఉన్నవి.	1
3925	రాగిపాత్ర	రాగి యొక్క చిన్న కూజా	1
3927	కప్పుకొను	పూర్తి శరీరాన్ని వస్త్రంతో కప్పుట.	1
3931	లాంచనప్రాయమైన.	సంప్రదాయికంగా	1
3938	వైతరిణినది	నరకములోని నది	1
3940	పినాసైన	ధనాన్ని ఖర్చు చేయక దాచిపెట్టుకొనేవాడు	1
3941	దైవవాదం	దేవుడు ఉన్నాడని నమ్మే సిద్ధాంతం	1
3955	కాకాసురుడు	రాముని భక్తుడు ఋషి శాపం వల్ల పక్షిగా మారాడు	1
3957	ఊతకోల	కుంటి వాని చంక కింద కర్ర	1
3959	నదితీరభూమి	సముద్రం లేదా నదికి అటు ఇటు ఉండేది	1
3962	పశుశాల	చుట్టూ రక్షణతో ఉండే మైదానం ఇది పశువులకు సంబందించినది	1
3963	ఇసుకగట్టు	నదీ ప్ర్రాంతములో ఎతైన ఒడ్డు	1
3964	కొండదిబ్బ	మట్టి రాతిలాగా ఏర్పడిన భూభాగం	1
3966	సరిహద్దుగట్టు	పొలంలో మట్టితో కట్టిన ఆనకట్ట	1
3967	తాబేలువెన్నుచిప్ప	తాబేలుకు ఉండే కవచం	1
3975	తప్పిపోవు	గుంపు ఎక్కువలో విడిపోవడం.	1
3984	పశువులశాఖ	ఆవులను , ఎద్దులను ఉంచే ప్రదేశం	1
3985	అపానపాయువు	శరీరంలో వాయువును ఉత్పత్తి చేసేవి	1
3990	దృఢత్వమైన	ఆలోచనలను స్థిరముగా ఉంచుట.	1
3994	క్లిష్టపరిస్థితైన	సులభంగా ఆపుటకు వీలుకానివి.	1
3996	క్లిష్టపరిస్థితైన	కష్టాలతో నిండిన.	1
3998	వాయురోగం	వాయు వికార సంబంధమైన	1
4001	చట్‍చట్‍శబ్దం	విరిగినప్పుడయ్యే ధ్వని	1
4008	కొత్తరూపమైన	కొత్తగా చేయుటకు యోగ్యమైనది.	1
4015	రేనువు	చిన్న ధూళి.	1
4016	చిటికెనవ్రేలు	మన చేతిలో ఉన్న నాలుగు వ్రేళ్లలో చివరిది.	1
4019	కాశ్మీరమైన	చలి ఎక్కువగా ఉండే మొదటి ప్రాంతం.	1
4020	పెద్దపడవ	తెరచాప లేని పడవ.	1
4021	జండాతీసుకొనినవ్యక్తి	జండాను చేత తీసుకొని ఉన్న	1
4022	జారుకొను	ఎవరికీ తెలియ కుండా వెళ్ళుట.	1
4028	వాఖ్యార్థం.	వాఖ్యము యొక్క అర్థం	1
4030	తొంబైరెండు	లెక్కలో తోంబైకి రెండు చేర్చగా వచ్చు సంఖ్య.	1
4036	సంపెంగచెట్టు	సువావస గల పసుపు రంగు పువ్వులు వుండే చెట్టు	1
4038	మోదుగుచెట్టు	విస్తరాకులు తయారు చేసే చెట్టు	1
4040	దిగువస్థాయైన	తక్కువ స్థాయి ఉద్యోగి.	1
4044	అశుభచింతకుడైన	అశుభము జరగాలని కోరేవారు.	1
4045	విశ్వాసఘాతకుడు	నమ్మినవారిని మోసం చేయువారు.	1
4046	వంకరగల	కలుషిత బుద్ధితో వ్యవహరించువారు.	1
4049	దొంగభక్తిగల	ధర్మం పేరుతో ప్రజలను తన స్వార్థానికి ఉపయోగించువారు.	1
4050	ద్రోహియైన	నమ్మకంతో మోసం చేయువారు.	1
4054	బ్రహ్మరాత	దేవుడు రాసే రాత	1
4059	సండ్రచెట్టు	ఒక పెద్ద చెట్టు దాని కొమ్మలతో ఇల్లు కట్టడానికి ఉపయోగిస్తారు	1
4064	పాతసామాన్లవ్యాపారి	పనికిరాని లేక పాత వస్తువులను అమ్మువాడు	1
4065	గోధుమలడ్డు	గోధుమపిండితో చేసిన లడ్డు	1
4068	నృజాతి	వారు రెండు విధాల వికసించిన జంతువర్గం దీని ద్వారా ఆధునిక మానవులకి ఆవిర్భావం ఏర్పడింది	1
4069	యాత్రికులసమూహం	యాత్రికుల సముదాయం	1
4076	కొద్దిభాగమైన	తక్కువ భాగం	1
4083	ముత్రాశయం	పొట్టలో క్రింది భాగంన మూత్రమును నిల్వవుంచు సంచి.	1
4089	వ్యవసాయముచేయు	పొలంపనులు చేయుట.	1
4092	రెప్పవెంట్రుక	కంటి పై ఉండే వెంట్రుకలు	1
4102	అనేకవాకిళ్లుగలవేసవిఇల్లు	నలువైపులా పన్నెండు కంటె ఎక్కువ ద్వారములు కలిగి మంచి గాలి వచ్చు ముంగిలి	1
4106	రెప్పలాడించు	కను రెప్పలు ఆడించుట	1
4107	పార్టీవ్యవస్థాపకుడు	అతడు కొత్తకొత్త పార్టీలు ఏర్పాటు చేయడంలో సిద్ధహస్తుడు	1
4109	సంబాషించుగది	గొప్పవారింటిలో నిర్మించిన పెద్ద గది అక్కడ వచ్చిపోయేవారు కూర్చుంటారు	1
4111	డేక్చా	అన్నం వండే పాత్ర	1
4119	ఉండిఉండినొప్పికలుగుట	ఆగి ఆగి వచ్చు నొప్పి	1
4120	చిన్నబాణలి	వేయించడానికి లేదా కూర వండటానికి లోహంతో చేసిన చిన్న పాత్ర	1
4121	పెద్దబాణలి	చెఱుకు రసం కాగడానికి ఉపయోగించే పెద్ద పాత్ర	1
4123	కన్నీటితోనిండిన	కంటిని నీటితో నింపుట.	1
4128	గరుకుగానున్న	ఉపరితలంలో నునుపులేకపోవడం	1
4129	పనికిరానిమాటలు	నిరంతరం లేదా మాటిమాటికి జరిగే మాటల గొడవ లేదా గొడవ	1
4131	మానసికశాస్త్రవేత్త.	మానసిక ఙ్ఞానానికి చెందినది	1
4133	కార్యదాత	ఒక కార్యము నిర్వహించుటలో సర్వాధికారములు కలిగిన వ్యక్తి.	1
4136	కర్తవ్యవాదియైన	కర్మపైన నమ్మకం కలిగి వుండువారు.	1
4138	పొగచూరు	నల్లగా దుమ్ముతో కూడినది	1
4140	పెద్దగరిటె	చెంచలాగా పెద్దగా ఉండేది	1
4141	చిన్నగరిటె	ఒక చిన్న చెంచా	1
4144	జిల్లాదికారి	జిల్లా ఉన్నత అధికారి.	1
4145	వేశ్యయైన	అనేక మంది పురుషులతో శారీరక సంబందము కలిగి ఉన్న స్త్రీ.	1
4147	టిక్‍టిక్	గుర్రాల గిట్టల నుంచి వచ్చు శబ్ధము	1
4149	పడవకూలి	పడవలో ఎక్కినప్పుడు ఇచ్చే ప్రతిఫలం	1
4151	పన్నెండుమాసాలు	ఒక కావ్యము లేదా పద్యము దీనిలో పన్నెండు నెలల యొక్క ఉండు ప్రకృతి విశేషాలను వర్ణించుట	1
4153	వత్తిగిలిపడుకోవటం	ఒక వైపు మాత్రమే పడుకోవడం	1
4157	అశుభవాక్కు	నోటి నుండి వెలువడే అశుభమైన మాటలు	1
4160	పరామర్శించుట	దుఃఖంలో ఉండే వారిని ఓదార్చడం	1
4165	చిన్నచిన్నముక్కలు	బట్టలు, కాగితాలు మొదలైన వాటి ముక్కలు	1
4166	కర్కసస్వరం	వినడానికి  అయిష్టంగా ఉన్న స్వరం.	1
4167	కలంఉంచేడబ్బా.	కలములు పెట్టు స్థలము	1
4171	త్రిభుజాకారపుగాజుకడ్డి.	మూడుపక్కలు కోసిన గాజు పరికరము ఇది కిరణాలను తన మార్గం నుంచి మళ్ళించుట	1
4176	బంగారుకుండ	కనకంతో చేసిన కుండ	1
4177	ఇత్తడికలిశం	ఇత్తడితో చేసిన కుండ	1
4178	మంగళకలిశం	దేవుడు ముందు రాగి చెంబుతో పెట్టెది	1
4180	పెళ్లికలశం	వివాహ సమయంలో వివాహ స్థలంలో ఉంచే కలశం	1
4183	యంత్రోపకరణం.	యంత్ర సహాయంతో  పనిచేయు వస్తువు	1
4185	బాల్యోపయోగమైన	పిల్లలకు ఉపయోగకరమైనవి.	1
4186	ఓక్‍చెట్టు	చల్లని ప్రదేశంలో ఉండే ఒక పెద్ద చెట్టు	1
4187	చైతన్యుడు	బంగాల్ యొక్క ప్రసిద్ధ వైష్ణవ హహాత్మ	1
4188	కాశ్మీరీకుండలాలు	కాశ్మీర్ లో చెవికి ధరించే ఆభరణాలు	1
4196	బాలలస్కౌట్	బాలురకు అనేక సామాజిక సేవలలో శిక్షణ లభించే కేంద్రం	1
4198	ఆకలిచావుగల.	ఆకలితో ఉండు.	1
4211	కుట్టించు	వేరు వేరుగా ఉన్నదానిని కలపడానికి చేసే పని	1
4219	మైలుతుత్తం	ఒక ఖనిజ పదార్థం అది ఇనుముకు పరివర్తనమైనది	1
4222	నల్లనిపక్షి	నల్ల రంగులో ఉండే పక్షి	1
4226	హేళనచేయు	వ్యంగపూరకంగా మాట్లాడుట.	1
4230	తొక్కతీయు	ఏ ఫలమైన దాని పై చర్మాన్ని తొలగించడం	1
4236	మదురా	ఋషులు చెయ్యికి కట్టుకొనే ఆభరణం	1
4238	ముడుచుకొను	ముడుతలేర్పడటం.	1
4243	తామరపుష్పము	నీటి కొలనులో ఉండే ఒక రకమైన పువ్వు.	1
4248	పుస్తకీయమైన	పుస్తకాలకు సంబంధించిన.	1
4258	మొక్కజొన్నగడ్డి	కొళ్ళ దానాలలో పెద్ద పెద్ద గింజల కంకి యొక్క ఎండిన చెట్టు	1
4263	సూర్యస్నానం.	సూర్యుడు ఉదయించే సమయంలో చేసే స్నానం	1
4264	కుంకుమబరణి	కుంకుమ పెట్టుకోవడానికి ఉపయోగపడేది	1
