index	word	definition	label
1968	అనంతవ్రతం.	చతుర్థశిలో చేసే ఒక వ్రతం	1
1969	మణిపురిచక్రం.	యోగానుసారంగా మానవశరీరంలో ఆరు చక్రాలలో ఒకటి	1
1970	అంబారి.	ఏనుగు పొట్టపైన వేసే ఒక అలంకార వస్త్రం	1
1971	ఇటుకలుతయారుచేయువాడు	ఇటుకలు తయారుచేసే కూలి	1
1972	పెద్దబల్ల	విస్తారంగా వున్న బల్ల	1
1973	వ్యక్తీకరించేవాడు	తెలియజేసేవాడు	1
1974	దౌర్యహీనత	దౌర్యంలేకపోవడం.	1
1975	బొండుమల్లిమొక్క.	సన్నజాజి జాతికి చెందిన తెల్ల పూల మొక్క	1
1976	ఆరుకాళ్ల	ఆరుకాళ్ళుగల	1
1977	ప్రణమిల్లడమైన	వంగి నమస్కరించడం సముచితం లేదా కర్తవ్యం	1
1978	ప్రభావహినమైన	ప్రభావం లేనిది	1
1979	సురీనామీ	నార్త్ సౌత్ అమెరికాలా వుండే ఒక దేశం/ సురీనామ్ దేశానికి సంబంధించిన	1
1980	కష్టపడిన.	ఏదైన స్వయంగా  సంపాదించిన.	1
1981	స్వలింగసంపర్కమైన	ఏవైనా  ఒకే విధమైన రెండు లింగాలు	1
1982	రాళ్ళువిసిరేపందెం	రాళ్ళు విసిరేటటువంటి భావన	1
1983	బయాణా	రైతు కూలివాళ్ళకు రాసినుండి ఇచ్చే ధనం	1
1984	మట్టిపురుగు.	ఒక పురుగు ఇది భూమిలో నీటిలో ఉంటుంది	1
1985	చంద్రకాంతరత్నం	ఒక కల్పిత రత్నం	1
1986	అతిథిసత్కారం	ఇంటికి వచ్చినవాళ్ళను గౌరవించడం	1
1987	మానవదండన.	మనుషులకు వేసే శిక్ష	1
1988	తప్పిపోవు	వేరే దారి వెళ్ళడం	1
1989	గొప్పవాడనుకొను	మాటలో కానీ లేదా పనిలో గానీ ఇతరులకంటే తామే ఉన్నతులమని అనుకోవడం	1
1990	వేరుగావుండు	కలిసి వుండకపోవడం	1
1991	ద్వనాత్మకమైన	ధ్వనితో యుక్తమైన	1
1992	చాతుర్థకజ్వరం.	నాలుగురోజులుగా వచ్చే జ్వరం	1
1993	కాళ్ళపీట	కాళ్ళు పెట్టుకొనుటకు ఉపయోగపడునది	1
1994	మట్టిరంగైన	త్వరగా మురికికాని బట్టలు	1
1995	కుంకుడుకాయ.	మెంతులతో పాటూ తలకు పెట్టుకొనే కాయలు	1
1996	లాభధనాన్ని	అధికంగా ఆదాయం రావడం	1
1997	కొత్తనియమాలు	ఏ సంస్థ అయినా మొదట్లో  కొత్త మార్గాన్ని ఎంచుకొన్న క్రమంలో తీసుకునే నిర్ణయాలకు గల పేరు	1
1998	రాజదర్బారు	రాజు యొక్క దర్బారు లేక సభ.	1
1999	ఇంధ్రధనుస్సు	ఇంధ్రధనుస్సుకు సంబంధించింది	1
2000	జమాఖర్చు	బ్యాంకు ఖాతాలలో చేయబడేవి	1
2001	మరిగించు	పాలు వేడిచేయడానికి పొయ్యిమీద పెట్టి మరిచిపోవడం	1
2002	ఇచ్చినసొమ్ము	ఏదైనా ఒక వస్తువును ఇంకొకరికి ఇవ్వడం	1
2003	పూర్వఅభ్యాసనం	ముందుగా సాధన చేసుకొనేలా ఉండటం.	1
2004	ధర్మాంధుడైన	ధర్మానికి విరుధ్ధమైన	1
2005	లిఖించబడినట్టి	వ్రాయబడి ఉంటాయి.	1
2006	చెంగల్‍మేక	అండకోశం తీసివేసిన మేకపోతు	1
2007	నహలా	ఒక రకమైన పేక ముక్క ఏవరైన తొమ్మిది మచ్చలతో కలిగి ఉంటుంది	1
2008	పరజీవి.	-ఏదైతే ఇతర జీవులకు సహాయం చేస్తుందో లేదా దానితో దాని భోజనాన్ని సంపాదించాలనుకొంటుందో.	1
2009	నిగనిగలాడెడు	పట్టులా నున్నగా మరియు మృదువుగా ఉండునది.	1
2010	ఫరారీ	అధికారుల చేతికందక భయంతో ఎక్కడైనా తలదాచుకున్నక్రియ /  ఏదైనా తప్పుచేసి సమాజానికి కనబడక దూరంగా పరుగెత్తి తలదాసుకోవడం .	1
2011	హంసనడక	హంసవలె సుందరంగా నడిచే స్త్రీ	1
2012	తరిమెనపట్టువాడు	కొయ్యను నునుపు చేసే వ్యక్తి	1
2013	పిత్తాశయరోగం	ఒక విధమైన రోగం	1
2014	ఉత్పన్నమగు.	అస్థిత్వంలోకి రావడం లేదా ఉత్పన్నమవడం	1
2015	బట్టబయలుచేయు	గుప్తమైన లేదా నిగూఢమైనవి వెల్లడికావడం	1
2016	దనిష్ఠా	ఇరవై ఏడు నక్షత్రాలలో ఇరవై మూడవ నక్షత్రం	1
2017	ప్రజ్వలింపజేయు	నిప్పు ప్రకాశవంతంగా వెలిగేటట్లు చేయు క్రియ	1
2018	ఐస్‍క్రీం	ప్లాస్టిక్ అచ్చు పాత్రలో వేసి పేర్చే పాలు, మీగడ లేక శర్బత్తు.	1
2019	గాలిదుమ్ము	ఫాల్గునంలో వేగంగా వీచేగాలి అది దుమ్ముతో కూడినది	1
2020	గాలంముల్లు	చాపలు పట్టుటకు ఉపయోగించు గాలానికి ఎరను తగిలించే సన్నని పదునైన తీగ	1
2021	సహాయంచేయు	ఆపదలో ఆదుకోవడం	1
2022	నీటిసంబంధమైన	జలానికి సంబంధించినది	1
2023	లోహపుచువ్వ	ఇనుముతో చేసిన కర్రలాంటి వస్తువు	1
2024	ఆడా-పంచతాళం	ఒక రకమైన తాళం	1
2025	పశువులశాఖ	ఆవులను , ఎద్దులను ఉంచే ప్రదేశం	1
2026	విసిగిపోవటం.	ఏదైనా పదేపదే చెప్పడం వల్ల కలిగే భావన	1
2027	ఢమఢమమను.	డోలు కొడితే వచ్చే శబ్ధం	1
2028	కచ్‍గుర్రం	కచ్ దేశానికి చెందిన గుర్రం	1
2029	పండుకొనిన	పడుకొని ఉన్న	1
2030	కలచెదురు	అనుకున్నది సాధించలేక పోవడం	1
2031	కోపపడు	చాలా  విసుక్కొను	1
2032	గుడధానీ	గోధుమ, బెల్లంతో తయారు చేసిన ఒక వంట	1
2033	నాలుగుకోనములుతయారుచేయు	దీర్ఘ చతురస్రాకారంలో చేయడం	1
2034	ధరనిర్ణయించు	ఎదైన వస్తూవు చూసి అనుమానంగా దానియొక్క ధర నిర్ణయించుట	1
2035	బాల్యోపయోగమైన	పిల్లలకు ఉపయోగకరమైనవి.	1
2036	సంతోషపరచు	తీయగా మాట్లాడి మనసు మార్చుట	1
2037	కుండలాంటిపాత్ర	చిన్న మొహం కలిగి కింద వెడల్పుగా ఉండే ఒక పాత్ర	1
2038	అంత్యానుప్రాసగల	అంతిమ చరణాలలో ప్రాస ఒకేవిధంగా ఉండే కవిత	1
2039	బకారాంత	పదం చివర బ వర్ణం వచ్చేటటువంటిది	1
2040	కలగీరాగం	లావణ్యంగా పాడేటటువంటి పద్దతి	1
2041	మంజీరావాద్యం	గజ్జల రూపంలో ఉండే వాయిద్యం	1
2042	పెద్దబాణలి	చెఱుకు రసం కాగడానికి ఉపయోగించే పెద్ద పాత్ర	1
2043	చదునుచేయు	ఎగుడుదిగుడులను సమానంగా చేయడం	1
2044	ప్రసంసకుడైన	ఎవ్వరి గూర్చి అయినా గొప్పగా పొగడటం.	1
2045	అపద్దంచెప్పువాడు	అసత్యవాది అపద్దం చెప్తాడు	1
2046	వాంతివచ్చు	కడుపులో వికారముగా ఉండి కడుపులోనిది బయటికి వచ్చు క్రియ	1
2047	వెట్టిచాకిరిచేయువాడు	కూలీ డబ్బులు ఇవ్వకుండా బలవంతంగా ఎక్కువ సమయం పని చేయించుకొనే వ్యక్తి అలా పని చేసే పని	1
2048	నాశనంచేయు.	తొలగించు.	1
2049	పునాంగచెట్టు	ఒక సతత హరిత వృక్షం	1
2050	ఖైనీ.	పొగాకుతో తయారుచేసినటు వంటి మత్తు పదార్థం	1
2051	ఇష్టంకలుగు	అభిరుచికి అనుకూలంగా.	1
2052	మధ్యవిరామం	నిరంతర కార్యక్రమాల అనంతరము లభించు విశ్రాంతి సమయం	1
2053	ప్రోగుచేయుట	వ్యక్తులను గానీ, వస్తువులను గాని, ఒక చోట చేర్చడం.	1
2054	పచ్చిగాఉన్న	పండుగా లేకపొవటం	1
2055	నిష్టగల	ఎవరైతే అభిమానం కలిగివుంటారో	1
2056	రంగుమారు	పండులా మాగినప్పుడు వచ్చే రంగు	1
2057	క్రొత్తయైన	ఇంకా ఉపయోగించకుండా ఉండేవి.	1
2058	రచనాపద్దతి	రచనలు చేసే విధానం.	1
2059	-అనుకర్త	నడిపించేవాడు	1
2060	ధర్మబద్దత	ఆచారాలకు కట్టుబడి వుండటం	1
2061	అష్టభుజంగల	ఎనిమిది కోణాలు కలిగిన ఆకృతి	1
2062	ప్రతిజ్ఞాపించిన	ఏదైనా చేస్తానని ఒట్టుపెట్టి చెప్పడం	1
2063	దాక్కొను	కనిపించకుండ ఉండటం	1
2064	మసాలాగల.	మసాలాతో కూడిన	1
2065	అసూయపడు	ఇతరుల మంచిని చూడగానే మనసులో గొణుక్కొను క్రియ.	1
2066	తెల్లపాదములుగలజింక	చూడటానికి ఆవులాగా ఉండే ఒక రకమైన జంతువు	1
2067	నిల్వుంచు	చాలా రోజులు ఉపయోగించకుండా వుండటం	1
2068	సరిహద్దుప్రాంతం	ఒక దేశం యొక్క నలువైపులా ప్రాంతం	1
2069	తుపాకిగొట్టం	తుపాకిలో ప్రత్యేకమైన భాగం దాని నుండి గోలీ బయటకు వస్తుంది	1
2070	కేదారనటరాగం.	కేదార మరియు నాట్ రాగ సమ్మేళనంతో కూడిన ఒక రాగం	1
2071	పుల్లనైన.	ఆమ్లం యొక్క రుచి.	1
2072	పతనమగుట	ఉన్నత స్థానము లేక పదవి, వైభవము నుండి దిగజారిపోవుట.	1
2073	బొంగురుబోవు	గొతులో రాపిడి రావడం	1
2074	శీర్‍మాల్	ఒక రకమైన పులిసిన పిండితో చేసిన రొట్టె	1
2075	తుంపరగల	చిన్న చిన్నగా వర్షం పడటం	1
2076	నీటిపాము	నీటిలో నివసించే తక్కువ విషమున్న కడుపుతో పాకే ప్రాణి	1
2077	వడగాలితగులు	ఎండలో తిరగడం వల్ల తగిలేది	1
2078	మైసురుపాకు	శెనగపిండి, చెక్కరతో కలిపి తయారుచేసిన మిఠాయి	1
2079	హివ్సకీ	ఒక విదేశ శరబ్ ఇది ధాన్యముతో తయారుచేసినది	1
2080	ఊడిపోవు	కట్టుకున్న వస్త్రం జారిపోవడం	1
2081	అవిరోధం.	విరోధం లేనిది.	1
2082	-ఎక్కు	-ఎత్తైన ప్రదేశానికి ప్రవేశించు.	1
2083	గుచ్చుకొనుట	సూదిమొన ద్వారా జరిగే క్రియ	1
2084	అందమైనస్త్రీ	చూడటానికి చక్కని రూపం కలిగిన స్త్రీ.	1
2085	భయటపెట్టు	మనసులోని మాటను బయట పెట్టడం	1
2086	అనలపక్షి.	ఆకాశంలో ఎప్పుడూ ఎగురుతూ వుండే పక్షి	1
2087	వరశిఖుడు	ఇంద్రునిచే చంపబడ్డ ఒక రాక్షసుడు	1
2088	యుధ్ధపలాయనం	యుధ్ధం నుండి భయపడి పారిపోయే క్రియ	1
2089	లైంగికమైన.	స్త్రీలు, పురుషులు శారీరకంగా కలవడం.	1
2090	బేరము.	ధరలను తగ్గించమని అడిగేపని	1
2091	భూమధ్యరేఖపైన	భూమి రెండు భాగాల మధ్య వుండే గీత	1
2092	ముఖస్తుతియైన	ముఖంపైనే మాట్లాడే గుణం	1
2093	పిడత.	వెడల్పు మూతిగల ఒక రకమైన మట్టిపాత్ర	1
2094	ప్రసవించినటువంటి	ముట్టు లేదా అంట లేదా కలిగిన వస్త్రాలు	1
2095	నీటిమనిషి	నీళ్ళలో జీవించే మనిషి లాంటి చేపలు	1
2096	స్కెతస్కోపు	శరీరం లోపల ఉత్పన్నమయ్యే ధ్వనులను వినడానికి ఉపయొగించే యంత్రం	1
2097	అతివ్యయంచేసె	అనవసరంగా ఖర్చు పెట్టడం.	1
2098	పలుపుతాడు.	పశువులను కట్టేయడానికి ఉపయోగించే తాడు	1
2099	-సంబంధించిన.	ఏదైనా ఒక విషయానికి చెందినది.	1
2100	సాంప్రదాయరహితమైన.	సాంప్రదాయాలు పాటించని.	1
2101	లేతనీలంరంగుగల	శ్రీరాముని శరీరవర్ణం	1
2102	హస్తరేఖ	అరచేతిలోని రేఖలు ఇవి చూసి జీవితములోని ముఖ్యమైన విషయాలను చెప్పబడతాయి.	1
2103	చేతివేళ్లకణుపు	చేతివేళ్ళకు మధులో వుండేది	1
2104	పఠానొటా	పఠాన్ యొక్క కొడుకు	1
2105	దుష్టకార్యం	మంచి పని కానిది.	1
2106	అతిసాహసంతో	ఏమి ఆలోచించకుండా ధైర్యం కలిగి పని చేయడం	1
2107	వీడిపోవు	రెండు బాగాలు కావటం	1
2108	మెలితిప్పు	మడత పడేలా తిప్పడం	1
2109	బైరోమీటరు	ధర్మామీటర్ లా వుండే పెద్ద యంత్రం.	1
2110	క్రమశిక్షణాత్మకమైన	నియమ పాలన యుక్తమైన	1
2111	పూర్తిచేయు	సమాప్తిచేయడం	1
2112	మిత్రభక్తి	నవవిధ భక్తి మార్గాల లో ఒకటి ఇందులో ఇష్టదైవాన్ని తన స్నేహితునిగా భావించి ఉపాసిస్తాడు	1
2113	కోణములుగల	కోణములు ఉండిన	1
2114	మడతపర్వతం	ఒక పర్వతం	1
2115	ఆక్రమణదారుడు.	-ఇతరుల భూభాగాన్ని దౌర్జన్యంగా తీసుకొనేవాడు.	1
2116	ఆధారయోగ్యమైన	దేనికైనా మూలమైనది	1
2117	విమానయాత్ర	వాయుయానపుయాత్ర	1
2118	కులహీనం	తక్కువ కులంలో జన్మించిన వ్యక్తి	1
2119	బట్టతలగల	తలలో వెంట్రుకలు రాలిపోతే వచ్చేది.	1
2120	దృశ్యమాల	దృశ్యాలతో కూడిన క్రమం	1
2121	గొడవకుపిల్చు	గొడవకు రమ్మనడం	1
2122	కవిలాసికావీణ.	ఒక విధమైన వీణ	1
2123	పాషానుభేధి	ఒక రకమైన మొక్క విషాన్ని విరుగుడు చేసే మొక్క	1
2124	అనివృత్తివాదం.	జైనశాస్త్రానుసారం చేసే ఒక పని	1
2125	వదిలేయు	జారవిడచడం	1
2126	వెల్లడిచేయుట	ప్రకాశవంతంగా మాట్లాడటం	1
2127	కసౌజా	ఒక రకమైన మొక్క ఇది వర్షాకాలంలోనే మొలుస్తుంది	1
2128	కప్పుకూలీ.	ఏదైనా వస్తువుల మీద మూయడానికి ఇచ్చే కూలి	1
2129	పావలాబిళ్ళ	నాలుగు అణాల యొక్క మూల్యం	1
2130	జీవవాది.	-జీవవాదం గురించి తెలిసిన వ్యక్తి.	1
2131	ఛాయాచిత్రచట్రం	ఫోటోకు రక్షణగా అద్దం వేయడం.	1
2132	బర్మూడావాసి	బర్మూడాలో నివసించువారు	1
2133	నల్లసాలీడు	.భయంకరమైన పాము	1
2134	పినాసైన	ధనాన్ని ఖర్చు చేయక దాచిపెట్టుకొనేవాడు	1
2135	అపవిత్రతా	ధర్మాన్ని అనుసరించి అపవిత్రమయ్యేటటువంటి భావన	1
2136	ఇండోఆర్యన్	ఒక భాషా కుటుంబం	1
2137	బురదలేకుండా	బురద లేనటువంటి	1
2138	ఋణంతీర్చని	తీసుకున్న ధనం తిరిగి ఇవ్వకపోవడం	1
2139	కంపించు	చేతిని కదిలించడం	1
2140	ముచుకుంద్	మాందాతా పుత్రిక నేత్రాగ్నిలో భస్మం చెందింది	1
2141	చేతాళం	ఫాల్గుణమాసంలో పాడే ఒక రకమైన హోళీ గీతం	1
2142	పరుగెత్తుట	ప్రయత్నంతో ఇక్కడికి-అక్కడికి తిరగడం	1
2143	చక్కెరమిఠాయి.	తీపి పదార్థం	1
2144	మృత్యుంజయరసం.	ఒక రసఔషధం	1
2145	పాడేటటువంటి	స్వరాలాపనచేయడం	1
2146	ముళ్ళపొద	ఒక రకమైన ముళ్ళచెట్టు	1
2147	గ్రుచ్చుట	పొడుచుకోవడం	1
2148	వ్యాప్తించిన	మొత్తం విస్తరించడం	1
2149	నైఋతి.	దక్షిణ పశ్చిమ కోణంలోని స్వామి	1
2150	పాలుపితకటం.	ఆవు, బర్రె మొదలైనవాటికి పితికేపని	1
2151	ఆటంకపూరితమైన	ఇబ్బంది కలుగచేయుట.	1
2152	పిర్యాదైన	ఇతరుల గురించి తను చెప్పాలనుకున్న విషయాన్ని రాత పూర్వకంగా ఇవ్వడం	1
2153	అపవ్యయము	అనవసరంగా ఎక్కువగా ఖర్చుపెట్టడం.	1
2154	అన్యరంగైన	ఇతరరంగులు కలిగినటువంటి	1
2155	దేవసేనా.	బ్రహ్మ కూతురు	1
2156	కిందిరాయి.	తిరుగలికి కింద వుందవుండే రాయి	1
2157	ఆజ్ఞనుపాటించని	ఎవరైనా ఖచ్చితంగా చెప్పిన దానిని వినకపోవడం	1
2158	చేతిరొట్టె	చేతితో వత్తి తయారు చేసే రొట్టె	1
2159	ప్రభావక్షేత్రం	అయస్కాంత పరిధి.	1
2160	అల్లించు	ఇంకొకరితో దండను చేయించడం	1
2161	అమృత్‍సర్	ఒక మహానగరం తమిళనాడు రాజధాని	1
2162	నిరాశగల	అనుకొన్నది జరగనప్పుడు కలిగే భావన.	1
2163	డేవుడు	సృష్టికర్త, స్వయంభువు, సర్వాంతర్యామి, ఈ సకల సృష్టిని రక్షించేవాడు	1
2164	నల్లజీలకర్ర	మసాలాలో ఉపయోగించే ఒక నల్లని గింజలు	1
2165	గులాబీమొక్క	ముల్లు కలిగిన ఒక పూలమొక్క దానిక్ అందమైన సువాసనగల పూలు పూస్తాయి	1
2166	అవిరక్తి.	ఏదేని పని, సమాజం మొదలైనటువంటి వాటితో విరక్తిచెందనటువంటి భావం	1
2167	కాల్చుకొవడం	కాలడం లేదా కల్చుకొనే బావన	1
2168	మనుగుడుపు	స్త్రీ తొలిసారిగా అత్తవారింటికి కాపురంకు పొవుట	1
2169	వశీకరణమైన	ఇతరులను ఆకట్టుకోవడం	1
2170	యావజ్జీవకారాగారశిక్ష	జీవితాంతం కారాగారంలో గడపుట.	1
2171	నతమీ	అస్సాంలో ఉండే ఒక రకమైన చెట్టు	1
2172	కాలిఅందెలు	ఘల్లు ఘల్లు మని శబ్దం వచ్చే కాలికి పెట్టుకునే వస్తువు	1
2173	అగరుచెట్టు	కర్రలు సువాసన భరితంగా వుండే ఒక చెట్టు	1
2174	చిన్నప్రేగులు.	కడుపులో ఉన్న ప్రేగులలో చిన్నవి	1
2175	ఆటోకుచెందిన	మొబైల్ రంగం	1
2176	సుమేరుపర్వతం	మత గ్రంథంలో వర్ణించబడ్డ పర్వతం మరియు పర్వతాల రాజుగా పిలవబడతరు	1
2177	భూమధ్యసముద్రం	యూరఫ్-ఆఫ్రికాల మధ్య ఉన్న సముద్రం	1
2178	చేరనిచ్చెడు	సులభంగా వెళ్ళే లేక చేరుటకు అనువైన	1
2179	సునిశ్చితమైన	మంచిగా నిర్ణయించబడిన	1
2180	వర్తించునట్టి	నిబంధనలకు అవసరమైన	1
2181	అస్థిత్వహీనంగా	శక్తిలేకుండా వుండటం	1
2182	కలుపుకొను	తమ పక్షములో చేర్చుకొను	1
2183	ఆదివాసీత్వం.	ఆదివాసీ అవడానికి గల అధికారం	1
2184	తగిలించుట	బంకతో వస్తువులను అతికించడము.	1
2185	జోవరీపక్షి	ఒక రకమైన గోరింక వంటి పక్షి	1
2186	ప్రసూతిగది	స్త్రీలకు కాన్పు చేయు గది	1
2187	దండెంతాడు	బట్టలను ఆరేసే ఒక తాడు	1
2188	అరవైమూడవ	లెక్కల్లో అరవై రెండు తర్వాత ఉండేవాడు	1
2189	జల్దారుపండు	ఒక రకమైన పండు	1
2190	దహనసంస్కారాలుచేయని	అగ్నిహోత్ర కార్యక్రమాలు నిర్వహించని	1
2191	క్షారమైన	పుల్లటి రుచితో కలిగి ఉండే ద్రవం	1
2192	ఆకాశవేప.	చెట్టుపైన పెరిగే పరాన్న మొక్క	1
2193	అభివృద్ధిచెందుతున్న.	అధికం చేయు	1
2194	తురాయిగల	కొన్ని పక్షులకు తలపైన ఉండేది	1
2195	పరమాణుసహితమైన	పరమాణువునకు సంబంధించిన	1
2196	మరగజ్జు	ఎదుగుదలకాని జీవి	1
2197	కంపించని	నిశ్చలమైన స్థితిలో ఉన్న	1
2198	శుభ్రపరడం	ఏ మురికినైన తోలగించడం	1
2199	సాధనచేయదగిన	నేర్చుకోదగినది	1
2200	పారసీమందిరం	పారసీ ప్రజలు పూజలు జరుపుకొనే మందిరం	1
2201	నాగపురిలోని	నాగపూర్ కు సంబంధించినది	1
2202	మధ్యవయస్కుగల	పసితనానికి మరియు ముసలితనానికి మధ్య ఉన్న వయస్సు.	1
2203	నిస్సంకోచమైన	సంకోచంలేని	1
2204	తక్కెడతాళ్ళు	తక్కెడకు కట్టినటువంటి తాడు	1
2205	మనోవైజ్ఞానికుడు	మనుషులు వారి మనస్థత్వాలను గూర్చి బాగా తెలిసినవాడు	1
2206	మానవీకృత	మానవులకు సంబంధించిన	1
2207	తవ్వబడిన	గుంట చేయబడటం	1
2208	షట్‍కర్మ.	బ్రాహ్మణులు చేసే ఆరుపనులు	1
2209	సొమ్మగిల్లిన	తెలివిలేకపోవుట.	1
2210	గుండెఅదురు	భయము, ఉద్వేగము మొదలగువాటి వలన గుండె గతి వేగమయ్యే క్రియ	1
2211	అనంతశక్తి.	అపరిమితమైన బలం	1
2212	పసుపుచీర.	మామిడి పండు రంగుగల ఆరుగజాల వస్త్రం	1
2213	దారంచక్రం	గాలిపటం దారాన్ని చుట్టే ఒక పరికరం	1
2214	మహాతల	సప్తపాతాళ లోకాలలో ఐదొవది	1
2215	కరతాలం	కొయ్యతో తయారుచేసినటువంటి ఒక రకమైన వాయిద్యం చేతితో వాయిస్తారు	1
2216	యూదీజాతైన	యూదుల ధర్మానికి చెందిన	1
2217	దిష్టితీయుట	ఎవరి కన్ను పడకుండా వుండటం కోసం చేసేది	1
2218	రూపంమారిన	ఒక రూపం నుంచి ,మరోక రూపంలోకి మార్పు రావడం	1
2219	అసంతృప్తియైన	తృప్తి లేకపోవడం.	1
2220	పరిక్షింపజేయు	మంచి చెడులను తెలుసుకొనే పనిని ఇతరులచే చేయించడం	1
2221	తామసుగుణంగల	తమోగుణ యుక్తమైన	1
2222	సితారవాయిద్యుడు	సితారను వాయించే వాడు	1
2223	సరుకువున్నటువంటి	ఏవైనా వస్తువులుగల	1
2224	ఏటవాలుఒడ్డు	వర్షం తాకిడికి కోయబడినటువంటి వాలు	1
2225	దిగబడు	మెల్ల-మెల్లగా కిందికి పడుట	1
2226	గొలుసైన	ఒకదానికొకటి ఇనుపరింగులు అల్లుకొని ఉండటం	1
2227	పండ్లులేని	పండ్లు కాయనటువంటి	1
2228	తాటినార	తాటి బొత్తల నారతో తయారుచేసినటువంటి ఒక తాడు	1
2229	పుహారా	నీటిని పైకి చిమ్ము నీటి గొట్టము వంటి యంత్రము	1
2230	తోపుడుయంత్రం.	చెక్కను చదును చేయడానికి ఉపయోగించే వడ్రంగి పనిముట్టు	1
2231	అరచేతితోమెల్లగాతట్టడం	మెల్లగా తట్టే భావన	1
2232	భిక్షాటణ	ఇంటింటికి వెళ్ళి యాచించటం	1
2233	ఆతిధ్యశీలురు	ఆతిధ్యం ఇచ్చే వాళ్ళు	1
2234	కాకాసురుడు	రాముని భక్తుడు ఋషి శాపం వల్ల పక్షిగా మారాడు	1
2235	సంగీతపరుడు	వివిధ వాయిద్యాలను వాయిస్తూ చక్కని సంగీతాన్ని అందించేవాడు.	1
2236	లిథునియా	లిథునియా దేశానికి సంబంధించిన	1
2237	రంధ్రాలుగల	చిల్లులు కలిగిన	1
2238	చిత్తుచేయు	భుజ బలముతో క్రిందకు తోయుట.	1
2239	వ్యాపారిభార్య	క్రయ విక్రయాలు చేసే వాని భార్య	1
2240	ఆరవైఐదు	సుమారు ఆరవైనాలుగుకు ఎక్కువ ఆరవైఆరుకు తక్కువ	1
2241	పైకివచ్చు	పైకి రావడం లేదా ఎక్కడం	1
2242	చేతిప్రేరణ.	యవ్వన ప్రణయంలో సుఖప్రాప్తి పొందటానికి చేతితో చేసే పని.	1
2243	ఆముదపుచెట్టు	ఎ చెట్టు లేని చోట ఈ చెట్టే మహావృక్షం	1
2244	ధనూరాసనం	ఒక రకమైన యోగాసనం	1
2245	ఊకాగ్ని	పొట్టు లేదా గడ్డీ గాదంతో మండించబడిన అగ్ని	1
2246	కములు	అధిక వేడి వలన ఏదేని వస్తువు యొక్క పై భాగము ఎండి నల్లబడుట.	1
2247	పొట్టనుపోషించు	కడుపుకు తినడం	1
2248	పొగవచ్చు	ఉతబత్తిలనుండి పరిమళం రావడం	1
2249	బుందేల్కండ్.	బురదమట్తి, ఇసుక ఎరుపు కలిసిన మట్టి	1
2250	వాక్చాతుర్యంగల	మాట్లాడడంలో సమర్థుడైన	1
2251	ఉల్లాలఛందస్సు	మొదటి మరియు మూడవచరణాలలో పదిహేను రెండవ మరియు నాల్గవ చరణాలలో పద్నాలుగు మాత్రలుగల ఛందస్సు	1
2252	న్యూడిల్స్.	మైదాపిండి కొవ్వు వంటి వాటితో తయారుచేసిన మాకరోనీ వంటి ఒక అల్పాహార పదార్థం	1
2253	కౌశికిరాగం.	ఒక రాగం	1
2254	రజస్వలకానటువంటి	ఋతుశ్రావం కానటువంటి	1
2255	రాజువలె.	రాజరికంలో రాజుకు సంబంధించి.	1
2256	చిల్లరదొంగ	ఇతరుల ఆవులను, దున్నపోతులను మొదలైన వాటిని దొంగలించేవాడు	1
2257	బెదరగొట్టు	భయపెట్టి లేదా నిర్ఘాంతపోవునట్లుచేసి అటు ఇటు పరుగెత్తించడం	1
2258	టేప్‍రికార్డు.	మాటలు, పాటలు వినడానికి రికార్డుచేయడానికి ఉపయోగపడే ఒక యంత్రం	1
2259	టేకుచెట్టు	అడవిలో అత్యంత పొడవుగా వుండే చెట్టు	1
2260	ఆల్హా	ముప్పయి ఒక మాత్రలతో వీరరసంతో కూడిన ఒక పద్యం	1
2261	వృత్యానుప్రాసం.	అనుప్రాస అలంకారంలో ఒక ప్రాస	1
2262	సమ్మోహనపూరిత	ఏదైతే సమ్మోహంతో నిండివున్నదో.	1
2263	పంటకోయు	పండిన పంటలను కత్తిరించుట.	1
2264	తూటాపేల్చు	కాల్చడం	1
2265	కామినియైన	మైధునం పట్ల కోరికగలిగిన స్త్రీ	1
2266	రత్నకంబళి	రత్నాలతో తయారుచేయబడిన లావైన దుప్పటి	1
2267	జెండాగుడ్డ	ఎండా ఉపయోగించే గుడ్డ	1
2268	మోక్షఏకాదశి.	శుద్ధ ఏకాదశి	1
2269	మహమ్మదీయగురువు	ముస్లింల ఆధ్యాత్మిక గురువు	1
2270	నిష్కపటం	కపటములేని స్థితి లేక భావము	1
2271	ఉతకబడు	నీళ్ళు, సబ్బు మొదలైనవి ఉపయోగించి శుభ్రపరచడం.	1
2272	నకిలీవస్తువు.	ఏదైనా అసలైన వస్తువు కానిది	1
2273	స్థానమార్పిడిచేసిన	ఒక స్థలం నుండి మరొక స్థలానికి మార్చుట.	1
2274	లాక్కొను	బలవంతంగా తీసుకోవడం	1
2275	రాజులేని	అక్కడ పరిపాలించేవాడు లేకపోవడం	1
2276	ప్పిరమింటు	పుదినా జాతికి చెందినది సువాసన వచ్చే మొక్క	1
2277	లేచు	కూర్చున్న స్థితి నుంచి మరోక స్థితిలోకి రావటం	1
2278	గజదలం	ఏనుగుల పై ఎక్కి సవారీ చేస్తూ యుద్ధం చేసేవాళ్ళు.	1
2279	ద్వీపసంబంధమైన	ద్వీపానికి చెందిన	1
