index	word	definition	label
4466	జామపండు	లోపల చిన్న చిన్న విత్తనాలుండి పసుపు రంగులో ఉండే కాయ	1
4467	జామచెట్టు	అదొక చెట్టు దానిపండ్లు గుండ్రంగా, తియ్యగావుంటాయి.	1
4468	ఉద్దండం	మంచంలోను కుర్చీలలోనూ ఉండే చిన్న కీటకం	1
4469	చెత్త-చెదారం	వీటిని చెత్తకుండీలో వేస్తారు.	1
4470	వైద్య_సంబంధమైన	చికిత్స శాస్త్రమునకు సంబంధించినది.	1
4471	ఉత్పత్తిచేసిన	ఉత్పత్తి చేయడం జరిగిన.	1
4472	కార్యాన్వితమైన	పనులతో కూడిన	1
4473	సంస్థ.	అధికారపూర్వకంగా ప్రజల శ్రేయస్సుకు ప్రభుత్వం ఏర్పరిచే పెద్దపెద్ద సేవారంగాలు.	1
4474	పైకివచ్చిన	అసమతలమైన, సాధారణ స్థితి నుండి ఎత్తుగావచ్చిన.	1
4475	మంత్రతంత్రాలు	దయ్యాలనుండి, భూతాల ప్రభానుండి దూరం చేసుకోవడానికి మంత్రగాళ్ళు చేసే క్రియ	1
4476	దురాశ	ఎక్కువ ఆశ కల్గివుండటం	1
4477	సాలెపురుగు	వలలాగా గూడు కట్టి అందులో నివసించేది	1
4478	రోగక్రిములు.	ఇవి సూక్ష్మజీవులు, గాలి లేక తినే పదార్థాలలో కలిసి ఉంటాయి మరియు అనేక రోగాలకు మూలకారణమవుతాయి.	1
4479	దున్నుట	పశువులు, నాగలి సహాయంతో పొలంలో చేసేపని.	1
4480	అవతరించిన	కారణ జన్ముడు	1
4481	వ్యవసాయఉపకరణ	వ్యవసాయరంగములో ఉపయోగించు వస్తువులు	1
4482	వేదవ్యాసుడు	మహాభారతాన్ని సంస్కృతంలో రచించిన ఋషి	1
4483	ఎద్దు	భూమిని దున్నడానికి బండి లాగడానికి ఉపయోగించే జంతువు	1
4484	అర్జునుడు	కుంతికి మధ్య పుత్రుడు	1
4485	మూతవేయటం	ఒక వస్తువును నాలుగువైపుల కప్పుటకు ఉపయోగించునది.	1
4486	కేంద్రప్రభుత్వం.	దేశానికంతటికి ఉన్న ప్రభుత్వం, దీనికి రాష్ట్రప్రభుత్వాలంన్నిటిపై ఆధిపత్యం ఉంటుంది	1
4487	ముఖ్యకార్యాలయం	అన్ని కార్యాలయాలను నిర్వహించుటలో ప్రధానమైనది.	1
4488	రాజధాని	దేశంలో అన్ని కార్యాకలాపాలు జరిగే ముఖ్యపట్టణం.	1
4489	స్వయంగా	తమంతట తాముగా.	1
4490	కృష్ణనది	దక్షిణ భారత దేశంలో పెద్ద నదులలో రెండవ నది	1
4491	ద్రౌపది	ద్రుపదుని కూతురు పాండవుల భార్య	1
4492	తగినంత	సరిపడినంత స్థితిలో ఉన్న	1
4493	అరటిపండు	పొడవుగా ఉండి తియ్యగా ఉండే పండు	1
4494	అరటిచెట్టు	ఆకులు ఒక మీటరు వరకు పొడవు కలిగి దాని పండ్లు పొడవుగా, తియ్యగా రుచి కలిగిన చెట్టు	1
4495	బెస్తవాడు	పడవలు నడుపువారు లేదా చేపలు పట్టువారు	1
4496	వెంట్రుకలు	తలపై సహజంగా పెరిగేవి	1
4497	కేవలం.	ఇతరులను వదిలిపెట్టి లేదా ఏమీలేకపోవటం.	1
4498	కేసరాలు	పూల మధ్యలో ఉండే సన్నని కాడలు	1
4499	పుప్పొడిరేణువులు	పూలపైన ఉండు తియ్యని పదార్థం.	1
4500	కాషాయపు	భారత జాతీయ పతాకంలో పైభాగాన ఉండే రంగు.	1
4501	కత్తెర	వెంట్రుకలను , బట్టలను కత్తిరించడానికి వాడే పనిముట్టు	1
4502	కైకేయి.	దశరథుని భార్య భరతుని తల్లి	1
4503	జైలు	అపరాధులను, ఖైదీలను బంధించి ఉంచే ప్రదేశం	1
4504	పట్టుకోబడుట	బలవంతంగా పట్టుకొనుట.	1
4505	బంధించిన	బంధీఅయిన.	1
4506	ఎలాంటి	ఎలాంటి గుణాలు.	1
4507	క్రౌంచపక్షి	కొంగలాగ ఉండే పక్షి	1
4508	గర్భాశయం	స్త్రీల కడుపులో ఒక స్థానము, దీనిలో పిండము ఉంటుంది.	1
4509	పోలీస్‍సబ్ఇన్‍స్పెక్టర్	రక్షకభట నిలయం యొక్క ముఖ్యాధికారి	1
4510	నగరపాలుడు	నగరాన్ని రక్షిస్తూ పాలించే ఒక ప్రాచీన అధికారి	1
4511	భుజంగా	నల్లరంగు గల ఒక పక్షి ఆకారంలో పికిలపిట్ట కంటే పెద్దది	1
4512	కఠినమైన	పఠిష్టంగా మరియు లావుగా నున్న	1
4513	ఆధీనంలోలేని	అణచుటకు వీలుకాని, తనచేతిలోలేని.	1
4514	కోమల_హృదయంగల	సున్నితమైన హృదయం కలిగినవాడు	1
4515	సుకుమారమైన	ఏదైన భాగం మృదువుగా ఉండుట.	1
4516	వినమ్రతతో	భయభక్తులతో కూడిన	1
4517	భావోద్రేకమైన	మనస్సులోని కోమలమైన ప్రభావం చూపడం	1
4518	సున్నితమనస్కుడు	ఇతరులు  బాధపడితే సహించలేని  మెత్తని మనస్సుగలవాడు.	1
4519	క్రొత్తయైన	ఇంకా ఉపయోగించకుండా ఉండేవి.	1
4520	తినని.	తినడానికి ఉపయోగపడనివి.	1
4521	అరవైరెండు	అరవైకి రెండు కూడగా వచ్చేది.	1
4522	వేరుచేయబయబడిన	ఏదైనా వస్తువును పొందడానికి దూరంచేయబడడం	1
4523	శూన్యమైన	దీనిలోపల స్థలం శూన్యంగా ఉండే స్థితి	1
4524	శబ్ధకోశం	పదాలను క్రమపద్దతిలో అమర్చి వాటి అర్థాలను తెలిపే గ్రంధం	1
4525	బర	కత్తిని మొదలైనవి పెట్టేది	1
4526	ఆశావాదము	సర్వమూ మంచికే ఉద్దేశింపబడినది అనేవాదము.	1
4527	జలంధరుడు	సముద్రంలో పుట్టిన రాక్షసుడు విష్ణువుచే చంపబడిన వాడు	1
4528	కోశాగారం	అధిక ధనాన్ని నిల్వ ఉంచు ప్రాంతము.	1
4529	పట్టుగూడు	పెళ్ళిళ్ళలో వాడే ప్రత్యేక వస్త్రాలను తయారుచేసే పురుగులను పెంచే స్థలం	1
4530	వృషణాలు	పురుషులకు శుక్రకణాలను ఉత్పత్తిచేయు అవయవం, ఇది అంగానికి కిందిభాగంలోవుంటుంది, దీనిలో రెండు గిల్లలు ఉంటాయి.	1
4531	గాదె	ధాన్యాన్ని ఉంచే పెద్ద బాన	1
4532	డబ్బా	ప్లాస్టిక్ లేదా లోహాలతో  తయారుచేసే పదార్థలను నిల్వ ఉంచుకునే చిన్న పాత్ర	1
4533	పెద్దప్రేగు.	పొట్టలో ఐదు అంగుళాల పొడవు ఉన్న ప్రేగు.	1
4534	అలమార	పుస్తకాలు ఉంచుకోవడానికి చిన్న చిన్న రేఖలుగా ఉండే స్థలం	1
4535	క్రోసు	ఈ రోజుల్లో సుమారు మూడు కిలోమీటర్ల దూరాన్ని పూర్వం పిలిచే పేరు	1
4536	గుమ్మడికాయ	గుండ్రంగా, పెద్దగా ఉండే కాయ.	1
4537	గుమ్మడితీగ	ఒక తీగ దీని కాయ గుండ్రంగా ఉంటుంది, దీనిని కూరగా వండుకోవచ్చు.	1
4538	బ్రహ్మ_చర్యం	నాలుగు ఆశ్రమాలలో మొదటిది దీనిలో స్త్రీలభాగం మొదలైన  వాటిని దూరంగా ఉంటూ కేవలం అధ్యయనం చేస్తారు.	1
4539	కౌరవులు	కురు రాజు యొక్క సంతానం	1
4540	సానరాయి.	కత్తిని పదును పెట్టడానికి ఉపయోగించే ఒక రాయి	1
4541	కౌసల్య	దశరథుని పెద్ద భార్య మరియు రామచంద్రుని తల్లి	1
4542	ఏడుపు	ఏదైనా బాధకల్గినపుడు భావోద్వేగంతో కన్నీళ్ళు కార్చుతూ, కుమిలిపోతు చేసేక్రియ.	1
4543	విలపించుట	ఏడ్చి తమ భాదను ప్రకటించుట.	1
4544	క్రమముగా	ఒక్కొక్కటే ఒకరి తర్వాత ఒకరికిచేసి.	1
4545	వాయిదాపద్ధతిగా	ఒక్కసారిగా కాక రెండు లేదా అంతకంటే ఎక్కువ సార్లు చెల్లించుట.	1
4546	నెమ్మది_నెమ్మదిగా	ఒకొక్క అడుగు వెయ్యడం	1
4547	కొనటం	వస్తువుని డబ్బుతో సొంతం చేసుకొనే పని.	1
4548	విప్లవం	ఏదైన ఒక వ్యవస్థ మీద కలిగే అసహ్యం, విరక్తి, విరాగం అకస్మాత్తుగా, తీవ్రంగా ఏర్పడిన ఏహ్యభావం.	1
4549	పూర్తి_మార్పు	సంపూర్ణమైన మార్పు తేవడం	1
4550	హత్యకు_సంబంధించిన	ఎవరినైతే హత్యచేస్తామో.	1
4551	ఐదుకోణాలు	ఏదైతే ఐదు మూలలు కల్గి ఉంటుందో.	1
4552	కొద్ది_కాలమైన	కొద్దిరోజులు మాత్రమే ఉండేది	1
4553	చెడు	మంచికి వ్యతిరేక భావన.	1
4554	ఆవేశం	చిరాకుతో నిండిన మండిపాటు.	1
4555	వేదన	తీవ్రమైన మానసిక బాధ.	1
4556	స్వల్పకాలం	చాలా తక్కువ సమయము.	1
4557	క్షణం	సమయంలో అతి చిన్న	1
4558	క్షత్రియుడు	హింధూ చాతుర్వర్ణ వ్యవస్థలో రెండోవది వీరి కర్తవ్యం దేశాన్ని పాలించడం ప్రజలను శత్రు బాధల నుండి రక్షించడం	1
4559	క్షమించువాడు	ఓర్పు కలిగిన వ్యక్తి.	1
4560	క్షమాపణ_కోరేవాడు	తప్పు చేసినవాడు పశ్చాత్తాపముతో క్షమించమని కోరడం.	1
4561	ధబ్‍	పై నుంచి క్రింద పడినప్పుడు వచ్చు శబ్దం	1
4562	క్షీణించుట	మెల్లమెల్లగా నష్టపోవుట.	1
4563	బంజరుభూమి	క్షారంతో కూడిన భూమి పంటలు పండించడానికి పనికిరాని భూమి	1
4564	సూక్ష్మమైన	అతి చిన్న లేదా కంటికి కనిపించని.	1
4565	ఆపదతో_కూడిన	ఆటంకాలతో నిండిన.	1
4566	పొదలు	అవి చిన్నచిన్న మొక్కలు వాటి కొమ్మలు భూమిపై  చాలా దగ్గర-దగ్గరగా, గుబురుగా నలువైపుల వ్యాపించివుంటాయి.	1
4567	గిట్ట	ఆవు, ఎద్దు, మేక, గుర్రం మొదలైన జంతువుల కాళ్ళకు క్రింది భాగంలో ఉండేవి	1
4568	ప్రాంతీయమైన	ప్రాంతాలకు సంబంధించిన	1
4569	ఖడ్గమృగం	దున్న ఆకారంలో ఉండే అడవి జంతువు దాని ముక్కు పైన కొమ్ము ఉంటుంది	1
4570	జాడించు	పాత్రలు, దుస్తులు మొదలగు వాటిని నీటిలో కుదిలించి కడుగుట	1
4571	చిన్నబుట్ట	వెదురు పుల్లలతో గుండ్రని ఆకారంలో తయారుచేసిన ఒక వస్తువు	1
4572	కాటుకపిట్ట.	ఒక పక్షి షరతు మరియు శీతకాలంలో ఎక్కువగా కనిపిస్తుంది	1
4573	చిన్నడప్పు.	విందు వినోదాలలో వాయించే ఒక చిన్న చర్మవాయిద్యం	1
4574	ఖండకావ్యము	ఒక చిన్న కావ్యం ఇందులో కథకు ఉండవలసిన లక్షణాలన్ని ఉన్నాయి	1
4575	అంశగ్రహణం	సూర్య లేదా చంద్రుని పై కొంత భాగం పడే గ్రహణం	1
4576	విరిగిన	ఏదైన వస్తువు ఉన్న ఆకారాన్ని కోల్పోయి తునిగిన లేదా త్రుంచిన.	1
4577	స్తంభం	భవనాలు నిలవడానికి ఆధారంగా కట్టేది, రాయి లేదా కర్రలతో చేసినది, వీటిపైన అంతస్థులు కడతారు.	1
4578	నిర్ణేత.	క్రికెట్ మరియు టెన్నిస్ వంటి ఆటలలో ఆటని చూస్తూ తప్పొప్పులను నిర్ణయించేవాడు	1
4579	కోణం	రెండు లంబరేఖలు పరస్పరం కలుసుకునే స్థానం.	1
4580	వంపు	ఒక పక్కకు ఒరిగి ఉండే స్థితి.	1
4581	ఖగోళ_శాస్త్రజ్ఞుడు	అంతరిక్షం గూర్చి బాగా తెలిసినవాడు లేదా పరిశోధన చేసినవాడు, కొత్త విషయాలు కనుగొనేవాడు.	1
4582	కంచరగాడిద	గాడిద, ఆడగుర్రం సంయోగంతో జన్మించిన జంతువు.	1
4583	సంపద	కూడబెట్టిన విలువైన వస్తువులు.	1
4584	ముత్తవ్వ	నాన్నకి నాన్నమ్మ లేదా నాన్నమ్మకి అమ్మ	1
4585	ఖర్జూరం	ఎడారిలో ఎత్తైన చెట్లకు పండే ఈత పండు జాతికి చెందినది	1
4586	ఖజ్జూర_వృక్షం	తాటి చెట్టు వలె ఉంటుంది, దీని పండ్లు తియ్యగా ఉంటాయి. ఎడారిలో ఎక్కువగా పెరుగుతాయి.	1
4587	చిన్నమంచం	పడుకోవటానికి ఉపయోగపడే నాలుగు కాళ్ళ వస్తువు	1
4588	ద్రాక్షరసం	ఎండలో వండి పులియ బెట్టిన పండు రసం	1
4589	పులుపుగా_వున్న	పచ్చి మామిడి కాయ, చింతకాయ మొదలైనవాటి రుచి.	1
4590	కేంద్రీయ.	ఏదైన రాష్ట్రం లేక దేశం రాజధానితో సంబంధము కల్గి ఉండేది.	1
4591	అమ్మేటటువంటి	అమ్మకానికి సిద్ధంగా ఉన్న	1
4592	పరచు	ఏదేని వస్తువులను పడుకోవడానికి అనుకూలంగా వేసుకోవడం	1
4593	ఐదుభుజాలు	ఐదువైపులా కోణాలు కల్గి ఉంటే.	1
4594	తేలిక	బరువు లేకపోయే భావన	1
4595	అపాయకరమైన	ప్రాణభయం కలిగి ఉండటం లేక అపాయముతో కూడుకొని ఉండుట.	1
4596	ప్రాణాంతకమైన	అపాయంతో కూడుకొన్న లేదా ఆపదతో కూడుకొన్న	1
4597	అపాయము	మరణం సంభవించేటువంటి	1
4598	చెట్టుతొర్ర.	చెట్టులో బోలుగా ఉన్న భాగము ఆ ప్రదేశంలో పెద్దకంత ఉంటుంది.	1
4599	గని	బొగ్గు, బంగారం, గ్రానైటు వంటివి విరివిగా దొరికే ప్రదేశం.	1
4600	ఖద్ధరు	చేనేత పరిశ్రమ ద్వారా తయారైన వస్త్రాలు	1
4601	మినుగురు_పురుగు	తోకభాగం మెరుస్తూ ఉండే ఒక వాన పురుగు	1
4602	దండోర	ఒక సందేశంను అందరికి తెలియజేయమని ఒక వ్యక్తి ద్వారా పంపే సందేశం	1
4603	వార్త	రేడియో, వార్తా పత్రికలు, టీవీ ల ద్వారా ప్రకటింపబడుతున్న ముఖ్యమైన సంఘటనల సమాహారం	1
4604	గూఢచారి.	రహస్యాలను తెలుసుకొన్నవాడు.	1
4605	పులియటం	కలిపిన పిండి కొద్ది రోజుల వరకు అలాగే ఉంచితే	1
4606	కుందేలు	ఎలకకన్నా పెద్దదిగా వుండే చెవులు పెద్దగా వుండే శాకాహార జంతువు.	1
4607	నిష్కపటమైన	మనసులో ఎటువంటి చెడుభావన లేకుండా ఏ విషయాలు దాచుకోకుండా స్పష్టంగా చెప్పడం.	1
4608	ఉత్తీర్ణులగు	ఏదైన పరీక్షలో సఫలం లభించుట.	1
4609	తరిమెనపట్టుయంత్రం	చక్కను పదును పెట్టడానికి ఉపయోగించే ఒక యంత్రం	1
4610	తరిమెనపట్టు.	కొయ్యను నునుపు చేయు పని	1
4611	తరిమెనపట్టువాడు	కొయ్యను నునుపు చేసే వ్యక్తి	1
4612	తరిమెన_పట్టు	తరిమెనపట్టు యంత్రంలో లోహాన్ని లేదా చెక్కను మృదువుగాచేసి మంచి ఆకృతిలోనికి తెచ్చుట	1
4613	అవినీతిగల	చెడ్డ చరిత్ర లేక చెడు ప్రవర్తన కల్గిన.	1
4614	చెడిపోయిన	సరిగ్గా ఉండని లేదా తాత్కాలికంగా పనిచేయని.	1
4615	ఆడ_గాడిద	వెనుక కాళ్ళతో తన్నే పాలిచ్చే జంతువు	1
4616	ఖరీఫ్‍పంట.	ఆషాఢమాసంలో వేసి మార్గశిర మాసంలో కోసే పంట	1
4617	ముండ్లపొద	దట్టంగా మరియు ముండ్లతో కూడిన చెట్లు	1
4618	బాధను_తగ్గించేటువంటి.	నొప్పిని లేకుండా చెయ్యడం.	1
4619	ఖర్చు	ఏదైన పని పూర్తి అగుటకు పారిశ్రామిక రూపంలో డబ్బులను ఇవ్వడం.	1
4620	అంతస్థు.	ఒకదాని మీద ఒకటి నిర్మించబడిన ఇండ్లు.	1
4621	గురక	నిద్రలో వచ్చు గుర్రుగుర్రుమని శబ్దం	1
4622	చెడ్డదైన.	సమాజానికి లేక వ్యక్తులకు హాని తలపెట్టే లక్షణాలు గల వాడు.	1
4623	రోలు.	ఇది రాతితో తయారుచేయబడి ఉంటుంది, దీనిలో ఏదైన వస్తువును దంచుకోవచ్చు.	1
4624	కలవరపడటం	మనసు నిశ్చలంగా ఉండకపోవుట	1
4625	ఆందోళన	అనుకోకుండా జరిగే సంఘటనను చూస్తే వచ్చే వనుకు	1
4626	కళ్ళం	పంటను కోసిన తర్వాత ఒక చోట చేర్చి ధాన్యంను వేరు చేసే స్థలం	1
4627	గానుగపిండి	నూనె తీసిన తర్వాత మిగిలిన పిప్పితో చేసే పదార్థం	1
4628	ఖలీఫా.	హజరత్ మహమ్మద్ యొక్క వారసుడు	1
4629	బట్టతలగల	తలలో వెంట్రుకలు రాలిపోతే వచ్చేది.	1
4630	ఆవర్జాలెక్కలు.	గ్రామ పెద్ద దగ్గర రైతుల పొలం యొక్క సంఖ్య, ముద్ర మొదలైనవి వేసే లెక్క	1
4631	జమాబంధీపుస్తకం	జమా_ఖర్చులకు సంబంధించిన పుస్తకం	1
4632	తట్టు.	ఒక రకమైన అంటు వ్యాధి శరీరంపై దద్దుళ్ళు వచ్చినప్పుడు పుట్టెది	1
4633	పటికబెల్లం	గడ్డ రూపంలో ఉండే పంచదార	1
4634	దగ్గు	గొంతులోని గురగురల వలన వచ్చేది మరియు క్షయరోగం వలన వచ్చేది	1
4635	గజ్జి	శరీరంపై దురదతో కూడిన కురుపులు ఏర్పడడం.	1
4636	ఎరువు	భూమిని సారవంతం చేయుటకు భూమిలో వేసేది	1
4637	మలం.	విసర్జక అవయవం ద్వారా బయటకు వచ్చే పదార్ధం.	1
4638	తినే_ఫలము	తినడానికి ఉపయోగించే పండ్లు.	1
4639	వేశ్య	ధనం తీసుకొని శరీరాన్ని అమ్ముకునే స్త్రీ.	1
4640	సొరుగు	బల్లలోని ఒక పెట్టె లాంటి భాగం దానిలో వస్తువులను దాచుకుంటారు	1
4641	గడి	చదరంగం ఆటలో పావులని కదుపుటకు కాగితం లేదా కలపపై తయారైన భాగం.	1
4642	భక్షించు	ఆకలైనపుడు తొందరతొందరగా కడుపునింపుకోవడానికి చేసే పని	1
4643	తిను	ఆహారాన్ని నోటి ద్వారా కడుపు లోపలికి తీసుకెళ్ళడం	1
4644	దుబారా_ఖర్చుపెట్టు	అనవసరంగా డబ్బులు ఖర్చుపెట్టడాన్ని.	1
4645	ఖండం	భూమిలో పెద్ద పెద్ద ప్రాకృతిక విభాగాలు	1
4646	సమాధానంలేని	సమాధానము ఉండకపోయిన,	1
4647	మౌనముగానున్న.	ఏమీ మాట్లాడకుండా ఉండటం.	1
4648	మౌనం	నోరు మూసుకొని మాట్లాడకుండా ఉండే క్రియ.	1
4649	నిశ్శబ్దత	ఎటువంటి శబ్దం లేకపోవడం.	1
4650	మౌనవత్రం	మాట్లాడకుండా ఉండే వ్రతం	1
4651	మౌనంగా	మారు మాట్లాడకుండా ఉండడం	1
4652	అసూయపడు	ఇతరుల మంచిని చూడగానే మనసులో గొణుక్కొను క్రియ.	1
4653	పెద్దమ్మ	అమ్మ చెల్లెలు లేదా అక్క	1
4654	మోడువారినచెట్టు	ఆకులన్నీ రాలిపోయి బోడిగావున్న చెట్టు	1
4655	ప్రత్యేకంగా	ఒకేలాగకాక ఒక సరికొత్త పద్ధతిగా, భిన్నంగా.	1
4656	నక్క	కుక్కలా వుండే ఒక చిన్న అడవి జంతువు	1
4657	ఆకర్షితులగు	ఏదైన వస్తువులు లేదా మనషుల వైపు మరలడం.	1
4658	పులగం	బియ్యం, పప్పు మొదలైనవి కలిపి వండేది	1
4659	సొరంగమార్గం	ఎవ్వరికీ తెలియనటువంటి దారి	1
4660	కిటికి	ఇంటిలోకి గాలి వచ్చిపోవుటకు ఏర్పాటు చేసిన చిన్న ద్వారము.	1
4661	బావమరిది	భార్య తమ్ముడు	1
4662	తోలుతిత్తి	చర్మంతో తయారుచేసిన నీరు సంచి	1
4663	వికశించు	పువ్వుల రేకు విచ్చుకోవడం	1
4664	చిరునవ్వునవ్వు	పళ్ళు కనిపించకుండా మందహాసం చేయడం	1
4665	యువకుడగు	యౌవనం దరిచేరిన వాడగు.	1
4666	అభివృద్ధి_చెందు	నీచస్థాయి నుండి గొప్పస్థాయికి ఎదుగుట.	1
4667	నవ్వు	సంతోషంగా వున్నప్పుడు కళ్ళలో ముఖంలో కనిపించే భావన	1
4668	ముసిముసినవ్వులునవ్వు	మెల్లగా నవ్వడం	1
4669	నైపుణ్యత	పనిలో నేర్పరితనం ప్రదర్శించేవాడు/మంచి మరియు ఎక్కువ పని చేసేవాడు	1
4670	రాజనీతిజ్ఞుడు	ఎవరు  రాజనీతిలో నిపుణుడో	1
4671	క్రీడాకారుడు	క్రీడాపోటీలలో జట్టులో ఉండే వ్యక్తి	1
4672	ఔషధసంబంధమైన	ఔషధాలకు చెందిన	1
4673	గారడివాడు	కనికట్టు ద్వారా విభిన్న రకాలుగా మాయ చేసే ఆట	1
4674	తినిపించుట	ఎవరైన వారి చేతులతో ఏదైన తినిపించుట.	1
4675	ప్రసన్నంచేయు	ఎవరినైనా తన చేష్టలు, నడవడిక ద్వారా ఆనందింపజేయుట	1
4676	విందు_ఇచ్చు.	ఎక్కువమంది ప్రజలు ఒకచోట కూర్చోని భోజనం చేయుట.	1
4677	ఆటబొమ్మ	ఆడుకోవటానికి తయారు చేసిన వస్తువు	1
4678	దిగబడు	మెల్ల-మెల్లగా కిందికి పడుట	1
4679	జరుగు	వున్న చోటు నుండి మరొక చోటుకి కదలడం	1
4680	గ్రహించు	నీటిని పీల్చుకొను.	1
4681	ఆకర్షించు	ఇతరులను తనవైపు తిప్పుకొనుట	1
4682	కోపగించు	క్రోధానికి సంబంధించిన	1
4683	పాయసం	పాలు మరియు బియ్యంతో చేసే వంటకం	1
4684	గ్రామం	కొన్ని కుటుంబాలు కలిసి నివసించే ప్రదేశం	1
4685	చక్కిలిగింత	చంక మొదలైన కోమల భాగాలను తాకినపుడు కలిగే అనుభూతి	1
4686	ఆత్మహత్య	బలవంతంగా తనను తాను అంతమొందించుకోవడం/తనను తాను చంపుకోవడం	1
4687	త్రవ్వు	మట్టిని తీసి బయట వేసే క్రియ	1
4688	ఆత్మాభిమానంగల	వ్యక్తిగత ప్రతిష్ఠ లేక గౌరవానికి సంబంధించిన	1
4689	ఆత్మాభిమానం	వ్యక్తిగత ప్రతిష్ఠ లేక అభిమానం.	1
4690	గడ్డికోసేకత్తి	గడ్డిని చెక్కడానికి ఉపయోగపడే పనిముట్టు	1
4691	కొడవలి	కలుపు తీయడానికి ఉపయోగించే చిన్న పనిముట్టు	1
4692	ఆరంభించు	ఏదైనా పనికి నాంది పలికే  పద్ధతి.	1
4693	క్రిమిసంహారి	కీటకాలను చంపడానికి ఉపయోగించే రసాయనిక పదార్థం.	1
4694	కీటకాలను_తినే	పురుగులని తిని పొట్ట నింపుకొనేవి.	1
4695	తాడు	అదొక వస్తువు దానితో కొన్నింటిని కట్టవచ్చు.	1
4696	కనబడు	ఏదైనా కనుల ముందుకు వచ్చినపుడు కనులకి తెలిసే భావన.	1
4697	బయలుదేరు	నడిచేటువంటి వస్తువు ఒకస్థానం నుండి ఇంకొక స్థానానికి వెళ్ళడానికి  సిద్ధంకావటం.	1
4698	అందమగు	అందముగా లేదా మంచిగా అనిపించు.	1
4699	కలసిపోవు	ప్రతిఒక్కరిని ప్రేమగా పలకరిస్తూ, తెలిసినవారిలాగా వారికి దగ్గరగా ప్రవర్తించడం.	1
4700	మనోరంజకమైన	ఏవైతే మనసును రంజింపజేస్తాయో	1
4701	తృప్తిచెందినవ్యక్తి	లభించినవాటితో సంతోషించే వారు	1
4702	సువాసనగల	ఎందులో సుగంథము ఉందో	1
4703	నడుపు	పడవను నీటిలో పయనింపజేయడం	1
4704	ఆడు	మానసిక వుల్లాసం కొరకు లేదా శారీరిక వ్యాయామం చేయడానికి అటు-ఇటు పైకి క్రిందికి దూకడం లాంటివి చేయడం	1
4705	ప్రదర్శించు	రంగస్థలం పైన ఎదో ఒక నాటకం ప్రదర్శించుట	1
4706	వినోదింపజేయు	మనస్సును ఆహ్లాదపరచు.	1
4707	ఖైనీ.	పొగాకుతో తయారుచేసినటు వంటి మత్తు పదార్థం	1
4708	గూడు	పక్షులు గడ్డితో నిర్మించుకున్న నివాసం.	1
4709	ధూళి	మట్టి, ఇసుక మొదలైన వాటిలో వుండే సూక్ష్మమైన పొడి అది భూమి ఉపరితల భాగంలో వుంటుంది	1
4710	కట్టు_గొయ్య	పశువుల్ని కట్టివేయడానికి ఉపయోగించు ఒక లావైన పెద్ద కర్ర  ఇది భూమిలో పాతబడి ఉంటుంది.	1
4711	కడుపునిండుగా	మొత్తం పొట్ట నిండిన.	1
4712	బంగినపల్లిమామిడి	ఒక రకమైన మామిడి	1
4713	కడుపునిండా	మొత్తం పొట్ట నిండిన.	1
4714	కోళ్ళఫారం	కోళ్ళను ఎక్కువగా పెంచడానికి ఏర్పరిచిన కేంద్రం.	1
4715	పొంగు	పొయ్యి మీద పెట్టిన నీళ్ళు లేదా పాలు బాగా కాగి ఉన్న స్థితి నుండి పైకి వ్యాకోచించడం.	1
4716	తేలికగా	కఠినంగా లేకుండా ఉండటం	1
4717	పొలం	పంటలు పండించే స్థలం	1
4718	ఎగతాళి_చేయు	తమాషాగా ఎదుటివారిని ఆటపట్టిస్తూ, ఏడిపించు క్రియ.	1
4719	చిత్రాన్ని_వేయు	ఎదైనా వస్తువు రూపాన్ని లేదా ప్రదేశాన్ని గీయుపని.	1
4720	చీకు	నోటితో ఏదైనా వస్తువు యొక్క రసాన్ని పీల్చడం	1
4721	లాగు	ఒక వస్తువును చివరి వరకు సాగదీయడం	1
4722	కుటీర_పరిశ్రమ	ప్రజలు కర్మాగారాలకు వెళ్ళకుండా ఇళ్ళల్లోనే వస్తువుల్ని తయారుచేసి అమ్ముకునే ఉపాధి పనులు.	1
4723	సిగ్గుపరచు	నలుగురిలో అవమానపరచుట	1
4724	బయటకుతీయు	ఏవైన పాత్రల్లో నుండి వస్తువులు లేదా పదార్థాలను పైకి తెచ్చు క్రియ.	1
4725	లాగు	ఏదైన వ్యక్తి లేదా వస్తువు యొక్క ప్రభావం గుణాన్ని బయటకు తీసే క్రియ.	1
4726	లాగు	బలాన్ని ఉపయోగించి తమవైపుకు తీసుకొనుట	1
4727	పుష్పగుచ్ఛం	కొన్ని కాడలున్న పువ్వుల్ని దగ్గరచేర్చి పట్టుకోవడానికి వీలుగా దారంతో కట్టిన గుచ్ఛం.	1
4728	కోతకువచ్చినపంట	పొలంలో లేదా చేనులో కోతకు సిద్ధంగా ఉన్న పంట	1
4729	యుద్ధ_భూమి	యుద్ధం జరిగే ప్రదేశం.	1
4730	మూత్రశాల	మూత్ర విసర్జన చేసే ప్రదేశం.	1
4731	పరుగు_తీయు	ఒక ప్రదేశం నుండి వేరొక ప్రదేశానికి ఆతృతగా వలస వెళ్ళే క్రియ.	1
4732	ఆట	సినిమా ప్రదర్శన	1
4733	వ్యవసాయ_విజ్ఞానం	వ్యవసాయ పరిజ్ఞానానికి సంబంధించిన శాస్త్రం.	1
